onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.014	4.0	larger_later	discount_fixed	89	74.0	121.0	0.967	20.0	larger_later	s605
7.588	4.0	larger_later	discount_fixed	89	45.0	107.0	1.408	20.0	larger_later	s605
12.364	4.0	larger_later	discount_fixed	89	77.0	24.0	1.091	20.0	larger_later	s605
17.003	4.0	larger_later	discount_fixed	89	39.0	161.0	1.447	20.0	larger_later	s605
21.576	4.0	larger_later	discount_fixed	89	62.0	180.0	1.08	20.0	larger_later	s605
27.031	4.0	larger_later	discount_fixed	89	24.0	139.0	2.272	20.0	larger_later	s605
32.418	4.0	larger_later	discount_fixed	89	58.0	72.0	1.66	20.0	larger_later	s605
36.99	4.0	larger_later	discount_fixed	89	56.0	93.0	1.079	20.0	larger_later	s605
43.262	4.0	larger_later	discount_fixed	89	45.0	26.0	0.886	20.0	larger_later	s605
48.786	4.0	larger_later	discount_fixed	89	23.0	42.0	1.272	20.0	larger_later	s605
53.358	4.0	larger_later	discount_fixed	89	50.0	41.0	0.822	20.0	larger_later	s605
57.998	4.0	larger_later	discount_fixed	89	25.0	176.0	0.933	20.0	larger_later	s605
62.637	4.0	larger_later	discount_fixed	89	54.0	22.0	1.348	20.0	larger_later	s605
67.751	4.0	larger_later	discount_fixed	89	29.0	44.0	1.264	20.0	larger_later	s605
73.069	4.0	larger_later	discount_fixed	89	24.0	89.0	0.878	20.0	larger_later	s605
77.64	4.0	larger_later	discount_fixed	89	23.0	77.0	3.149	20.0	larger_later	s605
82.21	4.0	larger_later	discount_fixed	89	27.0	130.0	2.151	20.0	larger_later	s605
86.782	4.0	larger_later	discount_fixed	89	23.0	134.0	2.656	20.0	larger_later	s605
91.623	4.0	larger_later	discount_fixed	89	55.0	107.0	3.222	20.0	larger_later	s605
96.126	4.0	larger_later	discount_fixed	89	44.0	143.0	1.749	20.0	larger_later	s605
101.786	4.0	larger_later	discount_fixed	89	23.0	110.0	2.244	20.0	larger_later	s605
106.698	4.0	larger_later	discount_fixed	89	65.0	156.0	2.728	20.0	larger_later	s605
111.335	4.0	larger_later	discount_fixed	89	22.0	27.0	1.779	20.0	larger_later	s605
115.841	4.0	larger_later	discount_fixed	89	50.0	59.0	1.983	20.0	larger_later	s605
120.346	4.0	larger_later	discount_fixed	89	85.0	129.0	2.095	20.0	larger_later	s605
125.461	4.0	larger_later	discount_fixed	89	66.0	58.0	2.024	20.0	larger_later	s605
131.594	4.0	larger_later	discount_fixed	89	49.0	172.0	1.576	20.0	larger_later	s605
136.437	4.0	larger_later	discount_fixed	89	73.0	44.0	0.841	20.0	larger_later	s605
141.01	4.0	larger_later	discount_fixed	89	58.0	73.0	0.743	20.0	larger_later	s605
145.716	4.0	larger_later	discount_fixed	89	71.0	76.0	0.806	20.0	larger_later	s605
151.58	4.0	larger_later	discount_fixed	89	67.0	74.0	0.814	20.0	larger_later	s605
156.217	4.0	larger_later	discount_fixed	89	29.0	58.0	1.01	20.0	larger_later	s605
161.539	4.0	larger_later	discount_fixed	89	39.0	104.0	0.746	20.0	larger_later	s605
166.517	4.0	larger_later	discount_fixed	89	33.0	103.0	0.541	20.0	larger_later	s605
171.091	4.0	larger_later	discount_fixed	89	33.0	78.0	0.937	20.0	larger_later	s605
176.612	4.0	larger_later	discount_fixed	89	74.0	52.0	0.877	20.0	larger_later	s605
182.205	4.0	larger_later	discount_fixed	89	28.0	132.0	1.261	20.0	larger_later	s605
188.0	4.0	larger_later	discount_fixed	89	28.0	59.0	0.54	20.0	larger_later	s605
192.571	4.0	larger_later	discount_fixed	89	28.0	163.0	0.541	20.0	larger_later	s605
197.685	4.0	larger_later	discount_fixed	89	32.0	74.0	1.496	20.0	larger_later	s605
202.188	4.0	larger_later	discount_fixed	89	57.0	89.0	1.026	20.0	larger_later	s605
207.03	4.0	larger_later	discount_fixed	89	70.0	108.0	0.464	20.0	larger_later	s605
211.602	4.0	larger_later	discount_fixed	89	72.0	95.0	1.095	20.0	larger_later	s605
216.993	4.0	larger_later	discount_fixed	89	30.0	36.0	1.08	20.0	larger_later	s605
222.042	4.0	larger_later	discount_fixed	89	41.0	129.0	1.37	20.0	larger_later	s605
226.75	4.0	larger_later	discount_fixed	89	78.0	129.0	1.621	20.0	larger_later	s605
231.662	4.0	larger_later	discount_fixed	89	71.0	88.0	1.637	20.0	larger_later	s605
236.573	4.0	larger_later	discount_fixed	89	65.0	159.0	1.372	20.0	larger_later	s605
241.416	4.0	larger_later	discount_fixed	89	24.0	125.0	2.189	20.0	larger_later	s605
246.531	4.0	larger_later	discount_fixed	89	58.0	36.0	0.797	20.0	larger_later	s605
251.648	4.0	larger_later	discount_fixed	89	63.0	37.0	0.7	20.0	larger_later	s605
256.355	4.0	larger_later	discount_fixed	89	75.0	41.0	1.195	20.0	larger_later	s605
261.198	4.0	larger_later	discount_fixed	89	45.0	72.0	1.109	20.0	larger_later	s605
266.043	4.0	larger_later	discount_fixed	89	25.0	74.0	1.525	20.0	larger_later	s605
272.926	4.0	larger_later	discount_fixed	89	65.0	137.0	1.651	20.0	larger_later	s605
277.496	4.0	larger_later	discount_fixed	89	49.0	140.0	2.347	20.0	larger_later	s605
282.272	4.0	larger_later	discount_fixed	89	67.0	103.0	1.523	20.0	larger_later	s605
289.292	4.0	larger_later	discount_fixed	89	69.0	172.0	1.832	20.0	larger_later	s605
294.0	4.0	larger_later	discount_fixed	89	66.0	71.0	1.509	20.0	larger_later	s605
299.182	4.0	larger_later	discount_fixed	89	71.0	176.0	2.1	20.0	larger_later	s605
304.227	4.0	larger_later	discount_fixed	89	31.0	76.0	1.118	20.0	larger_later	s605
318.056	4.0	larger_later	discount_fixed	89	43.0	19.0	1.122	20.0	larger_later	s605
322.626	4.0	larger_later	discount_fixed	89	60.0	124.0	1.337	20.0	larger_later	s605
327.265	4.0	larger_later	discount_fixed	89	27.0	142.0	1.273	20.0	larger_later	s605
332.174	4.0	larger_later	discount_fixed	89	25.0	70.0	1.206	20.0	larger_later	s605
336.68	4.0	larger_later	discount_fixed	89	44.0	92.0	1.473	20.0	larger_later	s605
341.66	4.0	larger_later	discount_fixed	89	41.0	27.0	1.133	20.0	larger_later	s605
346.571	4.0	larger_later	discount_fixed	89	64.0	89.0	1.805	20.0	larger_later	s605
351.141	4.0	larger_later	discount_fixed	89	78.0	108.0	1.759	20.0	larger_later	s605
355.645	4.0	larger_later	discount_fixed	89	80.0	145.0	1.797	20.0	larger_later	s605
361.846	4.0	larger_later	discount_fixed	89	41.0	174.0	1.465	20.0	larger_later	s605
366.554	4.0	larger_later	discount_fixed	89	42.0	145.0	1.162	20.0	larger_later	s605
371.6	4.0	larger_later	discount_fixed	89	36.0	114.0	2.052	20.0	larger_later	s605
376.648	4.0	larger_later	discount_fixed	89	58.0	55.0	1.049	20.0	larger_later	s605
381.834	4.0	larger_later	discount_fixed	89	81.0	58.0	1.222	20.0	larger_later	s605
