onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-65.555	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	30.916	n/a	instructions	s358
3.008	4.737	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.737	1,0,0,2,3,0,0,0,0	to_hand	s358
7.746	1.603	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.603	1,0,0,2,3,0,0,0,0	to_board	s358
9.351	0.548	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.548	1,0,0,2,3,0,0,0,0	to_hand	s358
9.9	0.773	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.773	1,0,0,2,3,0,0,0,0	to_board	s358
10.673	1.055	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.055	1,0,0,2,3,0,0,0,0	to_hand	s358
11.729	0.49	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.49	1,0,0,2,3,0,0,0,0	to_board	s358
12.222	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s358
14.724	8.03	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	8.03	1,2,0,3,0,0,0,0,0	to_hand	s358
22.755	0.547	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.547	1,2,0,3,0,0,0,0,0	to_board	s358
23.305	1.01	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.01	1,2,0,3,0,0,0,0,0	to_hand	s358
24.315	0.349	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.349	1,2,0,3,0,0,0,0,0	to_board	s358
24.666	0.536	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.536	1,2,0,3,0,0,0,0,0	to_hand	s358
25.203	0.313	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.313	1,2,0,3,0,0,0,0,0	to_board	s358
25.519	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s358
26.519	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s358
27.62	4.796	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	4.796	0,0,0,1,2,0,3,0,0	to_hand	s358
32.416	0.763	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.763	0,0,0,1,2,0,3,0,0	to_board	s358
33.18	0.916	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.916	0,0,0,1,2,0,3,0,0	to_hand	s358
34.097	0.49	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.49	0,0,0,1,2,0,3,0,0	to_board	s358
34.59	0.783	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.783	0,0,0,1,2,0,3,0,0	to_hand	s358
35.374	0.25	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.25	0,0,0,1,2,0,3,0,0	to_board	s358
35.628	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s358
36.628	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s358
37.83	3.907	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	3.907	0,0,0,1,2,0,3,0,0	to_hand	s358
41.739	0.319	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.319	0,0,0,1,2,0,3,0,0	to_board	s358
42.059	0.442	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.442	0,0,0,1,2,0,3,0,0	to_hand	s358
42.502	0.269	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.269	0,0,0,1,2,0,3,0,0	to_board	s358
42.774	0.566	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.566	0,0,0,1,2,0,3,0,0	to_hand	s358
43.34	0.216	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.216	0,0,0,1,2,0,3,0,0	to_board	s358
43.559	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s358
44.559	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s358
47.563	7.286	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,3,0,0,0,0,2,0,0	89.0	0.0	7.286	1,2,3,0,0,0,0,0,0	to_hand	s358
54.851	0.735	0	PA_with_intermediate	1,2,0,3,0,0,0,0,0	test	ward_and_allport	1,3,0,0,0,0,2,0,0	71.0	0.0	0.735	1,2,3,0,0,0,0,0,0	to_board	s358
55.588	1.014	0	PA_with_intermediate	1,0,0,3,0,0,0,0,0	test	ward_and_allport	1,3,0,0,0,0,2,0,0	89.0	0.0	1.014	1,2,3,0,0,0,0,0,0	to_hand	s358
56.603	0.414	0	PA_with_intermediate	1,0,0,3,0,0,2,0,0	test	ward_and_allport	1,3,0,0,0,0,2,0,0	82.0	0.0	0.414	1,2,3,0,0,0,0,0,0	to_board	s358
57.019	0.766	0	PA_with_intermediate	1,0,0,0,0,0,2,0,0	test	ward_and_allport	1,3,0,0,0,0,2,0,0	71.0	0.0	0.766	1,2,3,0,0,0,0,0,0	to_hand	s358
57.785	0.269	0	PA_with_intermediate	1,3,0,0,0,0,2,0,0	test	ward_and_allport	1,3,0,0,0,0,2,0,0	89.0	0.0	0.269	1,2,3,0,0,0,0,0,0	to_board	s358
58.057	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s358
59.057	2.768	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s358
61.827	4.072	1	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	0,0,0,2,0,0,1,3,0	82.0	1.0	4.072	0,0,0,0,0,0,1,2,3	to_hand	s358
65.9	1.723	0	PA_with_intermediate	3,0,0,0,0,0,1,2,0	test	ward_and_allport	0,0,0,2,0,0,1,3,0	89.0	1.0	1.723	0,0,0,0,0,0,1,2,3	to_board	s358
67.624	1.013	0	PA_with_intermediate	3,0,0,0,0,0,1,0,0	test	ward_and_allport	0,0,0,2,0,0,1,3,0	82.0	1.0	1.013	0,0,0,0,0,0,1,2,3	to_hand	s358
68.638	1.404	0	PA_with_intermediate	3,0,0,2,0,0,1,0,0	test	ward_and_allport	0,0,0,2,0,0,1,3,0	71.0	1.0	1.404	0,0,0,0,0,0,1,2,3	to_board	s358
70.045	0.761	0	PA_with_intermediate	0,0,0,2,0,0,1,0,0	test	ward_and_allport	0,0,0,2,0,0,1,3,0	89.0	1.0	0.761	0,0,0,0,0,0,1,2,3	to_hand	s358
70.806	0.559	0	PA_with_intermediate	0,0,0,2,0,0,1,3,0	test	ward_and_allport	0,0,0,2,0,0,1,3,0	82.0	1.0	0.559	0,0,0,0,0,0,1,2,3	to_board	s358
71.369	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s358
72.369	1.68	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s358
74.051	3.782	1	PA_without_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	71.0	2.0	3.782	0,0,0,1,2,3,0,0,0	to_hand	s358
77.835	0.855	0	PA_without_intermediate	0,0,0,1,2,0,3,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	82.0	2.0	0.855	0,0,0,1,2,3,0,0,0	to_board	s358
78.693	1.064	0	PA_without_intermediate	0,0,0,1,0,0,3,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	71.0	2.0	1.064	0,0,0,1,2,3,0,0,0	to_hand	s358
79.757	0.311	0	PA_without_intermediate	2,0,0,1,0,0,3,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	89.0	2.0	0.311	0,0,0,1,2,3,0,0,0	to_board	s358
80.071	0.643	0	PA_without_intermediate	2,0,0,0,0,0,3,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	71.0	2.0	0.643	0,0,0,1,2,3,0,0,0	to_hand	s358
80.715	0.446	0	PA_without_intermediate	2,0,0,0,0,0,3,1,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	82.0	2.0	0.446	0,0,0,1,2,3,0,0,0	to_board	s358
81.164	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s358
82.164	2.224	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s358
84.39	3.865	1	PA_without_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	1,0,0,3,2,0,0,0,0	82.0	3.0	3.865	0,0,0,0,0,0,1,2,3	to_hand	s358
88.255	0.396	0	PA_without_intermediate	0,0,0,3,0,0,1,2,0	test	ward_and_allport	1,0,0,3,2,0,0,0,0	71.0	3.0	0.396	0,0,0,0,0,0,1,2,3	to_board	s358
88.654	1.431	0	PA_without_intermediate	0,0,0,3,0,0,1,0,0	test	ward_and_allport	1,0,0,3,2,0,0,0,0	82.0	3.0	1.431	0,0,0,0,0,0,1,2,3	to_hand	s358
90.085	0.267	0	PA_without_intermediate	0,0,0,3,2,0,1,0,0	test	ward_and_allport	1,0,0,3,2,0,0,0,0	71.0	3.0	0.267	0,0,0,0,0,0,1,2,3	to_board	s358
90.354	0.353	0	PA_without_intermediate	0,0,0,3,2,0,0,0,0	test	ward_and_allport	1,0,0,3,2,0,0,0,0	82.0	3.0	0.353	0,0,0,0,0,0,1,2,3	to_hand	s358
90.708	0.175	0	PA_without_intermediate	1,0,0,3,2,0,0,0,0	test	ward_and_allport	1,0,0,3,2,0,0,0,0	89.0	3.0	0.175	0,0,0,0,0,0,1,2,3	to_board	s358
90.886	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s358
91.886	2.36	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s358
94.25	2.296	1	PA_without_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	2,0,0,3,1,0,0,0,0	82.0	4.0	2.296	0,0,0,0,0,0,1,2,3	to_hand	s358
96.546	0.381	0	PA_without_intermediate	0,0,0,3,0,0,1,2,0	test	ward_and_allport	2,0,0,3,1,0,0,0,0	71.0	4.0	0.381	0,0,0,0,0,0,1,2,3	to_board	s358
96.93	0.464	0	PA_without_intermediate	0,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,3,1,0,0,0,0	82.0	4.0	0.464	0,0,0,0,0,0,1,2,3	to_hand	s358
97.394	0.423	0	PA_without_intermediate	2,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,3,1,0,0,0,0	89.0	4.0	0.423	0,0,0,0,0,0,1,2,3	to_board	s358
97.821	0.455	0	PA_without_intermediate	2,0,0,3,0,0,0,0,0	test	ward_and_allport	2,0,0,3,1,0,0,0,0	82.0	4.0	0.455	0,0,0,0,0,0,1,2,3	to_hand	s358
98.277	0.342	0	PA_without_intermediate	2,0,0,3,1,0,0,0,0	test	ward_and_allport	2,0,0,3,1,0,0,0,0	71.0	4.0	0.342	0,0,0,0,0,0,1,2,3	to_board	s358
98.622	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	4.0	n/a	n/a	feedback	s358
99.622	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	4.0	n/a	n/a	ITI	s358
