onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.509	1.5	congruent	1.0	82.0	stroop	82	0.688	green	green	congruent	s251
5.784	1.5	incongruent	1.0	82.0	stroop	82	0.677	green	blue	incongruent	s251
7.786	1.5	congruent	1.0	82.0	stroop	82	0.615	green	green	congruent	s251
10.197	1.5	congruent	1.0	82.0	stroop	82	0.479	green	green	congruent	s251
12.199	1.5	congruent	1.0	71.0	stroop	71	0.756	blue	blue	congruent	s251
14.338	1.5	congruent	1.0	89.0	stroop	89	0.491	red	red	congruent	s251
16.339	1.5	congruent	1.0	82.0	stroop	82	0.517	green	green	congruent	s251
18.342	1.5	incongruent	1.0	82.0	stroop	82	0.628	green	blue	incongruent	s251
20.344	1.5	congruent	1.0	82.0	stroop	82	0.543	green	green	congruent	s251
22.618	1.5	incongruent	0.0	89.0	stroop	71	0.634	red	blue	incongruent	s251
24.621	1.5	incongruent	0.0	82.0	stroop	89	0.784	green	red	incongruent	s251
26.894	1.5	incongruent	1.0	89.0	stroop	89	1.13	red	blue	incongruent	s251
29.168	1.5	incongruent	1.0	71.0	stroop	71	0.921	blue	red	incongruent	s251
31.171	1.5	congruent	1.0	82.0	stroop	82	0.731	green	green	congruent	s251
33.852	1.5	incongruent	1.0	82.0	stroop	82	0.679	green	blue	incongruent	s251
35.854	1.5	congruent	1.0	71.0	stroop	71	0.656	blue	blue	congruent	s251
38.128	1.5	congruent	1.0	89.0	stroop	89	0.57	red	red	congruent	s251
40.13	1.5	congruent	1.0	71.0	stroop	71	0.649	blue	blue	congruent	s251
42.131	1.5	incongruent	1.0	82.0	stroop	82	0.867	green	blue	incongruent	s251
44.406	1.5	congruent	1.0	82.0	stroop	82	0.603	green	green	congruent	s251
46.544	1.5	congruent	1.0	82.0	stroop	82	0.535	green	green	congruent	s251
49.09	1.5	incongruent	1.0	89.0	stroop	89	0.616	red	green	incongruent	s251
51.501	1.5	incongruent	1.0	82.0	stroop	82	0.892	green	blue	incongruent	s251
53.502	1.5	incongruent	0.0	82.0	stroop	89	0.777	green	red	incongruent	s251
55.504	1.5	incongruent	1.0	89.0	stroop	89	1.249	red	blue	incongruent	s251
57.506	1.5	congruent	1.0	89.0	stroop	89	0.657	red	red	congruent	s251
60.053	1.5	congruent	1.0	89.0	stroop	89	0.535	red	red	congruent	s251
62.19	1.5	congruent	1.0	89.0	stroop	89	0.634	red	red	congruent	s251
64.193	1.5	congruent	1.0	89.0	stroop	89	0.478	red	red	congruent	s251
66.195	1.5	congruent	1.0	82.0	stroop	82	0.904	green	green	congruent	s251
68.469	1.5	incongruent	1.0	71.0	stroop	71	0.814	blue	red	incongruent	s251
70.471	1.5	congruent	1.0	71.0	stroop	71	0.529	blue	blue	congruent	s251
72.473	1.5	incongruent	1.0	71.0	stroop	71	0.522	blue	green	incongruent	s251
74.612	1.5	incongruent	1.0	71.0	stroop	71	0.512	blue	red	incongruent	s251
76.615	1.5	incongruent	1.0	89.0	stroop	89	0.91	red	green	incongruent	s251
78.89	1.5	congruent	1.0	71.0	stroop	71	0.573	blue	blue	congruent	s251
81.028	1.5	incongruent	1.0	89.0	stroop	89	0.721	red	green	incongruent	s251
83.438	1.5	congruent	1.0	89.0	stroop	89	0.56	red	red	congruent	s251
85.441	1.5	congruent	1.0	82.0	stroop	82	0.74	green	green	congruent	s251
87.443	1.5	incongruent	0.0	71.0	stroop	-1	n/a	blue	red	incongruent	s251
90.26	1.5	incongruent	1.0	71.0	stroop	71	0.578	blue	green	incongruent	s251
92.262	1.5	incongruent	1.0	82.0	stroop	82	0.911	green	red	incongruent	s251
94.263	1.5	congruent	1.0	82.0	stroop	82	0.899	green	green	congruent	s251
96.401	1.5	congruent	1.0	82.0	stroop	82	0.642	green	green	congruent	s251
98.404	1.5	incongruent	0.0	89.0	stroop	71	0.654	red	blue	incongruent	s251
100.406	1.5	congruent	1.0	71.0	stroop	71	0.681	blue	blue	congruent	s251
102.408	1.5	incongruent	1.0	82.0	stroop	82	0.927	green	red	incongruent	s251
104.41	1.5	congruent	1.0	71.0	stroop	71	0.93	blue	blue	congruent	s251
106.413	1.5	incongruent	1.0	71.0	stroop	71	0.762	blue	green	incongruent	s251
108.415	1.5	congruent	1.0	89.0	stroop	89	0.605	red	red	congruent	s251
110.417	1.5	incongruent	1.0	89.0	stroop	89	1.164	red	blue	incongruent	s251
112.691	1.5	incongruent	1.0	89.0	stroop	89	0.58	red	green	incongruent	s251
114.694	1.5	congruent	1.0	89.0	stroop	89	0.416	red	red	congruent	s251
116.832	1.5	congruent	1.0	71.0	stroop	71	0.572	blue	blue	congruent	s251
118.834	1.5	congruent	1.0	71.0	stroop	71	0.616	blue	blue	congruent	s251
120.973	1.5	congruent	1.0	82.0	stroop	82	0.842	green	green	congruent	s251
122.975	1.5	congruent	1.0	89.0	stroop	89	0.702	red	red	congruent	s251
124.977	1.5	incongruent	1.0	82.0	stroop	82	1.132	green	red	incongruent	s251
126.979	1.5	incongruent	1.0	82.0	stroop	82	0.617	green	red	incongruent	s251
129.253	1.5	incongruent	1.0	82.0	stroop	82	0.498	green	red	incongruent	s251
131.256	1.5	incongruent	1.0	71.0	stroop	71	0.815	blue	green	incongruent	s251
133.394	1.5	congruent	1.0	82.0	stroop	82	0.913	green	green	congruent	s251
135.804	1.5	incongruent	1.0	71.0	stroop	71	0.889	blue	green	incongruent	s251
138.077	1.5	congruent	1.0	89.0	stroop	89	0.756	red	red	congruent	s251
140.759	1.5	congruent	1.0	89.0	stroop	89	0.736	red	red	congruent	s251
142.761	1.5	congruent	1.0	82.0	stroop	82	0.785	green	green	congruent	s251
145.172	1.5	congruent	1.0	82.0	stroop	82	0.525	green	green	congruent	s251
147.31	1.5	incongruent	1.0	71.0	stroop	71	0.814	blue	green	incongruent	s251
149.992	1.5	incongruent	1.0	71.0	stroop	71	0.855	blue	red	incongruent	s251
151.994	1.5	incongruent	1.0	71.0	stroop	71	0.879	blue	green	incongruent	s251
154.131	1.5	congruent	1.0	71.0	stroop	71	0.601	blue	blue	congruent	s251
157.085	1.5	incongruent	1.0	82.0	stroop	82	0.807	green	blue	incongruent	s251
159.087	1.5	incongruent	1.0	89.0	stroop	89	0.989	red	blue	incongruent	s251
161.361	1.5	incongruent	1.0	71.0	stroop	71	1.095	blue	red	incongruent	s251
163.363	1.5	congruent	1.0	71.0	stroop	71	0.533	blue	blue	congruent	s251
165.366	1.5	congruent	1.0	71.0	stroop	71	0.638	blue	blue	congruent	s251
167.368	1.5	incongruent	0.0	89.0	stroop	82	0.622	red	green	incongruent	s251
169.369	1.5	congruent	1.0	71.0	stroop	71	0.698	blue	blue	congruent	s251
171.507	1.5	congruent	1.0	89.0	stroop	89	0.565	red	red	congruent	s251
173.509	1.5	incongruent	1.0	71.0	stroop	71	1.206	blue	red	incongruent	s251
175.512	1.5	congruent	1.0	89.0	stroop	89	0.811	red	red	congruent	s251
177.651	1.5	incongruent	0.0	89.0	stroop	82	0.688	red	green	incongruent	s251
179.653	1.5	incongruent	1.0	82.0	stroop	82	0.839	green	blue	incongruent	s251
181.655	1.5	incongruent	1.0	89.0	stroop	89	0.975	red	blue	incongruent	s251
183.793	1.5	congruent	1.0	89.0	stroop	89	0.804	red	red	congruent	s251
185.932	1.5	congruent	1.0	71.0	stroop	71	0.657	blue	blue	congruent	s251
188.206	1.5	incongruent	1.0	71.0	stroop	71	1.016	blue	green	incongruent	s251
190.888	1.5	congruent	1.0	71.0	stroop	71	0.493	blue	blue	congruent	s251
192.891	1.5	congruent	1.0	89.0	stroop	89	0.651	red	red	congruent	s251
194.894	1.5	incongruent	1.0	82.0	stroop	82	0.946	green	red	incongruent	s251
197.168	1.5	incongruent	0.0	89.0	stroop	82	0.744	red	green	incongruent	s251
199.171	1.5	congruent	1.0	71.0	stroop	71	0.815	blue	blue	congruent	s251
201.173	1.5	incongruent	1.0	89.0	stroop	89	0.946	red	blue	incongruent	s251
203.175	1.5	incongruent	1.0	71.0	stroop	71	0.925	blue	red	incongruent	s251
205.177	1.5	incongruent	1.0	82.0	stroop	82	0.906	green	blue	incongruent	s251
207.18	1.5	incongruent	1.0	89.0	stroop	89	0.931	red	green	incongruent	s251
