onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.508	1.5	incongruent	1.0	71.0	stroop	71	0.791	blue	green	incongruent	s512
5.51	1.5	congruent	1.0	89.0	stroop	89	0.405	red	red	congruent	s512
7.513	1.5	incongruent	1.0	82.0	stroop	82	0.378	green	red	incongruent	s512
9.786	1.5	incongruent	1.0	89.0	stroop	89	0.514	red	green	incongruent	s512
11.788	1.5	congruent	1.0	82.0	stroop	82	0.485	green	green	congruent	s512
13.926	1.5	congruent	1.0	89.0	stroop	89	0.453	red	red	congruent	s512
15.929	1.5	congruent	1.0	71.0	stroop	71	0.362	blue	blue	congruent	s512
18.068	1.5	congruent	0.0	71.0	stroop	89	0.456	blue	blue	congruent	s512
20.069	1.5	congruent	1.0	82.0	stroop	82	0.791	green	green	congruent	s512
22.07	1.5	incongruent	1.0	89.0	stroop	89	0.396	red	blue	incongruent	s512
24.073	1.5	incongruent	1.0	82.0	stroop	82	0.467	green	blue	incongruent	s512
26.346	1.5	incongruent	1.0	71.0	stroop	71	0.32	blue	green	incongruent	s512
28.348	1.5	incongruent	1.0	71.0	stroop	71	0.457	blue	red	incongruent	s512
30.487	1.5	congruent	1.0	89.0	stroop	89	0.336	red	red	congruent	s512
32.896	1.5	incongruent	1.0	89.0	stroop	89	0.583	red	green	incongruent	s512
35.17	1.5	congruent	1.0	89.0	stroop	89	0.499	red	red	congruent	s512
37.852	1.5	congruent	1.0	89.0	stroop	89	0.501	red	red	congruent	s512
39.854	1.5	congruent	1.0	89.0	stroop	89	0.561	red	red	congruent	s512
42.264	1.5	congruent	1.0	89.0	stroop	89	0.457	red	red	congruent	s512
44.402	1.5	incongruent	1.0	89.0	stroop	89	0.467	red	green	incongruent	s512
47.084	1.5	incongruent	1.0	82.0	stroop	82	0.533	green	red	incongruent	s512
49.086	1.5	incongruent	1.0	82.0	stroop	82	0.515	green	red	incongruent	s512
51.224	1.5	congruent	1.0	82.0	stroop	82	0.483	green	green	congruent	s512
54.178	1.5	incongruent	0.0	71.0	stroop	-1	n/a	blue	red	incongruent	s512
56.179	1.5	incongruent	1.0	89.0	stroop	89	0.454	red	green	incongruent	s512
58.454	1.5	incongruent	1.0	89.0	stroop	89	0.559	red	green	incongruent	s512
60.457	1.5	congruent	1.0	89.0	stroop	89	0.388	red	red	congruent	s512
62.459	1.5	congruent	1.0	71.0	stroop	71	0.366	blue	blue	congruent	s512
