onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.021	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s577
5.274	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	go	s577
7.936	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	go	s577
10.6	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	go	s577
12.856	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	go	s577
15.109	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	go	s577
17.499	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s577
20.299	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s577
22.691	0.85	0.55	89.0	stop_signal	-1.0	n/a	True	stop_success	s577
24.944	0.85	0.6	89.0	stop_signal	-1.0	n/a	True	stop_success	s577
27.198	0.85	0.65	71.0	stop_signal	-1.0	n/a	True	stop_success	s577
29.451	0.85	0.7	71.0	stop_signal	-1.0	n/a	True	go	s577
32.112	0.85	0.7	89.0	stop_signal	-1.0	n/a	True	go	s577
34.776	0.85	0.7	89.0	stop_signal	-1.0	n/a	True	go	s577
37.033	0.85	0.7	89.0	stop_signal	-1.0	n/a	True	go	s577
39.561	0.85	0.7	71.0	stop_signal	71.0	0.832	False	go	s577
41.814	0.85	0.7	71.0	stop_signal	71.0	0.664	False	stop_failure	s577
44.339	0.85	0.65	71.0	stop_signal	71.0	0.56	False	go	s577
46.868	0.85	0.65	89.0	stop_signal	89.0	0.537	False	stop_failure	s577
49.393	0.85	0.6	71.0	stop_signal	71.0	0.457	False	stop_failure	s577
51.785	0.85	0.55	71.0	stop_signal	71.0	0.457	False	stop_failure	s577
54.313	0.85	0.5	89.0	stop_signal	89.0	0.556	False	go	s577
56.838	0.85	0.5	71.0	stop_signal	71.0	0.534	False	go	s577
59.231	0.85	0.5	71.0	stop_signal	71.0	0.365	False	go	s577
61.486	0.85	0.5	89.0	stop_signal	89.0	0.413	False	go	s577
64.015	0.85	0.5	71.0	stop_signal	71.0	0.372	False	go	s577
66.814	0.85	0.5	71.0	stop_signal	71.0	0.546	False	stop_failure	s577
69.34	0.85	0.45	89.0	stop_signal	89.0	0.494	False	stop_failure	s577
71.73	0.85	0.4	89.0	stop_signal	89.0	0.773	False	go	s577
73.983	0.85	0.4	71.0	stop_signal	71.0	0.417	False	stop_failure	s577
76.239	0.85	0.35	89.0	stop_signal	89.0	0.451	False	stop_failure	s577
78.492	0.85	0.3	89.0	stop_signal	71.0	0.307	False	stop_failure	s577
80.746	0.85	0.25	89.0	stop_signal	89.0	0.441	False	go	s577
83.274	0.85	0.25	71.0	stop_signal	71.0	0.556	False	go	s577
85.53	0.85	0.25	89.0	stop_signal	89.0	0.443	False	stop_failure	s577
87.786	0.85	0.2	89.0	stop_signal	89.0	0.601	False	go	s577
