onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.622	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	1.373	blue	6.0	cue_stay	color	stay	s577	1
7.756	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.596	orange	3.0	task_switch	magnitude	switch	s577	0
11.07	1.0	0.9	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.562	blue	7.0	task_switch	color	switch	s577	0
13.99	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.633	orange	2.0	task_switch	magnitude	switch	s577	0
16.506	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.699	blue	8.0	task_switch	color	switch	s577	0
18.753	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.765	blue	3.0	cue_stay	color	stay	s577	0
21.795	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.457	blue	6.0	cue_switch	color	stay	s577	0
24.703	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.402	orange	7.0	cue_switch	color	stay	s577	0
27.61	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.575	orange	6.0	task_switch	magnitude	switch	s577	0
29.991	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.359	orange	4.0	task_switch	color	switch	s577	0
32.505	1.0	0.1	False	71.0	High-Low	n/a	twobytwo	89.0	1.238	blue	8.0	task_switch	magnitude	switch	s577	0
34.611	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.937	orange	8.0	cue_switch	magnitude	stay	s577	0
36.858	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.592	blue	3.0	task_switch	color	switch	s577	0
39.761	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.871	blue	7.0	task_switch	magnitude	switch	s577	0
42.276	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.695	orange	6.0	cue_switch	magnitude	stay	s577	0
44.655	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.761	blue	2.0	task_switch	color	switch	s577	0
47.562	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.731	blue	1.0	cue_switch	color	stay	s577	0
49.941	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.896	blue	1.0	task_switch	magnitude	switch	s577	0
52.848	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.341	orange	6.0	task_switch	color	switch	s577	0
55.76	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	1.013	orange	1.0	cue_stay	color	stay	s577	0
58.144	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.975	orange	6.0	task_switch	magnitude	switch	s577	0
60.389	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.728	blue	2.0	task_switch	color	switch	s577	0
62.496	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	1.246	orange	3.0	cue_stay	color	stay	s577	0
64.602	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.797	orange	8.0	task_switch	magnitude	switch	s577	0
67.509	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.54	orange	6.0	cue_switch	magnitude	stay	s577	0
