onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.008	0.85	0.3	71.0	stop_signal	71.0	1.132	False	go	s518
5.397	0.85	0.3	71.0	stop_signal	71.0	0.652	False	go	s518
7.921	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
10.853	0.85	0.35	71.0	stop_signal	71.0	0.55	False	go	s518
13.378	0.85	0.35	71.0	stop_signal	71.0	0.463	False	go	s518
15.902	0.85	0.35	89.0	stop_signal	89.0	0.524	False	go	s518
18.154	0.85	0.35	89.0	stop_signal	89.0	0.483	False	stop_failure	s518
20.678	0.85	0.3	71.0	stop_signal	71.0	0.624	False	go	s518
23.066	0.85	0.3	89.0	stop_signal	89.0	0.494	False	go	s518
25.318	0.85	0.3	89.0	stop_signal	89.0	0.541	False	go	s518
27.706	0.85	0.3	71.0	stop_signal	71.0	0.591	False	go	s518
29.958	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
32.347	0.85	0.35	89.0	stop_signal	89.0	0.571	False	go	s518
34.872	0.85	0.35	89.0	stop_signal	89.0	0.379	False	stop_failure	s518
37.125	0.85	0.3	71.0	stop_signal	71.0	0.471	False	stop_failure	s518
39.513	0.85	0.25	71.0	stop_signal	71.0	0.551	False	go	s518
42.173	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
44.426	0.85	0.3	89.0	stop_signal	89.0	0.396	False	go	s518
47.629	0.85	0.3	89.0	stop_signal	89.0	0.376	False	go	s518
50.018	0.85	0.3	71.0	stop_signal	71.0	0.501	False	go	s518
52.406	0.85	0.3	89.0	stop_signal	89.0	0.45	False	stop_failure	s518
54.93	0.85	0.25	89.0	stop_signal	89.0	0.656	False	go	s518
57.182	0.85	0.25	89.0	stop_signal	89.0	0.39	False	stop_failure	s518
59.434	0.85	0.2	89.0	stop_signal	89.0	0.397	False	stop_failure	s518
61.687	0.85	0.15	71.0	stop_signal	71.0	0.561	False	go	s518
64.62	0.85	0.15	89.0	stop_signal	89.0	0.534	False	go	s518
67.144	0.85	0.15	89.0	stop_signal	89.0	0.683	False	go	s518
69.668	0.85	0.15	71.0	stop_signal	71.0	0.55	False	go	s518
71.92	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
74.444	0.85	0.2	71.0	stop_signal	89.0	0.424	False	stop_failure	s518
76.696	0.85	0.15	71.0	stop_signal	71.0	0.544	False	go	s518
79.084	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
81.336	0.85	0.2	71.0	stop_signal	71.0	0.373	False	go	s518
83.997	0.85	0.2	71.0	stop_signal	71.0	0.457	False	go	s518
86.658	0.85	0.2	71.0	stop_signal	71.0	0.484	False	go	s518
88.91	0.85	0.2	71.0	stop_signal	71.0	0.668	False	go	s518
91.162	0.85	0.2	89.0	stop_signal	89.0	0.779	False	go	s518
93.55	0.85	0.2	71.0	stop_signal	89.0	0.362	False	stop_failure	s518
96.346	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
98.735	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
100.988	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
113.747	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
116.0	0.85	0.35	89.0	stop_signal	89.0	0.508	False	go	s518
118.66	0.85	0.35	89.0	stop_signal	89.0	0.437	False	go	s518
121.321	0.85	0.35	71.0	stop_signal	71.0	0.493	False	go	s518
123.573	0.85	0.35	89.0	stop_signal	89.0	0.512	False	go	s518
126.097	0.85	0.35	71.0	stop_signal	71.0	0.539	False	go	s518
128.35	0.85	0.35	89.0	stop_signal	89.0	0.58	False	stop_failure	s518
130.873	0.85	0.3	71.0	stop_signal	71.0	0.555	False	go	s518
133.398	0.85	0.3	89.0	stop_signal	89.0	0.439	False	stop_failure	s518
135.921	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
138.31	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
140.834	0.85	0.35	89.0	stop_signal	89.0	0.509	False	go	s518
143.358	0.85	0.35	89.0	stop_signal	89.0	0.536	False	go	s518
145.747	0.85	0.35	71.0	stop_signal	71.0	0.55	False	go	s518
147.999	0.85	0.35	71.0	stop_signal	71.0	0.395	False	go	s518
150.523	0.85	0.35	89.0	stop_signal	89.0	0.594	False	go	s518
153.32	0.85	0.35	89.0	stop_signal	89.0	0.453	False	stop_failure	s518
155.845	0.85	0.3	71.0	stop_signal	71.0	0.57	False	stop_failure	s518
158.232	0.85	0.25	71.0	stop_signal	71.0	0.603	False	go	s518
160.485	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
162.737	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
164.99	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
167.242	0.85	0.4	89.0	stop_signal	89.0	0.686	False	go	s518
169.767	0.85	0.4	89.0	stop_signal	89.0	0.385	False	go	s518
172.019	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
174.271	0.85	0.45	89.0	stop_signal	89.0	0.485	False	go	s518
176.523	0.85	0.45	89.0	stop_signal	89.0	0.433	False	go	s518
178.776	0.85	0.45	89.0	stop_signal	89.0	0.473	False	go	s518
181.163	0.85	0.45	71.0	stop_signal	71.0	0.745	False	go	s518
183.415	0.85	0.45	89.0	stop_signal	89.0	0.575	False	stop_failure	s518
185.668	0.85	0.4	71.0	stop_signal	71.0	0.635	False	go	s518
187.921	0.85	0.4	71.0	stop_signal	71.0	0.575	False	stop_failure	s518
190.173	0.85	0.35	71.0	stop_signal	71.0	0.577	False	stop_failure	s518
192.697	0.85	0.3	89.0	stop_signal	89.0	0.565	False	go	s518
195.086	0.85	0.3	89.0	stop_signal	89.0	0.532	False	go	s518
197.61	0.85	0.3	89.0	stop_signal	89.0	0.529	False	stop_failure	s518
199.862	0.85	0.25	89.0	stop_signal	89.0	0.876	False	go	s518
202.25	0.85	0.25	71.0	stop_signal	71.0	0.786	False	go	s518
204.638	0.85	0.25	89.0	stop_signal	89.0	0.536	False	go	s518
206.89	0.85	0.25	71.0	stop_signal	71.0	0.716	False	go	s518
209.278	0.85	0.25	89.0	stop_signal	89.0	0.572	False	go	s518
211.667	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
224.56	0.85	0.3	89.0	stop_signal	89.0	0.671	False	go	s518
227.22	0.85	0.3	89.0	stop_signal	89.0	0.518	False	go	s518
229.745	0.85	0.3	89.0	stop_signal	89.0	0.518	False	stop_failure	s518
231.997	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
234.93	0.85	0.3	89.0	stop_signal	89.0	0.657	False	go	s518
237.182	0.85	0.3	71.0	stop_signal	71.0	0.57	False	go	s518
239.706	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
241.958	0.85	0.35	71.0	stop_signal	71.0	0.567	False	go	s518
244.21	0.85	0.35	71.0	stop_signal	71.0	0.66	False	go	s518
246.462	0.85	0.35	89.0	stop_signal	89.0	0.6	False	go	s518
248.714	0.85	0.35	71.0	stop_signal	71.0	0.685	False	go	s518
251.238	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
254.307	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
256.56	0.85	0.45	71.0	stop_signal	71.0	0.592	False	go	s518
258.949	0.85	0.45	71.0	stop_signal	71.0	0.52	False	stop_failure	s518
261.337	0.85	0.4	71.0	stop_signal	71.0	0.712	False	go	s518
263.862	0.85	0.4	89.0	stop_signal	89.0	0.592	False	go	s518
266.251	0.85	0.4	89.0	stop_signal	89.0	0.62	False	go	s518
268.64	0.85	0.4	89.0	stop_signal	89.0	0.482	False	stop_failure	s518
271.436	0.85	0.35	71.0	stop_signal	71.0	0.812	False	go	s518
273.824	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
276.076	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
278.6	0.85	0.45	71.0	stop_signal	71.0	0.653	False	stop_failure	s518
280.988	0.85	0.4	89.0	stop_signal	89.0	0.551	False	go	s518
283.377	0.85	0.4	71.0	stop_signal	71.0	0.674	False	stop_failure	s518
285.629	0.85	0.35	89.0	stop_signal	89.0	0.509	False	go	s518
288.018	0.85	0.35	89.0	stop_signal	89.0	0.588	False	go	s518
290.27	0.85	0.35	89.0	stop_signal	89.0	0.529	False	stop_failure	s518
292.523	0.85	0.3	71.0	stop_signal	71.0	0.681	False	go	s518
294.775	0.85	0.3	71.0	stop_signal	71.0	0.547	False	go	s518
297.163	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s518
299.415	0.85	0.35	89.0	stop_signal	89.0	0.499	False	stop_failure	s518
301.667	0.85	0.3	89.0	stop_signal	89.0	0.504	False	stop_failure	s518
304.056	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s518
306.444	0.85	0.3	71.0	stop_signal	71.0	0.656	False	go	s518
