onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.614	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.702	orange	1.0	cue_stay	color	stay	s234	1
6.792	1.0	0.9	False	71.0	Magnitude	n/a	twobytwo	89.0	0.436	orange	2.0	task_switch	magnitude	switch	s234	0
9.834	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.533	orange	4.0	cue_switch	magnitude	stay	s234	0
12.739	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.343	blue	1.0	task_switch	color	switch	s234	0
14.845	1.0	0.1	False	89.0	High-Low	n/a	twobytwo	71.0	0.71	blue	7.0	task_switch	magnitude	switch	s234	0
17.086	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.683	orange	8.0	task_switch	color	switch	s234	0
19.992	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	1.228	orange	6.0	task_switch	magnitude	switch	s234	0
22.233	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.691	orange	2.0	cue_stay	magnitude	stay	s234	0
25.545	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.56	blue	2.0	task_switch	color	switch	s234	0
27.788	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.801	blue	2.0	task_switch	magnitude	switch	s234	0
30.692	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.383	blue	3.0	task_switch	color	switch	s234	0
32.933	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.66	blue	6.0	cue_stay	color	stay	s234	0
36.111	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.553	blue	7.0	task_switch	magnitude	switch	s234	0
39.016	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.523	blue	8.0	task_switch	color	switch	s234	0
41.53	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.951	orange	6.0	cue_switch	color	stay	s234	0
44.434	1.0	0.9	False	71.0	Magnitude	n/a	twobytwo	89.0	0.511	orange	4.0	task_switch	magnitude	switch	s234	0
47.476	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.387	blue	6.0	task_switch	color	switch	s234	0
50.789	1.0	0.9	False	71.0	High-Low	n/a	twobytwo	89.0	0.504	orange	4.0	task_switch	magnitude	switch	s234	0
53.829	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.5	blue	8.0	task_switch	color	switch	s234	0
57.143	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.835	blue	3.0	task_switch	magnitude	switch	s234	0
60.183	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.685	orange	6.0	cue_switch	magnitude	stay	s234	0
63.089	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.429	orange	9.0	cue_stay	magnitude	stay	s234	0
65.466	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.667	blue	1.0	task_switch	color	switch	s234	0
68.372	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.782	blue	4.0	task_switch	magnitude	switch	s234	0
70.749	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.565	blue	4.0	cue_switch	magnitude	stay	s234	0
73.125	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.695	blue	6.0	cue_switch	magnitude	stay	s234	0
76.981	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.463	blue	3.0	cue_stay	magnitude	stay	s234	0
79.765	1.0	0.1	False	89.0	High-Low	stay	twobytwo	71.0	0.958	orange	6.0	cue_stay	magnitude	stay	s234	0
82.006	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.674	orange	6.0	cue_stay	magnitude	stay	s234	0
84.384	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.749	blue	2.0	cue_switch	magnitude	stay	s234	0
87.562	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.352	blue	4.0	task_switch	color	switch	s234	0
89.803	1.0	0.1	False	71.0	Color	switch	twobytwo	89.0	0.982	blue	9.0	cue_switch	color	stay	s234	0
92.315	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.752	blue	8.0	cue_switch	color	stay	s234	0
95.356	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.68	blue	6.0	cue_switch	color	stay	s234	0
97.597	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.363	orange	6.0	cue_switch	color	stay	s234	0
100.502	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.472	orange	3.0	cue_stay	color	stay	s234	0
102.608	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	0.659	blue	1.0	cue_switch	color	stay	s234	0
105.513	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.542	blue	9.0	cue_switch	color	stay	s234	0
107.618	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.684	orange	7.0	cue_switch	color	stay	s234	0
109.723	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.763	blue	2.0	cue_switch	color	stay	s234	0
112.101	1.0	0.1	False	71.0	Color	switch	twobytwo	89.0	0.823	blue	7.0	cue_switch	color	stay	s234	0
115.414	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.4	orange	7.0	cue_stay	color	stay	s234	0
117.52	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.881	orange	4.0	task_switch	magnitude	switch	s234	0
119.761	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.624	blue	2.0	cue_switch	magnitude	stay	s234	0
