onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.013	0.85	0.3	71.0	stop_signal	71.0	0.375	False	stop_failure	s144
6.082	0.85	0.25	71.0	stop_signal	71.0	0.563	False	stop_failure	s144
8.335	0.85	0.2	71.0	stop_signal	71.0	0.647	False	go	s144
10.725	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s144
13.116	0.85	0.25	89.0	stop_signal	89.0	0.53	False	go	s144
15.642	0.85	0.25	89.0	stop_signal	89.0	0.429	False	go	s144
18.031	0.85	0.25	89.0	stop_signal	89.0	0.436	False	go	s144
20.423	0.85	0.25	71.0	stop_signal	71.0	0.475	False	stop_failure	s144
23.221	0.85	0.2	89.0	stop_signal	89.0	0.46	False	go	s144
25.612	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s144
27.864	0.85	0.25	71.0	stop_signal	71.0	0.452	False	stop_failure	s144
30.389	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s144
32.778	0.85	0.25	89.0	stop_signal	89.0	0.453	False	go	s144
35.167	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s144
37.418	0.85	0.3	71.0	stop_signal	71.0	0.477	False	go	s144
39.81	0.85	0.3	71.0	stop_signal	71.0	0.424	False	go	s144
42.066	0.85	0.3	71.0	stop_signal	71.0	0.546	False	stop_failure	s144
44.322	0.85	0.25	89.0	stop_signal	89.0	0.52	False	go	s144
46.573	0.85	0.25	89.0	stop_signal	89.0	0.362	False	go	s144
48.962	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s144
51.218	0.85	0.3	89.0	stop_signal	89.0	0.482	False	stop_failure	s144
53.471	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s144
55.861	0.85	0.3	89.0	stop_signal	89.0	0.457	False	stop_failure	s144
58.253	0.85	0.25	71.0	stop_signal	71.0	0.633	False	go	s144
60.505	0.85	0.25	71.0	stop_signal	71.0	0.39	False	stop_failure	s144
63.028	0.85	0.2	71.0	stop_signal	71.0	0.446	False	go	s144
65.279	0.85	0.2	89.0	stop_signal	89.0	0.483	False	go	s144
67.671	0.85	0.2	71.0	stop_signal	71.0	0.406	False	go	s144
