onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.02	0.85	0.3	71.0	stop_signal	71.0	0.42	False	stop_failure	s584
6.09	0.85	0.25	71.0	stop_signal	71.0	0.529	False	stop_failure	s584
8.343	0.85	0.2	89.0	stop_signal	89.0	0.45	False	go	s584
10.732	0.85	0.2	89.0	stop_signal	89.0	0.369	False	stop_failure	s584
13.12	0.85	0.15	71.0	stop_signal	71.0	0.533	False	go	s584
15.646	0.85	0.15	71.0	stop_signal	71.0	0.362	False	go	s584
18.034	0.85	0.15	71.0	stop_signal	71.0	0.712	False	go	s584
20.422	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
23.218	0.85	0.2	71.0	stop_signal	71.0	0.368	False	go	s584
25.609	0.85	0.2	71.0	stop_signal	71.0	0.487	False	stop_failure	s584
27.866	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
30.39	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
32.781	0.85	0.25	71.0	stop_signal	71.0	0.392	False	go	s584
35.17	0.85	0.25	89.0	stop_signal	89.0	0.513	False	stop_failure	s584
37.426	0.85	0.2	71.0	stop_signal	71.0	0.491	False	go	s584
39.818	0.85	0.2	89.0	stop_signal	89.0	0.507	False	go	s584
42.07	0.85	0.2	71.0	stop_signal	71.0	0.379	False	stop_failure	s584
44.325	0.85	0.15	89.0	stop_signal	89.0	0.503	False	go	s584
46.578	0.85	0.15	89.0	stop_signal	89.0	0.621	False	go	s584
48.966	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
51.222	0.85	0.2	89.0	stop_signal	71.0	0.379	False	stop_failure	s584
53.478	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
55.87	0.85	0.2	89.0	stop_signal	71.0	0.402	False	stop_failure	s584
58.262	0.85	0.15	71.0	stop_signal	71.0	0.464	False	go	s584
60.516	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
63.04	0.85	0.2	71.0	stop_signal	71.0	0.504	False	go	s584
65.294	0.85	0.2	89.0	stop_signal	89.0	0.543	False	go	s584
67.686	0.85	0.2	71.0	stop_signal	71.0	0.457	False	go	s584
69.942	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
72.194	0.85	0.25	89.0	stop_signal	89.0	0.653	False	go	s584
74.582	0.85	0.25	89.0	stop_signal	89.0	0.607	False	go	s584
77.109	0.85	0.25	71.0	stop_signal	71.0	0.42	False	go	s584
79.5	0.85	0.25	89.0	stop_signal	89.0	0.522	False	go	s584
82.024	0.85	0.25	89.0	stop_signal	89.0	0.446	False	stop_failure	s584
84.956	0.85	0.2	71.0	stop_signal	71.0	0.353	False	go	s584
87.482	0.85	0.2	71.0	stop_signal	71.0	0.486	False	go	s584
90.007	0.85	0.2	71.0	stop_signal	71.0	0.593	False	go	s584
92.263	0.85	0.2	71.0	stop_signal	71.0	0.404	False	stop_failure	s584
94.787	0.85	0.15	71.0	stop_signal	71.0	0.533	False	go	s584
97.18	0.85	0.15	71.0	stop_signal	71.0	0.34	False	go	s584
99.433	0.85	0.15	89.0	stop_signal	71.0	0.355	False	go	s584
112.333	0.85	0.15	71.0	stop_signal	71.0	0.471	False	go	s584
114.586	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
116.975	0.85	0.2	89.0	stop_signal	89.0	0.703	False	go	s584
119.501	0.85	0.2	89.0	stop_signal	71.0	0.528	False	stop_failure	s584
121.754	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
124.144	0.85	0.2	71.0	stop_signal	71.0	0.37	False	go	s584
126.806	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
129.06	0.85	0.25	71.0	stop_signal	71.0	0.437	False	go	s584
132.266	0.85	0.25	71.0	stop_signal	71.0	0.529	False	go	s584
134.656	0.85	0.25	89.0	stop_signal	89.0	0.571	False	go	s584
137.048	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
139.576	0.85	0.3	71.0	stop_signal	71.0	0.412	False	go	s584
141.831	0.85	0.3	71.0	stop_signal	71.0	0.468	False	stop_failure	s584
144.088	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
146.343	0.85	0.3	71.0	stop_signal	71.0	0.406	False	go	s584
149.277	0.85	0.3	89.0	stop_signal	89.0	0.571	False	go	s584
151.805	0.85	0.3	89.0	stop_signal	89.0	0.588	False	go	s584
154.329	0.85	0.3	71.0	stop_signal	89.0	0.453	False	go	s584
156.582	0.85	0.3	71.0	stop_signal	71.0	0.457	False	stop_failure	s584
159.107	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
161.361	0.85	0.3	71.0	stop_signal	71.0	0.388	False	go	s584
163.752	0.85	0.3	71.0	stop_signal	71.0	0.42	False	stop_failure	s584
166.004	0.85	0.25	89.0	stop_signal	89.0	0.441	False	go	s584
168.665	0.85	0.25	89.0	stop_signal	89.0	0.569	False	go	s584
171.326	0.85	0.25	89.0	stop_signal	89.0	0.667	False	go	s584
173.582	0.85	0.25	89.0	stop_signal	89.0	0.436	False	go	s584
175.836	0.85	0.25	89.0	stop_signal	89.0	0.475	False	go	s584
178.227	0.85	0.25	71.0	stop_signal	71.0	0.404	False	stop_failure	s584
181.025	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
183.413	0.85	0.25	89.0	stop_signal	89.0	0.417	False	stop_failure	s584
185.666	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
187.921	0.85	0.25	89.0	stop_signal	89.0	0.524	False	stop_failure	s584
190.177	0.85	0.2	71.0	stop_signal	71.0	0.369	False	go	s584
192.84	0.85	0.2	89.0	stop_signal	89.0	0.476	False	go	s584
195.503	0.85	0.2	89.0	stop_signal	89.0	0.66	False	go	s584
197.758	0.85	0.2	89.0	stop_signal	89.0	0.549	False	go	s584
200.287	0.85	0.2	89.0	stop_signal	89.0	0.484	False	go	s584
202.543	0.85	0.2	71.0	stop_signal	71.0	0.519	False	stop_failure	s584
205.071	0.85	0.15	71.0	stop_signal	71.0	0.486	False	go	s584
207.596	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
210.125	0.85	0.2	89.0	stop_signal	89.0	0.568	False	stop_failure	s584
212.515	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
225.554	0.85	0.2	89.0	stop_signal	89.0	0.465	False	go	s584
228.082	0.85	0.2	71.0	stop_signal	71.0	0.51	False	go	s584
230.474	0.85	0.2	89.0	stop_signal	89.0	0.482	False	go	s584
232.73	0.85	0.2	71.0	stop_signal	71.0	0.539	False	go	s584
235.259	0.85	0.2	89.0	stop_signal	89.0	0.585	False	go	s584
238.058	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
240.584	0.85	0.25	71.0	stop_signal	71.0	0.445	False	stop_failure	s584
242.976	0.85	0.2	89.0	stop_signal	89.0	0.454	False	go	s584
245.232	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
247.486	0.85	0.25	71.0	stop_signal	71.0	0.346	False	stop_failure	s584
249.739	0.85	0.2	71.0	stop_signal	89.0	0.35	False	stop_failure	s584
251.995	0.85	0.15	71.0	stop_signal	71.0	0.527	False	go	s584
254.52	0.85	0.15	71.0	stop_signal	71.0	0.562	False	go	s584
256.774	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s584
259.029	0.85	0.2	71.0	stop_signal	71.0	0.344	False	go	s584
261.284	0.85	0.2	71.0	stop_signal	71.0	0.387	False	go	s584
263.539	0.85	0.2	89.0	stop_signal	89.0	0.421	False	go	s584
265.931	0.85	0.2	71.0	stop_signal	71.0	0.418	False	go	s584
268.188	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
270.441	0.85	0.25	71.0	stop_signal	71.0	0.47	False	go	s584
272.694	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
274.947	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
277.47	0.85	0.35	71.0	stop_signal	71.0	0.382	False	go	s584
279.862	0.85	0.35	89.0	stop_signal	89.0	0.726	False	go	s584
282.389	0.85	0.35	89.0	stop_signal	89.0	0.553	False	stop_failure	s584
284.643	0.85	0.3	71.0	stop_signal	71.0	0.294	False	go	s584
287.033	0.85	0.3	71.0	stop_signal	71.0	0.377	False	go	s584
289.425	0.85	0.3	89.0	stop_signal	89.0	0.494	False	go	s584
291.677	0.85	0.3	89.0	stop_signal	89.0	0.398	False	go	s584
294.067	0.85	0.3	89.0	stop_signal	89.0	0.504	False	go	s584
296.457	0.85	0.3	71.0	stop_signal	71.0	0.444	False	stop_failure	s584
298.847	0.85	0.25	89.0	stop_signal	89.0	0.522	False	go	s584
301.51	0.85	0.25	71.0	stop_signal	71.0	0.409	False	go	s584
304.034	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s584
306.287	0.85	0.3	89.0	stop_signal	89.0	0.615	False	stop_failure	s584
309.221	0.85	0.25	71.0	stop_signal	71.0	0.331	False	go	s584
