onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-57.882	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	21.746	n/a	instructions	s581
3.01	8.125	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	8.125	1,0,0,2,3,0,0,0,0	to_hand	s581
11.136	0.862	0	UA_with_intermediate	1,3,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.862	1,0,0,2,3,0,0,0,0	to_board	s581
12.001	9.382	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	9.382	1,0,0,2,3,0,0,0,0	to_hand	s581
21.384	2.118	0	UA_with_intermediate	1,3,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	2.118	1,0,0,2,3,0,0,0,0	to_board	s581
23.502	1.015	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.015	1,0,0,2,3,0,0,0,0	to_hand	s581
24.519	0.993	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.993	1,0,0,2,3,0,0,0,0	to_board	s581
25.514	0.985	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.985	1,0,0,2,3,0,0,0,0	to_hand	s581
26.5	0.945	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.945	1,0,0,2,3,0,0,0,0	to_board	s581
27.447	1.535	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.535	1,0,0,2,3,0,0,0,0	to_hand	s581
28.983	0.816	0	UA_with_intermediate	1,2,0,3,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.816	1,0,0,2,3,0,0,0,0	to_board	s581
