onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.007	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
3.510048	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.728	stim	s465
5.613	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s465
6.116864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.585	stim	s465
8.219	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s465
8.721727999999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.645	stim	s465
10.823	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s465
11.327727999999999	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.513	stim	s465
13.43	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s465
13.934	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.569	stim	s465
16.037	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
16.542	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.516	stim	s465
18.644	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
19.148728	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.542	stim	s465
21.251	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
21.755	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.575	stim	s465
23.857	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
24.361	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.506	stim	s465
26.464	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s465
26.968728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.568	stim	s465
29.073	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
29.578	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.435	stim	s465
31.68	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
32.183864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.524	stim	s465
34.286	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
34.790728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.506	stim	s465
36.892	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
37.397	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.47	stim	s465
39.499	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s465
40.002	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.817	stim	s465
42.103	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s465
42.607	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.422	stim	s465
44.708	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s465
45.212	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.555	stim	s465
47.314	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s465
47.819	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.472	stim	s465
