onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-73.665	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	34.898	n/a	instructions	s623
3.005	6.787	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	6.787	1,0,0,2,3,0,0,0,0	to_hand	s623
9.793	0.526	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.526	1,0,0,2,3,0,0,0,0	to_board	s623
10.32	1.105	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.105	1,0,0,2,3,0,0,0,0	to_hand	s623
11.427	0.591	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.591	1,0,0,2,3,0,0,0,0	to_board	s623
12.019	1.181	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.181	1,0,0,2,3,0,0,0,0	to_hand	s623
13.201	0.342	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.342	1,0,0,2,3,0,0,0,0	to_board	s623
13.548	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s623
16.05	3.27	1	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	3.27	1,2,0,3,0,0,0,0,0	to_hand	s623
19.321	0.613	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.613	1,2,0,3,0,0,0,0,0	to_board	s623
