onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.514	1.5	incongruent	1.0	71.0	stroop	71	0.413	blue	red	incongruent	s615
5.518	1.5	congruent	1.0	71.0	stroop	71	0.497	blue	blue	congruent	s615
7.522	1.5	incongruent	1.0	89.0	stroop	89	0.508	red	blue	incongruent	s615
9.797	1.5	incongruent	1.0	82.0	stroop	82	0.415	green	red	incongruent	s615
11.799	1.5	congruent	1.0	89.0	stroop	89	0.428	red	red	congruent	s615
13.94	1.5	congruent	1.0	82.0	stroop	82	0.422	green	green	congruent	s615
15.943	1.5	congruent	1.0	82.0	stroop	82	0.5	green	green	congruent	s615
18.085	1.5	congruent	1.0	82.0	stroop	82	0.581	green	green	congruent	s615
20.089	1.5	congruent	1.0	71.0	stroop	71	0.425	blue	blue	congruent	s615
22.09	1.5	incongruent	1.0	71.0	stroop	71	0.56	blue	red	incongruent	s615
24.095	1.5	incongruent	1.0	71.0	stroop	71	0.504	blue	green	incongruent	s615
26.371	1.5	incongruent	1.0	82.0	stroop	82	0.549	green	blue	incongruent	s615
28.375	1.5	incongruent	1.0	89.0	stroop	89	0.524	red	blue	incongruent	s615
30.513	1.5	congruent	1.0	89.0	stroop	89	0.469	red	red	congruent	s615
32.924	1.5	incongruent	1.0	82.0	stroop	82	0.628	green	red	incongruent	s615
35.202	1.5	congruent	1.0	89.0	stroop	89	0.448	red	red	congruent	s615
37.887	1.5	congruent	1.0	89.0	stroop	89	0.428	red	red	congruent	s615
39.89	1.5	congruent	1.0	82.0	stroop	82	0.566	green	green	congruent	s615
42.301	1.5	congruent	1.0	71.0	stroop	71	0.534	blue	blue	congruent	s615
44.439	1.5	incongruent	1.0	71.0	stroop	71	0.483	blue	red	incongruent	s615
47.125	1.5	incongruent	1.0	71.0	stroop	71	0.536	blue	green	incongruent	s615
49.127	1.5	incongruent	1.0	89.0	stroop	89	0.535	red	green	incongruent	s615
51.266	1.5	congruent	1.0	71.0	stroop	71	0.451	blue	blue	congruent	s615
54.223	1.5	incongruent	1.0	89.0	stroop	89	0.499	red	green	incongruent	s615
56.225	1.5	incongruent	1.0	71.0	stroop	71	0.603	blue	red	incongruent	s615
58.5	1.5	incongruent	1.0	89.0	stroop	89	0.567	red	green	incongruent	s615
60.506	1.5	congruent	1.0	82.0	stroop	82	0.466	green	green	congruent	s615
62.511	1.5	congruent	1.0	82.0	stroop	82	0.568	green	green	congruent	s615
64.517	1.5	incongruent	1.0	82.0	stroop	82	0.54	green	blue	incongruent	s615
