onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.018	0.85	0.3	71.0	stop_signal	71.0	0.53	False	go	s629
5.546	0.85	0.3	89.0	stop_signal	89.0	0.687	False	go	s629
7.801	0.85	0.3	71.0	stop_signal	71.0	0.547	False	stop_failure	s629
10.052	0.85	0.25	71.0	stop_signal	71.0	0.687	False	go	s629
12.309	0.85	0.25	71.0	stop_signal	71.0	0.534	False	go	s629
14.562	0.85	0.25	89.0	stop_signal	89.0	0.47	False	go	s629
16.954	0.85	0.25	89.0	stop_signal	89.0	0.711	False	go	s629
19.21	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s629
21.466	0.85	0.3	89.0	stop_signal	89.0	0.656	False	go	s629
23.722	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s629
25.978	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s629
28.504	0.85	0.4	71.0	stop_signal	71.0	0.525	False	go	s629
30.895	0.85	0.4	89.0	stop_signal	89.0	0.571	False	go	s629
33.424	0.85	0.4	89.0	stop_signal	89.0	0.692	False	stop_failure	s629
35.676	0.85	0.35	89.0	stop_signal	89.0	0.765	False	go	s629
38.067	0.85	0.35	71.0	stop_signal	71.0	0.693	False	go	s629
40.459	0.85	0.35	71.0	stop_signal	71.0	0.663	False	go	s629
42.712	0.85	0.35	89.0	stop_signal	89.0	0.726	False	go	s629
45.101	0.85	0.35	89.0	stop_signal	89.0	0.544	False	go	s629
47.491	0.85	0.35	71.0	stop_signal	71.0	0.481	False	stop_failure	s629
49.88	0.85	0.3	89.0	stop_signal	89.0	0.665	False	go	s629
52.544	0.85	0.3	89.0	stop_signal	89.0	0.615	False	go	s629
55.072	0.85	0.3	71.0	stop_signal	71.0	0.501	False	stop_failure	s629
57.326	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s629
60.262	0.85	0.3	71.0	stop_signal	71.0	0.552	False	go	s629
62.518	0.85	0.3	71.0	stop_signal	71.0	0.602	False	go	s629
