onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.617	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.843	orange	2.0	cue_stay	magnitude	stay	s615	1
6.949	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.676	blue	3.0	task_switch	color	switch	s615	0
10.265	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.388	orange	6.0	task_switch	magnitude	switch	s615	0
13.185	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.817	orange	2.0	task_switch	color	switch	s615	0
16.497	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.498	orange	1.0	task_switch	magnitude	switch	s615	0
19.537	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.521	blue	6.0	cue_stay	magnitude	stay	s615	0
21.78	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.715	blue	7.0	cue_switch	magnitude	stay	s615	0
24.686	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.475	orange	2.0	cue_switch	magnitude	stay	s615	0
26.794	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.563	blue	1.0	task_switch	color	switch	s615	0
29.175	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.668	blue	6.0	task_switch	magnitude	switch	s615	0
32.49	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.583	orange	9.0	task_switch	color	switch	s615	0
34.594	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.15	orange	8.0	cue_switch	color	stay	s615	0
36.836	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.888	blue	4.0	task_switch	magnitude	switch	s615	0
39.74	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.424	orange	7.0	task_switch	color	switch	s615	0
43.055	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.416	orange	3.0	cue_switch	color	stay	s615	0
46.234	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.441	orange	2.0	task_switch	magnitude	switch	s615	0
48.341	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	1.394	orange	4.0	cue_switch	magnitude	stay	s615	0
51.52	1.0	0.9	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.531	orange	8.0	task_switch	color	switch	s615	0
54.426	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.453	orange	2.0	task_switch	magnitude	switch	s615	0
56.539	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	1.556	orange	7.0	cue_stay	magnitude	stay	s615	0
58.919	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.745	blue	1.0	task_switch	color	switch	s615	0
61.163	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.621	orange	7.0	task_switch	magnitude	switch	s615	0
64.069	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.563	blue	1.0	cue_stay	magnitude	stay	s615	0
66.176	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.634	orange	3.0	task_switch	color	switch	s615	0
69.088	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.455	orange	3.0	cue_switch	color	stay	s615	0
71.995	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.455	blue	9.0	cue_stay	color	stay	s615	0
74.898	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.455	orange	4.0	task_switch	magnitude	switch	s615	0
77.942	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	1.31	blue	1.0	cue_stay	magnitude	stay	s615	0
80.848	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.531	blue	2.0	task_switch	color	switch	s615	0
82.958	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	1.024	blue	3.0	cue_switch	color	stay	s615	0
85.2	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.794	orange	8.0	cue_switch	color	stay	s615	0
88.105	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.484	blue	1.0	task_switch	magnitude	switch	s615	0
90.35	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	1.055	blue	8.0	task_switch	color	switch	s615	0
93.937	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.77	orange	4.0	cue_stay	color	stay	s615	0
97.118	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.693	orange	9.0	cue_stay	color	stay	s615	0
99.366	1.0	0.1	False	71.0	Magnitude	n/a	twobytwo	89.0	1.215	orange	1.0	task_switch	magnitude	switch	s615	0
102.27	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.598	blue	6.0	task_switch	color	switch	s615	0
104.512	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.106	orange	2.0	task_switch	magnitude	switch	s615	0
108.102	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.704	orange	1.0	task_switch	color	switch	s615	0
111.287	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.866	blue	8.0	cue_switch	color	stay	s615	0
113.395	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.786	orange	8.0	task_switch	magnitude	switch	s615	0
115.502	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.724	blue	8.0	cue_stay	magnitude	stay	s615	0
117.746	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.699	orange	1.0	cue_stay	magnitude	stay	s615	0
120.652	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.577	blue	2.0	cue_stay	magnitude	stay	s615	0
123.559	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.588	blue	1.0	cue_switch	magnitude	stay	s615	0
125.665	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.838	orange	8.0	task_switch	color	switch	s615	0
128.84	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	1.128	orange	9.0	task_switch	magnitude	switch	s615	0
131.357	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.871	orange	3.0	cue_stay	magnitude	stay	s615	0
133.463	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.97	blue	1.0	cue_stay	magnitude	stay	s615	0
136.375	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.537	orange	3.0	task_switch	color	switch	s615	0
138.484	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.886	orange	9.0	task_switch	magnitude	switch	s615	0
140.864	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.751	orange	1.0	cue_stay	magnitude	stay	s615	0
143.906	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.837	blue	2.0	task_switch	color	switch	s615	0
146.813	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.475	orange	9.0	cue_switch	color	stay	s615	0
149.464	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.809	blue	2.0	task_switch	magnitude	switch	s615	0
151.843	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.659	blue	2.0	cue_stay	magnitude	stay	s615	0
155.021	1.0	0.9	False	71.0	High-Low	switch	twobytwo	89.0	1.271	orange	3.0	cue_switch	magnitude	stay	s615	0
157.128	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.703	blue	9.0	cue_stay	magnitude	stay	s615	0
159.238	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.73	blue	8.0	task_switch	color	switch	s615	0
162.286	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	1.088	orange	2.0	task_switch	magnitude	switch	s615	0
165.195	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.597	orange	8.0	cue_switch	magnitude	stay	s615	0
168.238	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.481	blue	9.0	task_switch	color	switch	s615	0
170.613	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.845	blue	6.0	task_switch	magnitude	switch	s615	0
173.656	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.475	orange	6.0	cue_stay	magnitude	stay	s615	0
176.035	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.982	blue	4.0	task_switch	color	switch	s615	0
178.142	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.838	orange	8.0	cue_stay	color	stay	s615	0
