onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-70.151	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	34.179	n/a	instructions	s615
3.009	2.598	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	2.598	1,0,0,2,3,0,0,0,0	to_hand	s615
5.609	1.15	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.15	1,0,0,2,3,0,0,0,0	to_board	s615
6.762	0.596	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.596	1,0,0,2,3,0,0,0,0	to_hand	s615
7.359	0.474	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.474	1,0,0,2,3,0,0,0,0	to_board	s615
7.835	0.978	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.978	1,0,0,2,3,0,0,0,0	to_hand	s615
8.815	0.45	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.45	1,0,0,2,3,0,0,0,0	to_board	s615
9.27	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s615
11.773	3.492	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.492	1,2,0,3,0,0,0,0,0	to_hand	s615
15.267	0.886	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.886	1,2,0,3,0,0,0,0,0	to_board	s615
16.156	0.52	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.52	1,2,0,3,0,0,0,0,0	to_hand	s615
16.679	0.542	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.542	1,2,0,3,0,0,0,0,0	to_board	s615
17.223	0.541	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.541	1,2,0,3,0,0,0,0,0	to_hand	s615
17.766	0.515	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.515	1,2,0,3,0,0,0,0,0	to_board	s615
18.284	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s615
19.284	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s615
20.385	2.003	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	2.003	0,0,0,1,2,0,3,0,0	to_hand	s615
22.39	0.455	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.455	0,0,0,1,2,0,3,0,0	to_board	s615
22.849	0.604	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.604	0,0,0,1,2,0,3,0,0	to_hand	s615
23.455	0.449	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.449	0,0,0,1,2,0,3,0,0	to_board	s615
23.905	0.78	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.78	0,0,0,1,2,0,3,0,0	to_hand	s615
24.686	0.358	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.358	0,0,0,1,2,0,3,0,0	to_board	s615
25.048	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s615
26.048	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s615
27.25	1.364	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	1.364	0,0,0,1,2,0,3,0,0	to_hand	s615
28.616	0.428	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.428	0,0,0,1,2,0,3,0,0	to_board	s615
29.046	0.639	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.639	0,0,0,1,2,0,3,0,0	to_hand	s615
29.686	0.561	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.561	0,0,0,1,2,0,3,0,0	to_board	s615
30.249	0.355	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.355	0,0,0,1,2,0,3,0,0	to_hand	s615
30.605	0.41	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.41	0,0,0,1,2,0,3,0,0	to_board	s615
31.019	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s615
32.019	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s615
35.025	1.454	1	PA_without_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,3,2,0	71.0	0.0	1.454	0,0,0,1,2,3,0,0,0	to_hand	s615
