onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.009	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
3.516	1.7	0.0	71.0	n/a	attention_network_task	up	right	congruent	-1	n/a	stim	s499
5.62	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
6.127728	1.7	0.0	89.0	n/a	attention_network_task	down	left	incongruent	-1	n/a	stim	s499
8.232	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
8.736	1.7	0.0	71.0	n/a	attention_network_task	up	right	congruent	-1	n/a	stim	s499
10.843	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
11.349864	1.7	0.0	89.0	n/a	attention_network_task	down	left	congruent	-1	n/a	stim	s499
13.453	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
13.957592	1.7	0.0	71.0	n/a	attention_network_task	down	right	incongruent	-1	n/a	stim	s499
16.061	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
16.567456	1.7	0.0	71.0	n/a	attention_network_task	down	right	congruent	-1	n/a	stim	s499
18.67	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
19.177	1.7	0.0	71.0	n/a	attention_network_task	up	right	incongruent	-1	n/a	stim	s499
21.281	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
21.784864000000002	1.7	0.0	71.0	n/a	attention_network_task	up	right	incongruent	-1	n/a	stim	s499
23.889	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
24.394864000000002	1.7	0.0	71.0	n/a	attention_network_task	down	right	incongruent	-1	n/a	stim	s499
26.497	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
27.002864000000002	1.7	0.0	89.0	n/a	attention_network_task	up	left	incongruent	-1	n/a	stim	s499
29.106	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
29.613864000000003	1.7	0.0	89.0	n/a	attention_network_task	down	left	congruent	-1	n/a	stim	s499
31.719	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
32.225728	1.7	0.0	71.0	n/a	attention_network_task	down	right	incongruent	-1	n/a	stim	s499
34.33	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
34.838864	1.7	0.0	89.0	n/a	attention_network_task	down	left	incongruent	-1	n/a	stim	s499
36.943	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
37.449591999999996	1.7	0.0	71.0	n/a	attention_network_task	up	right	incongruent	-1	n/a	stim	s499
39.554	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
40.061	1.7	0.0	89.0	n/a	attention_network_task	up	left	incongruent	-1	n/a	stim	s499
42.165	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
42.669864000000004	1.7	0.0	89.0	n/a	attention_network_task	up	left	congruent	-1	n/a	stim	s499
44.773	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
45.28	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	1.575	stim	s499
47.383	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
47.890864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.667	stim	s499
49.995	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
50.502048	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.503	stim	s499
52.606	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
53.112728000000004	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.545	stim	s499
55.215	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
55.720864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.591	stim	s499
57.825	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
58.338	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.675	stim	s499
60.44	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
60.943864000000005	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.568	stim	s499
63.047	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
63.554	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.556	stim	s499
65.659	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
66.168864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.503	stim	s499
68.273	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
68.780728	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.605	stim	s499
70.883	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
71.389728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.465	stim	s499
73.492	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
73.996864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.645	stim	s499
76.099	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
76.603	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.598	stim	s499
78.707	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
79.213864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.509	stim	s499
81.317	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
81.824	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.485	stim	s499
83.928	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
84.434728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.639	stim	s499
86.537	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
87.042	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.604	stim	s499
89.145	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
89.652	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.526	stim	s499
91.756	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
92.263864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.539	stim	s499
94.368	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s499
94.873728	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.535	stim	s499
96.977	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
97.48259200000001	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.483	stim	s499
99.587	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
100.092	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.567	stim	s499
102.196	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s499
