onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.008	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
3.5110479999999997	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.613	stim	s549
5.615	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
6.118863999999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.626	stim	s549
8.22	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
8.724727999999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.474	stim	s549
10.827	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
11.329728	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.646	stim	s549
13.431	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
13.935	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.691	stim	s549
16.038	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
16.54	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.453	stim	s549
18.642	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
19.145728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.708	stim	s549
21.249	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
21.753	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.689	stim	s549
23.855	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
24.359	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.611	stim	s549
26.461	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
26.965728	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.497	stim	s549
29.069	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
29.574	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.771	stim	s549
31.677	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
32.181864000000004	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.607	stim	s549
34.285	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
34.788728000000006	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.619	stim	s549
36.892	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
37.396	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.523	stim	s549
39.499	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
40.003	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.52	stim	s549
42.104	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
42.608	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.606	stim	s549
44.711	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
45.213	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.701	stim	s549
47.315	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
47.819	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.614	stim	s549
49.922	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
50.426	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.617	stim	s549
52.528	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
53.031728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.978	stim	s549
55.134	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
55.637864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.595	stim	s549
57.741	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
58.243911999999995	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.661	stim	s549
60.347	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
60.850728000000004	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.626	stim	s549
62.953	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
63.456864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.534	stim	s549
65.561	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
66.066864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.476	stim	s549
68.169	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
68.673	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.495	stim	s549
70.775	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
71.278	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.416	stim	s549
73.38	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
73.884	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.581	stim	s549
75.986	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
76.489	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.442	stim	s549
78.591	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
79.094864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.769	stim	s549
81.198	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
81.701728	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.578	stim	s549
83.805	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s549
84.307864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.479	stim	s549
86.409	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
86.912864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.573	stim	s549
89.016	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s549
