onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.015	0.85	0.4	89.0	stop_signal	89.0	0.532	False	go	s593
5.405	0.85	0.4	71.0	stop_signal	71.0	0.562	False	go	s593
7.93	0.85	0.4	71.0	stop_signal	71.0	0.578	False	stop_failure	s593
10.866	0.85	0.35	71.0	stop_signal	71.0	0.677	False	go	s593
13.393	0.85	0.35	89.0	stop_signal	89.0	0.581	False	go	s593
15.92	0.85	0.35	71.0	stop_signal	71.0	0.692	False	go	s593
18.173	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s593
20.698	0.85	0.4	71.0	stop_signal	71.0	0.575	False	go	s593
23.09	0.85	0.4	71.0	stop_signal	71.0	0.733	False	go	s593
25.343	0.85	0.4	89.0	stop_signal	89.0	0.758	False	go	s593
27.735	0.85	0.4	89.0	stop_signal	89.0	0.628	False	go	s593
29.989	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s593
32.38	0.85	0.45	71.0	stop_signal	71.0	0.62	False	go	s593
34.909	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s593
37.163	0.85	0.5	71.0	stop_signal	71.0	0.6	False	stop_failure	s593
39.551	0.85	0.45	71.0	stop_signal	71.0	0.748	False	go	s593
42.215	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s593
44.469	0.85	0.5	71.0	stop_signal	71.0	0.576	False	go	s593
47.674	0.85	0.5	89.0	stop_signal	89.0	0.771	False	go	s593
50.063	0.85	0.5	71.0	stop_signal	71.0	0.822	False	go	s593
52.455	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s593
54.983	0.85	0.55	71.0	stop_signal	71.0	0.636	False	go	s593
57.239	0.85	0.55	71.0	stop_signal	-1.0	n/a	True	stop_success	s593
59.492	0.85	0.6	71.0	stop_signal	71.0	0.702	False	stop_failure	s593
61.749	0.85	0.55	89.0	stop_signal	89.0	0.918	False	go	s593
64.685	0.85	0.55	89.0	stop_signal	89.0	0.778	False	go	s593
67.213	0.85	0.55	89.0	stop_signal	89.0	0.82	False	go	s593
69.741	0.85	0.55	89.0	stop_signal	89.0	0.801	False	go	s593
71.996	0.85	0.55	89.0	stop_signal	-1.0	n/a	True	stop_success	s593
74.525	0.85	0.6	71.0	stop_signal	71.0	0.802	False	stop_failure	s593
76.778	0.85	0.55	71.0	stop_signal	71.0	0.84	False	go	s593
79.17	0.85	0.55	89.0	stop_signal	-1.0	n/a	True	stop_success	s593
81.423	0.85	0.6	71.0	stop_signal	71.0	0.849	False	go	s593
84.085	0.85	0.6	89.0	stop_signal	89.0	0.75	False	go	s593
86.749	0.85	0.6	89.0	stop_signal	89.0	0.795	False	go	s593
89.001	0.85	0.6	89.0	stop_signal	89.0	0.834	False	go	s593
91.253	0.85	0.6	89.0	stop_signal	89.0	0.876	False	go	s593
93.644	0.85	0.6	71.0	stop_signal	71.0	0.694	False	stop_failure	s593
96.442	0.85	0.55	89.0	stop_signal	89.0	0.734	False	stop_failure	s593
98.834	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s593
101.09	0.85	0.55	71.0	stop_signal	-1.0	n/a	True	stop_success	s593
113.853	0.85	0.6	71.0	stop_signal	71.0	0.793	False	stop_failure	s593
116.106	0.85	0.55	71.0	stop_signal	71.0	0.935	False	go	s593
118.767	0.85	0.55	71.0	stop_signal	71.0	0.733	False	go	s593
121.431	0.85	0.55	71.0	stop_signal	71.0	0.814	False	go	s593
123.687	0.85	0.55	89.0	stop_signal	89.0	0.824	False	go	s593
126.215	0.85	0.55	71.0	stop_signal	71.0	0.68	False	go	s593
128.471	0.85	0.55	89.0	stop_signal	89.0	0.669	False	stop_failure	s593
130.999	0.85	0.5	71.0	stop_signal	71.0	0.672	False	go	s593
133.527	0.85	0.5	89.0	stop_signal	89.0	0.69	False	stop_failure	s593
136.053	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s593
138.444	0.85	0.5	89.0	stop_signal	-1.0	n/a	True	stop_success	s593
140.969	0.85	0.55	71.0	stop_signal	71.0	0.619	False	go	s593
143.493	0.85	0.55	71.0	stop_signal	71.0	0.85	False	go	s593
145.885	0.85	0.55	71.0	stop_signal	71.0	0.868	False	go	s593
148.14	0.85	0.55	71.0	stop_signal	71.0	0.81	False	go	s593
150.669	0.85	0.55	89.0	stop_signal	89.0	0.796	False	go	s593
153.466	0.85	0.55	71.0	stop_signal	-1.0	n/a	True	stop_success	s593
155.993	0.85	0.6	71.0	stop_signal	71.0	0.728	False	stop_failure	s593
158.386	0.85	0.55	71.0	stop_signal	71.0	0.786	False	go	s593
160.642	0.85	0.55	89.0	stop_signal	-1.0	n/a	True	stop_success	s593
162.898	0.85	0.6	89.0	stop_signal	89.0	0.78	False	stop_failure	s593
165.154	0.85	0.55	89.0	stop_signal	-1.0	n/a	True	stop_success	s593
167.41	0.85	0.6	71.0	stop_signal	71.0	0.886	False	go	s593
169.934	0.85	0.6	89.0	stop_signal	89.0	0.77	False	go	s593
172.186	0.85	0.6	71.0	stop_signal	-1.0	n/a	True	stop_success	s593
