onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.615	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	1.083	blue	7.0	task_switch	magnitude	switch	s130	1
5.856	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.778	orange	2.0	cue_stay	magnitude	stay	s130	0
9.442	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.48	orange	9.0	cue_switch	magnitude	stay	s130	0
12.89	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.476	orange	8.0	cue_switch	magnitude	stay	s130	0
15.267	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.63	blue	1.0	cue_switch	magnitude	stay	s130	0
18.443	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.41	orange	6.0	task_switch	color	switch	s130	0
20.955	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.645	blue	7.0	cue_stay	color	stay	s130	0
23.996	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.456	orange	7.0	task_switch	magnitude	switch	s130	0
27.174	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.448	orange	8.0	cue_switch	magnitude	stay	s130	0
30.08	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.678	blue	4.0	cue_switch	magnitude	stay	s130	0
33.12	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.496	blue	7.0	cue_stay	magnitude	stay	s130	0
35.498	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.968	blue	3.0	task_switch	color	switch	s130	0
37.603	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.924	orange	3.0	task_switch	magnitude	switch	s130	0
40.389	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.687	blue	8.0	cue_switch	magnitude	stay	s130	0
