onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-54.133	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	6.607	n/a	instructions	s130
3.007	4.689	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.689	1,0,0,2,3,0,0,0,0	to_hand	s130
7.697	4.064	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	4.064	1,0,0,2,3,0,0,0,0	to_board	s130
11.764	1.518	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.518	1,0,0,2,3,0,0,0,0	to_hand	s130
13.282	1.29	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.29	1,0,0,2,3,0,0,0,0	to_board	s130
14.573	1.43	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.43	1,0,0,2,3,0,0,0,0	to_hand	s130
16.005	1.125	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.125	1,0,0,2,3,0,0,0,0	to_board	s130
17.133	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s130
19.635	5.824	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	5.824	1,2,0,3,0,0,0,0,0	to_hand	s130
25.46	1.397	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.397	1,2,0,3,0,0,0,0,0	to_board	s130
26.859	3.586	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	3.586	1,2,0,3,0,0,0,0,0	to_hand	s130
30.447	1.02	0	UA_with_intermediate	1,0,0,0,0,0,2,3,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.02	1,2,0,3,0,0,0,0,0	to_board	s130
31.468	6.373	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	6.373	1,2,0,3,0,0,0,0,0	to_hand	s130
37.842	0.507	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.507	1,2,0,3,0,0,0,0,0	to_board	s130
38.35	3.304	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	3.304	1,2,0,3,0,0,0,0,0	to_hand	s130
41.655	0.771	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.771	1,2,0,3,0,0,0,0,0	to_board	s130
42.429	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s130
43.429	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s130
44.531	3.731	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	3.731	0,0,0,1,2,0,3,0,0	to_hand	s130
48.263	0.507	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.507	0,0,0,1,2,0,3,0,0	to_board	s130
48.774	3.194	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	3.194	0,0,0,1,2,0,3,0,0	to_hand	s130
51.97	0.914	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.914	0,0,0,1,2,0,3,0,0	to_board	s130
52.888	1.473	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.473	0,0,0,1,2,0,3,0,0	to_hand	s130
54.363	0.64	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.64	0,0,0,1,2,0,3,0,0	to_board	s130
55.006	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s130
56.006	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s130
57.208	3.53	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	3.53	0,0,0,1,2,0,3,0,0	to_hand	s130
60.74	0.476	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.476	0,0,0,1,2,0,3,0,0	to_board	s130
61.219	1.61	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	1.61	0,0,0,1,2,0,3,0,0	to_hand	s130
62.83	0.533	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.533	0,0,0,1,2,0,3,0,0	to_board	s130
63.367	1.372	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	1.372	0,0,0,1,2,0,3,0,0	to_hand	s130
64.74	0.5	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.5	0,0,0,1,2,0,3,0,0	to_board	s130
65.243	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s130
66.243	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s130
69.25	5.732	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	0.0	5.732	1,2,3,0,0,0,0,0,0	to_hand	s130
74.983	1.313	0	PA_with_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	0.0	1.313	1,2,3,0,0,0,0,0,0	to_board	s130
76.299	1.09	0	PA_with_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	0.0	1.09	1,2,3,0,0,0,0,0,0	to_hand	s130
77.389	0.775	0	PA_with_intermediate	1,0,0,2,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	71.0	0.0	0.775	1,2,3,0,0,0,0,0,0	to_board	s130
78.166	0.732	0	PA_with_intermediate	1,0,0,2,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	0.0	0.732	1,2,3,0,0,0,0,0,0	to_hand	s130
78.9	0.605	0	PA_with_intermediate	1,0,0,2,3,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	71.0	0.0	0.605	1,2,3,0,0,0,0,0,0	to_board	s130
79.508	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s130
80.508	1.408	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s130
81.918	5.207	1	PA_without_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	71.0	1.0	5.207	0,0,0,1,2,3,0,0,0	to_hand	s130
87.126	0.568	0	PA_without_intermediate	0,0,0,1,2,0,3,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	82.0	1.0	0.568	0,0,0,1,2,3,0,0,0	to_board	s130
87.696	2.866	0	PA_without_intermediate	0,0,0,1,0,0,3,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	71.0	1.0	2.866	0,0,0,1,2,3,0,0,0	to_hand	s130
90.562	0.437	0	PA_without_intermediate	2,0,0,1,0,0,3,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	89.0	1.0	0.437	0,0,0,1,2,3,0,0,0	to_board	s130
91.001	1.719	0	PA_without_intermediate	2,0,0,0,0,0,3,0,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	71.0	1.0	1.719	0,0,0,1,2,3,0,0,0	to_hand	s130
92.722	0.472	0	PA_without_intermediate	2,0,0,0,0,0,3,1,0	test	ward_and_allport	2,0,0,0,0,0,3,1,0	82.0	1.0	0.472	0,0,0,1,2,3,0,0,0	to_board	s130
93.198	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s130
94.198	1.68	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s130
95.881	5.452	1	PA_with_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	71.0	2.0	5.452	0,0,0,1,2,3,0,0,0	to_hand	s130
101.333	0.536	0	PA_with_intermediate	3,0,0,1,2,0,0,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	89.0	2.0	0.536	0,0,0,1,2,3,0,0,0	to_board	s130
101.871	1.34	0	PA_with_intermediate	3,0,0,1,0,0,0,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	71.0	2.0	1.34	0,0,0,1,2,3,0,0,0	to_hand	s130
103.212	0.492	0	PA_with_intermediate	3,0,0,1,0,0,2,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	82.0	2.0	0.492	0,0,0,1,2,3,0,0,0	to_board	s130
103.707	1.118	0	PA_with_intermediate	0,0,0,1,0,0,2,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	89.0	2.0	1.118	0,0,0,1,2,3,0,0,0	to_hand	s130
104.825	0.483	0	PA_with_intermediate	0,0,0,1,3,0,2,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	71.0	2.0	0.483	0,0,0,1,2,3,0,0,0	to_board	s130
105.312	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s130
106.312	3.72	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s130
110.035	4.804	1	PA_without_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	3,2,0,1,0,0,0,0,0	82.0	3.0	4.804	0,0,0,0,0,0,1,2,3	to_hand	s130
114.839	0.481	0	PA_without_intermediate	3,0,0,0,0,0,1,2,0	test	ward_and_allport	3,2,0,1,0,0,0,0,0	89.0	3.0	0.481	0,0,0,0,0,0,1,2,3	to_board	s130
115.323	2.719	0	PA_without_intermediate	3,0,0,0,0,0,1,0,0	test	ward_and_allport	3,2,0,1,0,0,0,0,0	82.0	3.0	2.719	0,0,0,0,0,0,1,2,3	to_hand	s130
118.043	0.439	0	PA_without_intermediate	3,2,0,0,0,0,1,0,0	test	ward_and_allport	3,2,0,1,0,0,0,0,0	89.0	3.0	0.439	0,0,0,0,0,0,1,2,3	to_board	s130
118.486	1.556	0	PA_without_intermediate	3,2,0,0,0,0,0,0,0	test	ward_and_allport	3,2,0,1,0,0,0,0,0	82.0	3.0	1.556	0,0,0,0,0,0,1,2,3	to_hand	s130
120.043	0.408	0	PA_without_intermediate	3,2,0,1,0,0,0,0,0	test	ward_and_allport	3,2,0,1,0,0,0,0,0	71.0	3.0	0.408	0,0,0,0,0,0,1,2,3	to_board	s130
120.455	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s130
121.455	2.224	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s130
123.682	5.043	1	PA_without_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	0,0,0,3,2,0,1,0,0	89.0	4.0	5.043	1,2,3,0,0,0,0,0,0	to_hand	s130
128.726	0.848	0	PA_without_intermediate	1,2,0,3,0,0,0,0,0	test	ward_and_allport	0,0,0,3,2,0,1,0,0	71.0	4.0	0.848	1,2,3,0,0,0,0,0,0	to_board	s130
129.576	1.788	0	PA_without_intermediate	1,0,0,3,0,0,0,0,0	test	ward_and_allport	0,0,0,3,2,0,1,0,0	89.0	4.0	1.788	1,2,3,0,0,0,0,0,0	to_hand	s130
131.366	0.385	0	PA_without_intermediate	1,0,0,3,2,0,0,0,0	test	ward_and_allport	0,0,0,3,2,0,1,0,0	71.0	4.0	0.385	1,2,3,0,0,0,0,0,0	to_board	s130
131.754	0.938	0	PA_without_intermediate	0,0,0,3,2,0,0,0,0	test	ward_and_allport	0,0,0,3,2,0,1,0,0	89.0	4.0	0.938	1,2,3,0,0,0,0,0,0	to_hand	s130
132.692	0.454	0	PA_without_intermediate	0,0,0,3,2,0,1,0,0	test	ward_and_allport	0,0,0,3,2,0,1,0,0	82.0	4.0	0.454	1,2,3,0,0,0,0,0,0	to_board	s130
133.15	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	4.0	n/a	n/a	feedback	s130
134.15	1.272	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	4.0	n/a	n/a	ITI	s130
135.425	7.94	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	89.0	5.0	7.94	1,2,3,0,0,0,0,0,0	to_hand	s130
143.366	1.192	0	PA_with_intermediate	1,2,0,3,0,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	71.0	5.0	1.192	1,2,3,0,0,0,0,0,0	to_board	s130
144.562	0.783	0	PA_with_intermediate	1,0,0,3,0,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	89.0	5.0	0.783	1,2,3,0,0,0,0,0,0	to_hand	s130
145.347	0.509	0	PA_with_intermediate	1,0,0,3,0,0,2,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	82.0	5.0	0.509	1,2,3,0,0,0,0,0,0	to_board	s130
145.86	0.99	0	PA_with_intermediate	1,0,0,0,0,0,2,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	71.0	5.0	0.99	1,2,3,0,0,0,0,0,0	to_hand	s130
