onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.025	4.0	smaller_sooner	discount_fixed	71	31.0	76.0	2.406	20.0	smaller_sooner	s637
8.347	4.0	larger_later	discount_fixed	89	43.0	19.0	2.04	20.0	larger_later	s637
12.92	4.0	smaller_sooner	discount_fixed	71	60.0	124.0	3.129	20.0	smaller_sooner	s637
17.559	4.0	smaller_sooner	discount_fixed	71	27.0	142.0	2.774	20.0	smaller_sooner	s637
22.472	4.0	smaller_sooner	discount_fixed	71	25.0	70.0	2.416	20.0	smaller_sooner	s637
26.978	4.0	larger_later	discount_fixed	89	44.0	92.0	1.869	20.0	larger_later	s637
31.961	4.0	larger_later	discount_fixed	89	41.0	27.0	1.453	20.0	larger_later	s637
36.874	4.0	larger_later	discount_fixed	89	64.0	89.0	0.751	20.0	larger_later	s637
41.448	4.0	larger_later	discount_fixed	89	78.0	108.0	1.195	20.0	larger_later	s637
45.953	4.0	larger_later	discount_fixed	89	80.0	145.0	1.254	20.0	larger_later	s637
52.159	4.0	smaller_sooner	discount_fixed	71	41.0	174.0	2.404	20.0	smaller_sooner	s637
56.866	4.0	smaller_sooner	discount_fixed	71	42.0	145.0	2.48	20.0	smaller_sooner	s637
61.916	4.0	smaller_sooner	discount_fixed	71	36.0	114.0	2.335	20.0	smaller_sooner	s637
66.965	4.0	larger_later	discount_fixed	89	58.0	55.0	1.799	20.0	larger_later	s637
72.151	4.0	larger_later	discount_fixed	89	81.0	58.0	1.575	20.0	larger_later	s637
77.133	4.0	smaller_sooner	discount_fixed	71	32.0	111.0	1.537	20.0	smaller_sooner	s637
81.91	4.0	smaller_sooner	discount_fixed	71	25.0	141.0	1.596	20.0	smaller_sooner	s637
86.688	4.0	larger_later	discount_fixed	89	67.0	23.0	1.485	20.0	larger_later	s637
91.874	4.0	larger_later	discount_fixed	89	77.0	161.0	1.386	20.0	larger_later	s637
97.06	4.0	smaller_sooner	discount_fixed	71	55.0	163.0	2.05	20.0	smaller_sooner	s637
102.314	4.0	smaller_sooner	discount_fixed	71	40.0	159.0	2.518	20.0	smaller_sooner	s637
106.888	4.0	larger_later	discount_fixed	89	76.0	161.0	1.958	20.0	larger_later	s637
111.393	4.0	smaller_sooner	discount_fixed	71	48.0	128.0	1.616	20.0	smaller_sooner	s637
116.307	4.0	smaller_sooner	discount_fixed	71	39.0	95.0	2.562	20.0	smaller_sooner	s637
120.881	4.0	larger_later	discount_fixed	89	83.0	105.0	1.74	20.0	larger_later	s637
127.087	4.0	larger_later	discount_fixed	89	67.0	41.0	1.62	20.0	larger_later	s637
132.001	4.0	larger_later	discount_fixed	89	56.0	172.0	2.772	20.0	larger_later	s637
137.255	4.0	smaller_sooner	discount_fixed	71	28.0	123.0	2.321	20.0	smaller_sooner	s637
142.305	4.0	smaller_sooner	discount_fixed	71	50.0	129.0	1.649	20.0	smaller_sooner	s637
146.943	4.0	larger_later	discount_fixed	89	23.0	61.0	2.186	20.0	larger_later	s637
