onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.009	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
3.5120479999999996	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.601	stim	s568
5.616	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
6.119864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.565	stim	s568
8.221	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
8.725727999999998	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.997	stim	s568
10.828	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
11.330727999999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.871	stim	s568
13.432	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
13.937	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.545	stim	s568
16.039	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
16.542	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.779	stim	s568
18.643	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
19.148728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.575	stim	s568
21.251	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
21.757	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.467	stim	s568
23.859	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
24.364	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.732	stim	s568
26.466	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
26.968728	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.481	stim	s568
29.07	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
29.575	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.525	stim	s568
31.678	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
32.181864000000004	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.6	stim	s568
34.285	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
34.792728000000004	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.515	stim	s568
36.895	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
37.399	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.471	stim	s568
39.502	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
40.004	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.705	stim	s568
42.106	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
42.61	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.504	stim	s568
44.713	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
45.217	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.456	stim	s568
47.319	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
47.823	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.685	stim	s568
49.925	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
50.429	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.575	stim	s568
52.532	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
53.033728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.592	stim	s568
55.136	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
55.639864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.824	stim	s568
57.742	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
58.245912	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.732	stim	s568
60.35	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
60.852728000000006	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.559	stim	s568
62.956	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
63.460864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.577	stim	s568
65.563	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
66.066864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.55	stim	s568
68.169	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
68.672	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.656	stim	s568
70.774	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
71.279	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.585	stim	s568
73.382	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
73.886	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.95	stim	s568
75.988	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
76.491	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.651	stim	s568
78.593	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
79.096864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.957	stim	s568
81.2	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
81.704728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.673	stim	s568
83.807	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s568
84.310864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.503	stim	s568
86.412	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s568
