onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.414	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.457	orange	4.0	cue_stay	color	stay	s526	1
6.792	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	1.266	blue	7.0	task_switch	magnitude	switch	s526	0
9.835	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.551	blue	4.0	cue_switch	magnitude	stay	s526	0
12.74	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.777	blue	4.0	task_switch	color	switch	s526	0
14.845	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	1.243	blue	8.0	task_switch	magnitude	switch	s526	0
17.886	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.594	orange	7.0	task_switch	color	switch	s526	0
19.991	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	1.103	orange	6.0	task_switch	magnitude	switch	s526	0
22.232	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	1.341	blue	3.0	cue_stay	magnitude	stay	s526	0
24.745	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.007	orange	4.0	task_switch	color	switch	s526	0
26.988	1.0	0.1	False	71.0	High-Low	n/a	twobytwo	89.0	0.867	blue	4.0	task_switch	magnitude	switch	s526	0
29.092	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.962	blue	3.0	task_switch	color	switch	s526	0
31.333	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.76	blue	1.0	cue_stay	color	stay	s526	0
33.71	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	1.21	blue	6.0	task_switch	magnitude	switch	s526	0
36.616	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.711	orange	9.0	task_switch	color	switch	s526	0
39.929	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.656	blue	1.0	cue_switch	color	stay	s526	0
42.034	1.0	0.1	False	71.0	Magnitude	n/a	twobytwo	89.0	1.006	blue	1.0	task_switch	magnitude	switch	s526	0
45.074	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.799	blue	1.0	task_switch	color	switch	s526	0
48.388	1.0	0.9	False	89.0	High-Low	n/a	twobytwo	71.0	0.787	orange	8.0	task_switch	magnitude	switch	s526	0
51.429	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.137	orange	9.0	task_switch	color	switch	s526	0
53.943	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	1.342	orange	6.0	task_switch	magnitude	switch	s526	0
56.986	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.501	blue	2.0	cue_switch	magnitude	stay	s526	0
59.891	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.724	blue	8.0	cue_stay	magnitude	stay	s526	0
62.268	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.254	orange	6.0	task_switch	color	switch	s526	0
65.173	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.645	orange	2.0	task_switch	magnitude	switch	s526	0
