onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.01	0.85	0.3	71.0	stop_signal	71.0	0.445	False	go	s526
5.399	0.85	0.3	89.0	stop_signal	89.0	0.615	False	go	s526
7.923	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s526
10.856	0.85	0.35	71.0	stop_signal	71.0	0.626	False	go	s526
13.381	0.85	0.35	89.0	stop_signal	89.0	0.635	False	go	s526
15.905	0.85	0.35	71.0	stop_signal	71.0	0.702	False	go	s526
18.157	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s526
20.682	0.85	0.4	89.0	stop_signal	89.0	0.662	False	go	s526
23.071	0.85	0.4	71.0	stop_signal	71.0	0.511	False	go	s526
25.324	0.85	0.4	89.0	stop_signal	89.0	0.651	False	go	s526
27.712	0.85	0.4	71.0	stop_signal	71.0	0.649	False	go	s526
29.966	0.85	0.4	71.0	stop_signal	71.0	0.571	False	stop_failure	s526
32.355	0.85	0.35	89.0	stop_signal	89.0	0.775	False	go	s526
34.881	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s526
37.134	0.85	0.4	89.0	stop_signal	89.0	0.589	False	stop_failure	s526
39.522	0.85	0.35	89.0	stop_signal	89.0	0.786	False	go	s526
42.183	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s526
44.436	0.85	0.4	71.0	stop_signal	71.0	0.637	False	go	s526
47.641	0.85	0.4	89.0	stop_signal	89.0	0.674	False	go	s526
50.03	0.85	0.4	71.0	stop_signal	71.0	0.699	False	go	s526
52.418	0.85	0.4	89.0	stop_signal	89.0	0.616	False	stop_failure	s526
54.943	0.85	0.35	89.0	stop_signal	89.0	0.857	False	go	s526
57.196	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s526
59.449	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s526
61.701	0.85	0.45	89.0	stop_signal	89.0	0.771	False	go	s526
64.634	0.85	0.45	89.0	stop_signal	89.0	0.796	False	go	s526
67.159	0.85	0.45	71.0	stop_signal	71.0	0.611	False	go	s526
69.683	0.85	0.45	89.0	stop_signal	89.0	0.794	False	go	s526
71.936	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s526
74.461	0.85	0.5	89.0	stop_signal	-1.0	n/a	True	stop_success	s526
76.714	0.85	0.55	71.0	stop_signal	71.0	0.71	False	go	s526
79.102	0.85	0.55	71.0	stop_signal	71.0	0.629	False	stop_failure	s526
81.355	0.85	0.5	71.0	stop_signal	71.0	0.723	False	go	s526
84.016	0.85	0.5	71.0	stop_signal	71.0	0.683	False	go	s526
86.677	0.85	0.5	71.0	stop_signal	71.0	1.018	False	go	s526
88.93	0.85	0.5	89.0	stop_signal	89.0	0.777	False	go	s526
91.183	0.85	0.5	89.0	stop_signal	89.0	0.719	False	go	s526
93.572	0.85	0.5	89.0	stop_signal	-1.0	n/a	True	stop_success	s526
96.369	0.85	0.55	71.0	stop_signal	71.0	0.731	False	stop_failure	s526
98.76	0.85	0.5	71.0	stop_signal	71.0	0.754	False	stop_failure	s526
101.014	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s526
113.775	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s526
116.028	0.85	0.55	89.0	stop_signal	89.0	0.937	False	go	s526
118.689	0.85	0.55	89.0	stop_signal	89.0	0.776	False	go	s526
121.349	0.85	0.55	89.0	stop_signal	89.0	0.608	False	go	s526
123.602	0.85	0.55	71.0	stop_signal	71.0	0.747	False	go	s526
126.127	0.85	0.55	89.0	stop_signal	89.0	0.689	False	go	s526
128.379	0.85	0.55	89.0	stop_signal	89.0	0.767	False	stop_failure	s526
130.903	0.85	0.5	71.0	stop_signal	71.0	0.693	False	go	s526
