onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.618	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.795	blue	8.0	cue_stay	color	stay	s611	1
6.954	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.648	orange	9.0	task_switch	magnitude	switch	s611	0
10.267	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.558	orange	6.0	task_switch	color	switch	s611	0
13.991	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.563	blue	6.0	task_switch	magnitude	switch	s611	0
16.503	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.851	orange	8.0	task_switch	color	switch	s611	0
19.549	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.344	blue	8.0	cue_stay	color	stay	s611	0
21.791	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.686	blue	9.0	cue_switch	color	stay	s611	0
23.897	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.705	orange	4.0	cue_switch	color	stay	s611	0
26.805	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.378	blue	8.0	task_switch	magnitude	switch	s611	0
29.186	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.915	blue	8.0	task_switch	color	switch	s611	0
32.501	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.521	orange	2.0	task_switch	magnitude	switch	s611	0
35.405	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.468	blue	1.0	cue_switch	magnitude	stay	s611	0
38.447	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.401	orange	2.0	task_switch	color	switch	s611	0
40.557	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.851	blue	6.0	task_switch	magnitude	switch	s611	0
43.872	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.429	blue	2.0	cue_switch	magnitude	stay	s611	0
47.056	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.684	blue	2.0	task_switch	color	switch	s611	0
49.161	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	1.305	blue	1.0	cue_switch	color	stay	s611	0
52.342	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.355	orange	7.0	task_switch	magnitude	switch	s611	0
55.253	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.392	blue	9.0	task_switch	color	switch	s611	0
58.166	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.397	blue	6.0	cue_stay	color	stay	s611	0
61.347	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.507	orange	1.0	task_switch	magnitude	switch	s611	0
63.59	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.971	blue	7.0	task_switch	color	switch	s611	0
66.497	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.599	orange	1.0	cue_stay	color	stay	s611	0
69.405	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.492	blue	2.0	task_switch	magnitude	switch	s611	0
71.511	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.918	orange	4.0	cue_switch	magnitude	stay	s611	0
73.623	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.717	orange	6.0	cue_stay	magnitude	stay	s611	0
75.727	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.817	blue	2.0	task_switch	color	switch	s611	0
77.975	1.0	0.1	False	89.0	Color	stay	twobytwo	71.0	0.532	orange	9.0	cue_stay	color	stay	s611	0
80.884	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.471	blue	1.0	task_switch	magnitude	switch	s611	0
82.991	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.614	blue	1.0	cue_switch	magnitude	stay	s611	0
85.233	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.592	blue	7.0	cue_switch	magnitude	stay	s611	0
87.337	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.879	orange	6.0	task_switch	color	switch	s611	0
89.578	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.794	orange	2.0	task_switch	magnitude	switch	s611	0
93.163	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.426	orange	3.0	cue_stay	magnitude	stay	s611	0
95.541	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.525	blue	2.0	cue_stay	magnitude	stay	s611	0
97.783	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.786	blue	6.0	task_switch	color	switch	s611	0
99.887	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.88	blue	6.0	task_switch	magnitude	switch	s611	0
102.928	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.467	blue	3.0	task_switch	color	switch	s611	0
105.714	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	1.236	blue	4.0	task_switch	magnitude	switch	s611	0
108.092	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.584	blue	9.0	cue_switch	magnitude	stay	s611	0
111.0	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.378	orange	2.0	task_switch	color	switch	s611	0
113.903	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.45	orange	4.0	cue_stay	color	stay	s611	0
116.147	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	1.099	blue	1.0	cue_stay	color	stay	s611	0
118.254	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	0.637	blue	6.0	cue_stay	color	stay	s611	0
121.166	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.44	blue	3.0	cue_switch	color	stay	s611	0
