onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.012	0.85	0.3	89.0	stop_signal	89.0	0.502	False	stop_failure	s611
5.265	0.85	0.25	89.0	stop_signal	89.0	0.645	False	go	s611
7.926	0.85	0.25	89.0	stop_signal	89.0	0.497	False	go	s611
10.589	0.85	0.25	89.0	stop_signal	89.0	0.715	False	go	s611
12.841	0.85	0.25	89.0	stop_signal	89.0	0.74	False	go	s611
15.094	0.85	0.25	89.0	stop_signal	89.0	0.541	False	go	s611
17.481	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s611
20.278	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s611
22.666	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s611
24.921	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s611
27.172	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s611
29.425	0.85	0.5	89.0	stop_signal	71.0	0.845	False	go	s611
32.09	0.85	0.5	89.0	stop_signal	89.0	0.732	False	go	s611
34.751	0.85	0.5	89.0	stop_signal	89.0	0.723	False	go	s611
37.007	0.85	0.5	71.0	stop_signal	71.0	0.967	False	go	s611
39.53	0.85	0.5	89.0	stop_signal	89.0	0.559	False	go	s611
41.786	0.85	0.5	71.0	stop_signal	71.0	0.49	False	stop_failure	s611
44.314	0.85	0.45	89.0	stop_signal	89.0	0.691	False	go	s611
46.842	0.85	0.45	71.0	stop_signal	71.0	0.618	False	stop_failure	s611
49.367	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s611
51.759	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s611
54.284	0.85	0.5	71.0	stop_signal	71.0	0.885	False	go	s611
56.808	0.85	0.5	89.0	stop_signal	89.0	0.575	False	go	s611
59.2	0.85	0.5	71.0	stop_signal	71.0	0.724	False	go	s611
61.456	0.85	0.5	89.0	stop_signal	89.0	0.611	False	go	s611
63.983	0.85	0.5	71.0	stop_signal	71.0	0.696	False	go	s611
66.784	0.85	0.5	71.0	stop_signal	71.0	0.72	False	stop_failure	s611
69.309	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s611
71.701	0.85	0.5	89.0	stop_signal	71.0	0.941	False	go	s611
73.958	0.85	0.5	71.0	stop_signal	71.0	0.731	False	stop_failure	s611
76.214	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s611
78.47	0.85	0.5	89.0	stop_signal	89.0	0.665	False	stop_failure	s611
80.726	0.85	0.45	71.0	stop_signal	89.0	1.126	False	go	s611
83.251	0.85	0.45	71.0	stop_signal	71.0	0.743	False	go	s611
85.505	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s611
87.76	0.85	0.5	89.0	stop_signal	-1.0	n/a	True	go	s611
90.013	0.85	0.5	89.0	stop_signal	89.0	0.552	False	go	s611
92.265	0.85	0.5	89.0	stop_signal	89.0	0.553	False	go	s611
94.657	0.85	0.5	89.0	stop_signal	89.0	0.796	False	go	s611
96.909	0.85	0.5	71.0	stop_signal	71.0	0.718	False	stop_failure	s611
99.163	0.85	0.45	71.0	stop_signal	71.0	0.824	False	go	s611
111.927	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s611
114.183	0.85	0.5	71.0	stop_signal	71.0	0.599	False	stop_failure	s611
116.708	0.85	0.45	89.0	stop_signal	89.0	0.632	False	go	s611
119.101	0.85	0.45	89.0	stop_signal	89.0	0.747	False	go	s611
121.629	0.85	0.45	71.0	stop_signal	71.0	0.485	False	stop_failure	s611
123.882	0.85	0.4	71.0	stop_signal	71.0	0.648	False	go	s611
126.271	0.85	0.4	71.0	stop_signal	71.0	0.871	False	go	s611
128.659	0.85	0.4	89.0	stop_signal	89.0	0.407	False	go	s611
130.912	0.85	0.4	89.0	stop_signal	71.0	0.776	False	go	s611
133.3	0.85	0.4	89.0	stop_signal	89.0	0.981	False	go	s611
135.691	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s611
138.08	0.85	0.45	71.0	stop_signal	71.0	0.658	False	go	s611
140.744	0.85	0.45	71.0	stop_signal	71.0	0.885	False	go	s611
143.271	0.85	0.45	89.0	stop_signal	89.0	0.366	False	stop_failure	s611
145.526	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s611
148.46	0.85	0.45	71.0	stop_signal	71.0	0.582	False	go	s611
150.712	0.85	0.45	89.0	stop_signal	89.0	0.769	False	go	s611
153.241	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s611
155.497	0.85	0.5	71.0	stop_signal	71.0	0.896	False	go	s611
157.753	0.85	0.5	71.0	stop_signal	71.0	0.804	False	go	s611
160.009	0.85	0.5	89.0	stop_signal	89.0	0.8	False	go	s611
162.261	0.85	0.5	71.0	stop_signal	71.0	0.538	False	go	s611
164.787	0.85	0.5	71.0	stop_signal	71.0	0.683	False	stop_failure	s611
167.856	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s611
170.108	0.85	0.5	89.0	stop_signal	89.0	0.93	False	go	s611
172.497	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s611
174.887	0.85	0.55	71.0	stop_signal	71.0	1.125	False	go	s611
177.415	0.85	0.55	89.0	stop_signal	89.0	0.483	False	go	s611
179.803	0.85	0.55	71.0	stop_signal	71.0	0.615	False	go	s611
182.191	0.85	0.55	71.0	stop_signal	71.0	0.626	False	stop_failure	s611
184.988	0.85	0.5	71.0	stop_signal	71.0	0.803	False	go	s611
187.375	0.85	0.5	71.0	stop_signal	71.0	0.716	False	stop_failure	s611
