onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.506	1.5	incongruent	1.0	82.0	stroop	82	1.011	green	blue	incongruent	s471
5.507	1.5	congruent	1.0	89.0	stroop	89	0.403	red	red	congruent	s471
8.052	1.5	congruent	1.0	71.0	stroop	71	0.418	blue	blue	congruent	s471
10.189	1.5	congruent	1.0	71.0	stroop	71	0.495	blue	blue	congruent	s471
12.191	1.5	congruent	1.0	82.0	stroop	82	0.449	green	green	congruent	s471
14.192	1.5	congruent	1.0	82.0	stroop	82	0.543	green	green	congruent	s471
16.466	1.5	incongruent	1.0	82.0	stroop	82	0.681	green	blue	incongruent	s471
18.468	1.5	congruent	1.0	82.0	stroop	82	0.564	green	green	congruent	s471
20.469	1.5	incongruent	1.0	71.0	stroop	71	0.755	blue	red	incongruent	s471
22.606	1.5	incongruent	1.0	89.0	stroop	89	0.632	red	green	incongruent	s471
24.607	1.5	incongruent	1.0	82.0	stroop	82	0.728	green	blue	incongruent	s471
26.88	1.5	congruent	1.0	82.0	stroop	82	0.546	green	green	congruent	s471
29.018	1.5	incongruent	1.0	71.0	stroop	71	0.819	blue	red	incongruent	s471
31.427	1.5	congruent	1.0	71.0	stroop	71	0.746	blue	blue	congruent	s471
33.429	1.5	congruent	1.0	89.0	stroop	89	0.431	red	red	congruent	s471
35.43	1.5	incongruent	1.0	82.0	stroop	82	0.494	green	blue	incongruent	s471
38.247	1.5	incongruent	1.0	82.0	stroop	82	0.812	green	red	incongruent	s471
40.248	1.5	incongruent	1.0	89.0	stroop	89	0.722	red	blue	incongruent	s471
42.25	1.5	congruent	1.0	89.0	stroop	89	0.494	red	red	congruent	s471
44.387	1.5	congruent	1.0	82.0	stroop	82	0.625	green	green	congruent	s471
46.388	1.5	incongruent	1.0	89.0	stroop	89	0.63	red	green	incongruent	s471
48.389	1.5	congruent	1.0	89.0	stroop	89	0.781	red	red	congruent	s471
50.39	1.5	incongruent	1.0	89.0	stroop	89	0.85	red	green	incongruent	s471
52.392	1.5	congruent	1.0	82.0	stroop	82	0.459	green	green	congruent	s471
54.393	1.5	incongruent	1.0	71.0	stroop	71	0.451	blue	red	incongruent	s471
56.394	1.5	congruent	1.0	89.0	stroop	89	0.477	red	red	congruent	s471
58.396	1.5	incongruent	1.0	71.0	stroop	71	0.489	blue	green	incongruent	s471
60.669	1.5	incongruent	1.0	89.0	stroop	89	0.581	red	blue	incongruent	s471
62.671	1.5	congruent	1.0	89.0	stroop	89	0.547	red	red	congruent	s471
64.809	1.5	congruent	1.0	71.0	stroop	71	0.539	blue	blue	congruent	s471
66.81	1.5	congruent	1.0	82.0	stroop	82	0.462	green	green	congruent	s471
68.947	1.5	congruent	1.0	89.0	stroop	89	0.523	red	red	congruent	s471
70.949	1.5	congruent	1.0	89.0	stroop	89	0.443	red	red	congruent	s471
72.95	1.5	incongruent	1.0	71.0	stroop	71	0.829	blue	red	incongruent	s471
74.952	1.5	incongruent	1.0	71.0	stroop	71	0.583	blue	green	incongruent	s471
77.225	1.5	incongruent	1.0	71.0	stroop	71	0.525	blue	red	incongruent	s471
79.226	1.5	incongruent	1.0	82.0	stroop	82	0.85	green	red	incongruent	s471
81.364	1.5	congruent	1.0	82.0	stroop	82	0.515	green	green	congruent	s471
83.774	1.5	incongruent	1.0	82.0	stroop	82	0.48	green	blue	incongruent	s471
86.047	1.5	congruent	1.0	82.0	stroop	82	0.52	green	green	congruent	s471
88.728	1.5	congruent	1.0	89.0	stroop	89	0.524	red	red	congruent	s471
90.73	1.5	congruent	1.0	82.0	stroop	82	0.615	green	green	congruent	s471
93.139	1.5	congruent	1.0	71.0	stroop	71	0.582	blue	blue	congruent	s471
95.276	1.5	incongruent	1.0	82.0	stroop	82	0.657	green	red	incongruent	s471
97.958	1.5	incongruent	1.0	71.0	stroop	71	0.7	blue	green	incongruent	s471
99.959	1.5	incongruent	1.0	82.0	stroop	82	0.685	green	red	incongruent	s471
