onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.019	0.85	0.1	89.0	stop_signal	89.0	0.942	False	go	s644
5.547	0.85	0.1	89.0	stop_signal	89.0	0.791	False	go	s644
7.804	0.85	0.1	89.0	stop_signal	89.0	0.498	False	stop_failure	s644
10.058	0.85	0.05	89.0	stop_signal	89.0	0.471	False	go	s644
12.314	0.85	0.05	89.0	stop_signal	89.0	0.479	False	go	s644
14.57	0.85	0.05	71.0	stop_signal	71.0	0.625	False	go	s644
16.959	0.85	0.05	89.0	stop_signal	89.0	0.63	False	go	s644
19.216	0.85	0.05	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
21.473	0.85	0.1	71.0	stop_signal	71.0	0.519	False	go	s644
23.728	0.85	0.1	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
25.984	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
28.512	0.85	0.2	71.0	stop_signal	71.0	0.748	False	go	s644
30.902	0.85	0.2	71.0	stop_signal	89.0	0.738	False	go	s644
33.431	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
35.687	0.85	0.25	89.0	stop_signal	89.0	0.613	False	go	s644
38.079	0.85	0.25	89.0	stop_signal	89.0	0.652	False	go	s644
40.471	0.85	0.25	71.0	stop_signal	71.0	0.656	False	go	s644
42.726	0.85	0.25	71.0	stop_signal	71.0	0.623	False	go	s644
45.118	0.85	0.25	89.0	stop_signal	89.0	0.569	False	go	s644
47.509	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
49.902	0.85	0.3	71.0	stop_signal	71.0	0.573	False	go	s644
52.562	0.85	0.3	71.0	stop_signal	71.0	0.604	False	go	s644
55.088	0.85	0.3	89.0	stop_signal	89.0	0.592	False	stop_failure	s644
57.343	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
60.279	0.85	0.3	89.0	stop_signal	89.0	0.621	False	go	s644
62.536	0.85	0.3	71.0	stop_signal	71.0	0.544	False	go	s644
65.063	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
67.318	0.85	0.35	89.0	stop_signal	89.0	0.671	False	go	s644
69.574	0.85	0.35	89.0	stop_signal	89.0	0.57	False	go	s644
71.828	0.85	0.35	89.0	stop_signal	89.0	0.542	False	go	s644
74.084	0.85	0.35	71.0	stop_signal	71.0	0.631	False	go	s644
76.611	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
79.684	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
81.936	0.85	0.45	89.0	stop_signal	89.0	0.776	False	go	s644
84.328	0.85	0.45	89.0	stop_signal	89.0	0.649	False	stop_failure	s644
86.72	0.85	0.4	71.0	stop_signal	71.0	0.679	False	go	s644
89.248	0.85	0.4	89.0	stop_signal	89.0	0.818	False	go	s644
91.64	0.85	0.4	89.0	stop_signal	89.0	0.677	False	go	s644
94.031	0.85	0.4	71.0	stop_signal	71.0	0.568	False	stop_failure	s644
96.83	0.85	0.35	71.0	stop_signal	71.0	0.539	False	go	s644
99.222	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
111.998	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
114.525	0.85	0.45	89.0	stop_signal	89.0	0.625	False	stop_failure	s644
116.917	0.85	0.4	71.0	stop_signal	71.0	0.637	False	go	s644
119.308	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
121.565	0.85	0.45	71.0	stop_signal	71.0	0.745	False	go	s644
123.956	0.85	0.45	89.0	stop_signal	71.0	0.937	False	go	s644
126.212	0.85	0.45	71.0	stop_signal	71.0	0.793	False	stop_failure	s644
128.466	0.85	0.4	89.0	stop_signal	89.0	0.591	False	go	s644
130.722	0.85	0.4	89.0	stop_signal	89.0	0.517	False	go	s644
133.113	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
135.369	0.85	0.45	71.0	stop_signal	71.0	0.612	False	stop_failure	s644
137.626	0.85	0.4	71.0	stop_signal	71.0	0.561	False	stop_failure	s644
140.018	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
142.411	0.85	0.4	71.0	stop_signal	71.0	0.62	False	go	s644
144.667	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
147.195	0.85	0.45	71.0	stop_signal	71.0	0.73	False	go	s644
149.45	0.85	0.45	89.0	stop_signal	89.0	0.606	False	go	s644
151.84	0.85	0.45	71.0	stop_signal	89.0	0.959	False	go	s644
154.096	0.85	0.45	89.0	stop_signal	89.0	0.628	False	stop_failure	s644
156.352	0.85	0.4	89.0	stop_signal	89.0	0.565	False	go	s644
158.742	0.85	0.4	71.0	stop_signal	71.0	0.688	False	go	s644
161.27	0.85	0.4	71.0	stop_signal	71.0	0.81	False	go	s644
163.662	0.85	0.4	71.0	stop_signal	89.0	0.76	False	go	s644
166.191	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
169.126	0.85	0.45	89.0	stop_signal	89.0	0.674	False	go	s644
171.654	0.85	0.45	89.0	stop_signal	89.0	0.551	False	go	s644
174.181	0.85	0.45	89.0	stop_signal	89.0	0.502	False	go	s644
176.437	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
178.965	0.85	0.5	71.0	stop_signal	71.0	0.738	False	go	s644
181.353	0.85	0.5	89.0	stop_signal	89.0	0.654	False	go	s644
183.609	0.85	0.5	89.0	stop_signal	89.0	0.629	False	go	s644
186.002	0.85	0.5	71.0	stop_signal	71.0	0.678	False	go	s644
188.258	0.85	0.5	71.0	stop_signal	71.0	0.612	False	stop_failure	s644
190.649	0.85	0.45	89.0	stop_signal	89.0	0.569	False	go	s644
193.177	0.85	0.45	89.0	stop_signal	89.0	0.633	False	stop_failure	s644
195.432	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
197.824	0.85	0.45	89.0	stop_signal	89.0	0.644	False	go	s644
200.486	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
202.742	0.85	0.5	71.0	stop_signal	71.0	0.558	False	go	s644
205.952	0.85	0.5	71.0	stop_signal	71.0	0.618	False	go	s644
208.342	0.85	0.5	71.0	stop_signal	89.0	1.032	False	go	s644
210.735	0.85	0.5	71.0	stop_signal	71.0	0.65	False	stop_failure	s644
223.783	0.85	0.45	71.0	stop_signal	71.0	1.019	False	go	s644
226.036	0.85	0.45	71.0	stop_signal	71.0	0.644	False	stop_failure	s644
228.289	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
230.545	0.85	0.45	89.0	stop_signal	89.0	0.666	False	go	s644
233.479	0.85	0.45	71.0	stop_signal	71.0	0.692	False	go	s644
236.007	0.85	0.45	71.0	stop_signal	71.0	0.783	False	go	s644
238.533	0.85	0.45	71.0	stop_signal	71.0	0.522	False	go	s644
240.789	0.85	0.45	71.0	stop_signal	71.0	0.633	False	stop_failure	s644
243.316	0.85	0.4	89.0	stop_signal	89.0	0.519	False	stop_failure	s644
245.571	0.85	0.35	71.0	stop_signal	71.0	0.673	False	go	s644
247.963	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
250.219	0.85	0.4	71.0	stop_signal	71.0	0.788	False	go	s644
252.883	0.85	0.4	71.0	stop_signal	71.0	0.85	False	go	s644
255.546	0.85	0.4	89.0	stop_signal	89.0	0.703	False	go	s644
257.802	0.85	0.4	71.0	stop_signal	71.0	0.772	False	go	s644
260.059	0.85	0.4	89.0	stop_signal	89.0	0.68	False	go	s644
262.449	0.85	0.4	89.0	stop_signal	89.0	0.574	False	stop_failure	s644
265.249	0.85	0.35	71.0	stop_signal	71.0	0.612	False	stop_failure	s644
267.64	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
269.896	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
272.152	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
274.407	0.85	0.45	89.0	stop_signal	89.0	0.701	False	go	s644
277.07	0.85	0.45	71.0	stop_signal	71.0	0.754	False	go	s644
279.732	0.85	0.45	89.0	stop_signal	89.0	0.764	False	go	s644
281.988	0.85	0.45	89.0	stop_signal	71.0	0.637	False	go	s644
284.515	0.85	0.45	71.0	stop_signal	71.0	0.613	False	go	s644
286.771	0.85	0.45	89.0	stop_signal	89.0	0.584	False	stop_failure	s644
289.298	0.85	0.4	89.0	stop_signal	89.0	0.53	False	go	s644
291.827	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
294.354	0.85	0.45	89.0	stop_signal	89.0	0.532	False	stop_failure	s644
296.745	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
299.273	0.85	0.45	71.0	stop_signal	71.0	0.697	False	go	s644
301.802	0.85	0.45	89.0	stop_signal	89.0	0.556	False	go	s644
304.192	0.85	0.45	71.0	stop_signal	71.0	0.767	False	go	s644
306.448	0.85	0.45	89.0	stop_signal	89.0	0.582	False	go	s644
308.976	0.85	0.45	71.0	stop_signal	71.0	0.656	False	go	s644
311.777	0.85	0.45	71.0	stop_signal	71.0	0.684	False	stop_failure	s644
314.305	0.85	0.4	89.0	stop_signal	89.0	0.538	False	stop_failure	s644
316.695	0.85	0.35	89.0	stop_signal	89.0	0.653	False	go	s644
318.952	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s644
321.208	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
323.462	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s644
