onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.435	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.559	blue	8.0	cue_switch	magnitude	stay	s644	1
6.682	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.149	blue	7.0	task_switch	color	switch	s644	0
9.867	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.489	orange	4.0	task_switch	magnitude	switch	s644	0
12.916	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.574	orange	7.0	cue_stay	magnitude	stay	s644	0
15.298	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.207	blue	3.0	task_switch	color	switch	s644	0
18.209	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.976	blue	8.0	cue_stay	color	stay	s644	0
21.135	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.689	orange	4.0	cue_switch	color	stay	s644	0
23.654	1.0	0.1	False	89.0	Color	stay	twobytwo	71.0	0.742	orange	7.0	cue_stay	color	stay	s644	0
26.566	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.509	blue	4.0	cue_stay	color	stay	s644	0
30.021	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.568	orange	6.0	task_switch	magnitude	switch	s644	0
32.267	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	0.76	blue	2.0	task_switch	color	switch	s644	0
35.178	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.676	blue	2.0	cue_stay	color	stay	s644	0
37.289	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.148	orange	4.0	cue_switch	color	stay	s644	0
40.335	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.46	orange	4.0	cue_stay	color	stay	s644	0
43.383	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.507	blue	9.0	task_switch	magnitude	switch	s644	0
46.566	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.638	orange	1.0	cue_switch	magnitude	stay	s644	0
