onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.021	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
3.528	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.797	stim	s644
5.634	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
6.145	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.608	stim	s644
8.251	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
8.762864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.637	stim	s644
10.868	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
11.378727999999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.676	stim	s644
13.486	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
13.996592	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.844	stim	s644
16.104	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
16.616	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.829	stim	s644
18.721	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
19.232864000000003	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.643	stim	s644
21.339	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
21.850864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.771	stim	s644
23.958	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
24.47	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.785	stim	s644
26.575	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
27.087592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.872	stim	s644
29.193	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
29.705455999999998	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.779	stim	s644
31.811	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
32.322864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.575	stim	s644
34.428	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
34.939864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.613	stim	s644
37.046	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
37.558	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.954	stim	s644
39.663	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
40.175	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.709	stim	s644
42.281	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
42.788864000000004	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.68	stim	s644
44.893	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
45.404	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.712	stim	s644
47.509	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
48.020864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.697	stim	s644
50.127	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
50.639	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.558	stim	s644
52.745	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
53.257591999999995	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.496	stim	s644
55.364	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
55.875	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.81	stim	s644
57.982	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
58.487184	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.678	stim	s644
60.595	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
61.10632	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.589	stim	s644
63.213	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
63.724	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.594	stim	s644
65.829	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
66.340864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.789	stim	s644
68.447	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
68.959864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.677	stim	s644
71.065	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
71.576864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.784	stim	s644
73.682	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
74.195	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.639	stim	s644
76.301	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
76.809864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.856	stim	s644
78.916	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
79.427048	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.591	stim	s644
81.532	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
82.041864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.679	stim	s644
84.148	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
84.66059200000001	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.663	stim	s644
86.765	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
87.277048	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.551	stim	s644
89.383	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
89.895864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.535	stim	s644
92.001	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
92.508728	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.771	stim	s644
94.614	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
95.124728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.657	stim	s644
97.231	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
97.742	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.625	stim	s644
99.848	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
100.36	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.84	stim	s644
102.466	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
102.977728	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.794	stim	s644
105.084	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
105.595	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.622	stim	s644
107.702	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
108.215	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.614	stim	s644
110.319	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s644
110.831728	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.671	stim	s644
112.937	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
113.449	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.536	stim	s644
115.554	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
116.064864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.657	stim	s644
118.172	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s644
118.682728	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.596	stim	s644
