onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-80.612	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	33.577	n/a	instructions	s608
3.01	4.658	1	UA_with_intermediate	0,0,0,2,3,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	4.658	1,0,0,2,3,0,0,0,0	to_hand	s608
7.67	1.846	0	UA_with_intermediate	0,0,0,2,3,0,1,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.846	1,0,0,2,3,0,0,0,0	to_board	s608
9.519	1.752	0	UA_with_intermediate	0,0,0,2,0,0,1,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.752	1,0,0,2,3,0,0,0,0	to_hand	s608
11.272	2.52	0	UA_with_intermediate	0,0,0,2,3,0,1,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	2.52	1,0,0,2,3,0,0,0,0	to_board	s608
13.794	1.935	0	UA_with_intermediate	0,0,0,2,3,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.935	1,0,0,2,3,0,0,0,0	to_hand	s608
15.731	0.925	0	UA_with_intermediate	1,0,0,2,3,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.925	1,0,0,2,3,0,0,0,0	to_board	s608
16.658	1.922	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.922	1,0,0,2,3,0,0,0,0	to_hand	s608
18.582	0.571	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.571	1,0,0,2,3,0,0,0,0	to_board	s608
19.156	0.708	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.708	1,0,0,2,3,0,0,0,0	to_hand	s608
19.866	0.57	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.57	1,0,0,2,3,0,0,0,0	to_board	s608
20.439	1.142	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.142	1,0,0,2,3,0,0,0,0	to_hand	s608
21.583	1.133	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.133	1,0,0,2,3,0,0,0,0	to_board	s608
22.72	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s608
25.222	4.452	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	4.452	1,2,0,3,0,0,0,0,0	to_hand	s608
29.676	2.738	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	2.738	1,2,0,3,0,0,0,0,0	to_board	s608
32.416	1.643	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.643	1,2,0,3,0,0,0,0,0	to_hand	s608
34.06	0.406	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.406	1,2,0,3,0,0,0,0,0	to_board	s608
34.467	0.597	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.597	1,2,0,3,0,0,0,0,0	to_hand	s608
35.066	0.349	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.349	1,2,0,3,0,0,0,0,0	to_board	s608
35.419	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s608
36.419	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s608
37.522	3.471	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	3.471	0,0,0,1,2,0,3,0,0	to_hand	s608
40.994	0.522	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.522	0,0,0,1,2,0,3,0,0	to_board	s608
41.518	2.133	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	2.133	0,0,0,1,2,0,3,0,0	to_hand	s608
43.653	0.797	0	UA_without_intermediate	3,0,0,1,0,0,2,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.797	0,0,0,1,2,0,3,0,0	to_board	s608
44.453	1.045	0	UA_without_intermediate	3,0,0,0,0,0,2,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.045	0,0,0,1,2,0,3,0,0	to_hand	s608
45.5	2.428	0	UA_without_intermediate	3,0,0,1,0,0,2,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	2.428	0,0,0,1,2,0,3,0,0	to_board	s608
47.93	0.769	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.769	0,0,0,1,2,0,3,0,0	to_hand	s608
48.701	0.833	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.833	0,0,0,1,2,0,3,0,0	to_board	s608
49.537	0.429	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.429	0,0,0,1,2,0,3,0,0	to_hand	s608
49.967	0.411	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.411	0,0,0,1,2,0,3,0,0	to_board	s608
50.381	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s608
51.381	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s608
52.584	4.503	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	4.503	0,0,0,1,2,0,3,0,0	to_hand	s608
57.089	0.432	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.432	0,0,0,1,2,0,3,0,0	to_board	s608
57.523	0.965	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.965	0,0,0,1,2,0,3,0,0	to_hand	s608
58.489	0.525	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.525	0,0,0,1,2,0,3,0,0	to_board	s608
59.017	0.511	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.511	0,0,0,1,2,0,3,0,0	to_hand	s608
59.529	0.412	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.412	0,0,0,1,2,0,3,0,0	to_board	s608
59.947	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s608
60.947	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s608
63.954	8.527	1	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	0.0	8.527	0,0,0,0,0,0,1,2,3	to_hand	s608
72.483	1.443	0	PA_with_intermediate	0,0,0,3,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	0.0	1.443	0,0,0,0,0,0,1,2,3	to_board	s608
73.929	4.381	0	PA_with_intermediate	0,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	0.0	4.381	0,0,0,0,0,0,1,2,3	to_hand	s608
78.311	0.636	0	PA_with_intermediate	2,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	89.0	0.0	0.636	0,0,0,0,0,0,1,2,3	to_board	s608
78.95	0.686	0	PA_with_intermediate	2,0,0,0,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	0.0	0.686	0,0,0,0,0,0,1,2,3	to_hand	s608
79.639	0.424	0	PA_with_intermediate	2,0,0,0,0,0,1,3,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	0.0	0.424	0,0,0,0,0,0,1,2,3	to_board	s608
80.067	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s608
81.067	3.176	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s608
84.247	5.279	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	1.0	5.279	1,2,3,0,0,0,0,0,0	to_hand	s608
89.528	1.077	0	PA_with_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	1.0	1.077	1,2,3,0,0,0,0,0,0	to_board	s608
90.607	0.623	0	PA_with_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	1.0	0.623	1,2,3,0,0,0,0,0,0	to_hand	s608
91.231	0.389	0	PA_with_intermediate	1,0,0,2,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	71.0	1.0	0.389	1,2,3,0,0,0,0,0,0	to_board	s608
91.622	0.383	0	PA_with_intermediate	1,0,0,2,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	1.0	0.383	1,2,3,0,0,0,0,0,0	to_hand	s608
