onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.624	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.868	blue	2.0	cue_stay	color	stay	s608	1
6.008	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.018	orange	2.0	task_switch	magnitude	switch	s608	0
9.05	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.575	orange	9.0	cue_switch	magnitude	stay	s608	0
11.16	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.928	orange	3.0	task_switch	color	switch	s608	0
14.064	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.587	blue	2.0	task_switch	magnitude	switch	s608	0
16.307	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.912	orange	3.0	task_switch	color	switch	s608	0
18.417	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.863	orange	4.0	task_switch	magnitude	switch	s608	0
21.459	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.533	orange	1.0	cue_stay	magnitude	stay	s608	0
23.974	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.853	orange	8.0	task_switch	color	switch	s608	0
26.222	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.878	blue	7.0	task_switch	magnitude	switch	s608	0
28.325	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	0.897	blue	4.0	task_switch	color	switch	s608	0
30.569	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	0.819	blue	9.0	cue_stay	color	stay	s608	0
33.747	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.424	orange	2.0	task_switch	magnitude	switch	s608	0
35.851	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	0.717	blue	8.0	task_switch	color	switch	s608	0
38.367	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.88	blue	1.0	cue_switch	color	stay	s608	0
40.471	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.955	blue	1.0	task_switch	magnitude	switch	s608	0
43.515	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.577	orange	7.0	task_switch	color	switch	s608	0
46.029	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.924	orange	3.0	task_switch	magnitude	switch	s608	0
48.274	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.85	blue	8.0	task_switch	color	switch	s608	0
51.588	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.52	orange	9.0	task_switch	magnitude	switch	s608	0
53.834	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.78	orange	4.0	cue_switch	magnitude	stay	s608	0
55.94	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.575	orange	4.0	cue_stay	magnitude	stay	s608	0
58.316	1.0	0.1	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.699	orange	1.0	task_switch	color	switch	s608	0
61.226	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.501	orange	9.0	task_switch	magnitude	switch	s608	0
63.606	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.845	blue	1.0	cue_switch	magnitude	stay	s608	0
65.982	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.821	orange	9.0	cue_switch	magnitude	stay	s608	0
69.042	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.783	orange	9.0	cue_stay	magnitude	stay	s608	0
71.826	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.782	orange	4.0	cue_stay	magnitude	stay	s608	0
74.869	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.569	orange	2.0	cue_stay	magnitude	stay	s608	0
77.248	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.736	blue	1.0	cue_switch	magnitude	stay	s608	0
80.424	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.598	orange	4.0	task_switch	color	switch	s608	0
82.665	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.949	blue	4.0	cue_switch	color	stay	s608	0
85.176	1.0	0.1	False	71.0	Color	switch	twobytwo	89.0	0.883	blue	8.0	cue_switch	color	stay	s608	0
87.416	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.104	orange	9.0	cue_switch	color	stay	s608	0
89.659	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.901	orange	7.0	cue_switch	color	stay	s608	0
91.763	1.0	0.1	False	89.0	Color	stay	twobytwo	71.0	0.638	orange	1.0	cue_stay	color	stay	s608	0
93.87	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.659	orange	1.0	cue_switch	color	stay	s608	0
96.777	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.552	orange	3.0	cue_switch	color	stay	s608	0
98.886	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.077	orange	1.0	cue_switch	color	stay	s608	0
101.795	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.779	blue	6.0	cue_switch	color	stay	s608	0
104.974	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.704	orange	6.0	cue_switch	color	stay	s608	0
108.289	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.647	blue	3.0	cue_stay	color	stay	s608	0
111.192	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.64	orange	1.0	task_switch	magnitude	switch	s608	0
113.441	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.87	blue	4.0	cue_switch	magnitude	stay	s608	0
115.545	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.079	blue	8.0	task_switch	color	switch	s608	0
118.588	1.0	0.9	False	89.0	High-Low	n/a	twobytwo	71.0	0.737	blue	6.0	task_switch	magnitude	switch	s608	0
121.235	1.0	0.1	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.821	orange	1.0	task_switch	color	switch	s608	0
124.822	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.563	orange	3.0	cue_switch	color	stay	s608	0
128.015	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	1.074	blue	9.0	cue_switch	color	stay	s608	0
131.063	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.479	blue	3.0	cue_switch	color	stay	s608	0
134.513	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.511	blue	7.0	cue_switch	color	stay	s608	0
137.417	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.597	orange	7.0	task_switch	magnitude	switch	s608	0
140.458	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.063	blue	9.0	task_switch	color	switch	s608	0
143.364	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.932	blue	7.0	task_switch	magnitude	switch	s608	0
146.677	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.751	orange	2.0	cue_switch	magnitude	stay	s608	0
149.586	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	1.006	orange	9.0	cue_stay	magnitude	stay	s608	0
152.493	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.829	orange	1.0	task_switch	color	switch	s608	0
155.397	1.0	0.9	False	71.0	Color	stay	twobytwo	89.0	1.05	blue	8.0	cue_stay	color	stay	s608	0
158.188	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.874	orange	9.0	cue_switch	color	stay	s608	0
161.364	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.445	blue	3.0	cue_stay	color	stay	s608	0
164.677	1.0	0.9	False	71.0	Orange-Blue	stay	twobytwo	89.0	0.951	blue	2.0	cue_stay	color	stay	s608	0
168.009	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.861	blue	4.0	task_switch	magnitude	switch	s608	0
171.325	1.0	0.9	False	71.0	Color	n/a	twobytwo	89.0	0.725	blue	9.0	task_switch	color	switch	s608	0
175.046	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.668	blue	3.0	task_switch	magnitude	switch	s608	0
177.563	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.779	blue	3.0	task_switch	color	switch	s608	0
180.605	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.578	blue	8.0	cue_stay	color	stay	s608	0
183.645	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.638	orange	2.0	cue_switch	color	stay	s608	0
186.555	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.83	blue	3.0	cue_switch	color	stay	s608	0
189.459	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.601	blue	3.0	task_switch	magnitude	switch	s608	0
191.841	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.928	orange	3.0	task_switch	color	switch	s608	0
194.355	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.803	blue	9.0	task_switch	magnitude	switch	s608	0
196.459	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.828	orange	4.0	cue_switch	magnitude	stay	s608	0
198.702	1.0	0.1	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.717	orange	2.0	task_switch	color	switch	s608	0
201.612	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.825	blue	4.0	task_switch	magnitude	switch	s608	0
204.127	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.712	blue	4.0	cue_switch	magnitude	stay	s608	0
207.305	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.777	blue	1.0	task_switch	color	switch	s608	0
210.211	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.688	blue	3.0	cue_switch	color	stay	s608	0
213.391	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.518	blue	8.0	task_switch	magnitude	switch	s608	0
216.293	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.607	orange	4.0	task_switch	color	switch	s608	0
219.204	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.755	orange	6.0	cue_stay	color	stay	s608	0
235.101	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.837	blue	2.0	cue_stay	color	stay	s608	1
237.344	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.983	orange	2.0	task_switch	magnitude	switch	s608	0
240.256	1.0	0.9	False	89.0	Magnitude	switch	twobytwo	71.0	1.215	orange	9.0	cue_switch	magnitude	stay	s608	0
242.362	1.0	0.1	False	89.0	Color	n/a	twobytwo	71.0	0.793	orange	3.0	task_switch	color	switch	s608	0
245.269	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.564	blue	2.0	task_switch	magnitude	switch	s608	0
247.375	1.0	0.1	False	89.0	Color	n/a	twobytwo	71.0	0.691	orange	3.0	task_switch	color	switch	s608	0
249.481	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.729	orange	4.0	task_switch	magnitude	switch	s608	0
252.528	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	1.069	orange	1.0	cue_stay	magnitude	stay	s608	0
254.637	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	1.181	orange	8.0	task_switch	color	switch	s608	0
256.744	1.0	0.1	False	89.0	Magnitude	n/a	twobytwo	71.0	0.953	blue	7.0	task_switch	magnitude	switch	s608	0
258.992	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.01	blue	4.0	task_switch	color	switch	s608	0
261.102	1.0	0.1	False	71.0	Orange-Blue	stay	twobytwo	89.0	0.956	blue	9.0	cue_stay	color	stay	s608	0
264.142	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.567	orange	2.0	task_switch	magnitude	switch	s608	0
266.928	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.988	blue	8.0	task_switch	color	switch	s608	0
269.305	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	1.082	blue	1.0	cue_switch	color	stay	s608	0
271.552	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.7	blue	1.0	task_switch	magnitude	switch	s608	0
274.457	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.594	orange	7.0	task_switch	color	switch	s608	0
276.697	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.759	orange	3.0	task_switch	magnitude	switch	s608	0
279.481	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.986	blue	8.0	task_switch	color	switch	s608	0
282.662	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.602	orange	9.0	task_switch	magnitude	switch	s608	0
284.769	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	1.084	orange	4.0	cue_switch	magnitude	stay	s608	0
286.873	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.619	orange	4.0	cue_stay	magnitude	stay	s608	0
289.116	1.0	0.1	False	89.0	Color	n/a	twobytwo	71.0	0.983	orange	1.0	task_switch	color	switch	s608	0
292.023	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.721	orange	9.0	task_switch	magnitude	switch	s608	0
294.129	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.86	blue	1.0	cue_switch	magnitude	stay	s608	0
296.236	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.797	orange	9.0	cue_switch	magnitude	stay	s608	0
298.617	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.664	orange	9.0	cue_stay	magnitude	stay	s608	0
301.132	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	1.037	orange	4.0	cue_stay	magnitude	stay	s608	0
304.041	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.609	orange	2.0	cue_stay	magnitude	stay	s608	0
306.151	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.633	blue	1.0	cue_switch	magnitude	stay	s608	0
309.063	1.0	0.9	False	89.0	Color	n/a	twobytwo	71.0	0.556	orange	4.0	task_switch	color	switch	s608	0
311.445	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.61	blue	4.0	cue_switch	color	stay	s608	0
313.693	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	0.811	blue	8.0	cue_switch	color	stay	s608	0
315.799	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.125	orange	9.0	cue_switch	color	stay	s608	0
318.45	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.931	orange	7.0	cue_switch	color	stay	s608	0
320.834	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.729	orange	1.0	cue_stay	color	stay	s608	0
323.214	1.0	0.1	False	89.0	Orange-Blue	switch	twobytwo	71.0	0.914	orange	1.0	cue_switch	color	stay	s608	0
326.125	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.441	orange	3.0	cue_switch	color	stay	s608	0
328.234	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.885	orange	1.0	cue_switch	color	stay	s608	0
331.279	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.415	blue	6.0	cue_switch	color	stay	s608	0
334.186	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.566	orange	6.0	cue_switch	color	stay	s608	0
337.229	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.852	blue	3.0	cue_stay	color	stay	s608	0
340.405	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.735	orange	1.0	task_switch	magnitude	switch	s608	0
342.647	1.0	0.1	False	71.0	High-Low	switch	twobytwo	89.0	0.937	blue	4.0	cue_switch	magnitude	stay	s608	0
345.027	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.982	blue	8.0	task_switch	color	switch	s608	0
347.934	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.743	blue	6.0	task_switch	magnitude	switch	s608	0
350.854	1.0	0.1	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.848	orange	1.0	task_switch	color	switch	s608	0
354.169	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.526	orange	3.0	cue_switch	color	stay	s608	0
356.275	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.719	blue	9.0	cue_switch	color	stay	s608	0
359.723	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.484	blue	3.0	cue_switch	color	stay	s608	0
362.766	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.547	blue	7.0	cue_switch	color	stay	s608	0
365.673	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.644	orange	7.0	task_switch	magnitude	switch	s608	0
368.582	1.0	0.9	False	71.0	Color	n/a	twobytwo	89.0	0.713	blue	9.0	task_switch	color	switch	s608	0
371.623	1.0	0.9	False	89.0	High-Low	n/a	twobytwo	71.0	0.817	blue	7.0	task_switch	magnitude	switch	s608	0
374.671	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.714	orange	2.0	cue_switch	magnitude	stay	s608	0
377.852	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.665	orange	9.0	cue_stay	magnitude	stay	s608	0
