onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.014	0.85	0.3	89.0	stop_signal	89.0	0.486	False	go	s618
5.542	0.85	0.3	71.0	stop_signal	71.0	0.57	False	go	s618
7.798	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s618
10.054	0.85	0.35	89.0	stop_signal	89.0	0.476	False	go	s618
12.31	0.85	0.35	71.0	stop_signal	71.0	0.586	False	go	s618
14.563	0.85	0.35	89.0	stop_signal	89.0	0.492	False	go	s618
16.956	0.85	0.35	89.0	stop_signal	89.0	0.555	False	go	s618
19.212	0.85	0.35	89.0	stop_signal	89.0	0.427	False	stop_failure	s618
21.468	0.85	0.3	89.0	stop_signal	89.0	0.48	False	go	s618
23.724	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s618
25.98	0.85	0.35	71.0	stop_signal	71.0	0.513	False	stop_failure	s618
28.505	0.85	0.3	71.0	stop_signal	71.0	0.627	False	go	s618
30.897	0.85	0.3	89.0	stop_signal	89.0	0.45	False	go	s618
33.426	0.85	0.3	89.0	stop_signal	71.0	0.438	False	stop_failure	s618
35.679	0.85	0.25	71.0	stop_signal	71.0	0.683	False	go	s618
38.069	0.85	0.25	89.0	stop_signal	89.0	0.4	False	go	s618
40.461	0.85	0.25	71.0	stop_signal	71.0	0.609	False	go	s618
42.714	0.85	0.25	71.0	stop_signal	71.0	0.53	False	go	s618
45.103	0.85	0.25	71.0	stop_signal	89.0	0.492	False	go	s618
47.493	0.85	0.25	89.0	stop_signal	89.0	0.603	False	stop_failure	s618
49.882	0.85	0.2	89.0	stop_signal	89.0	0.567	False	go	s618
52.547	0.85	0.2	89.0	stop_signal	89.0	0.649	False	go	s618
55.075	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s618
57.328	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s618
60.264	0.85	0.3	71.0	stop_signal	71.0	0.747	False	go	s618
