onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.014	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
3.524	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.569	stim	s618
5.627	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
6.134	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.664	stim	s618
8.236	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
8.741864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.484	stim	s618
10.844	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
11.349727999999999	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.52	stim	s618
13.452	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
13.958592000000001	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.517	stim	s618
16.06	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
16.567	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.629	stim	s618
18.668	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
19.176864000000002	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.46	stim	s618
21.282	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
21.787864000000003	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.604	stim	s618
23.889	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
24.4	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.561	stim	s618
26.503	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
27.009592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.447	stim	s618
29.111	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
29.617455999999997	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.481	stim	s618
31.719	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
32.225864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.521	stim	s618
34.327	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
34.833864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.414	stim	s618
36.935	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
37.442	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.627	stim	s618
39.543	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
40.052	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.446	stim	s618
42.157	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
42.662864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.385	stim	s618
44.77	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
45.277	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.604	stim	s618
47.381	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
47.889864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.537	stim	s618
49.991	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
50.498	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.527	stim	s618
52.6	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
53.105591999999994	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.348	stim	s618
55.207	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
55.714	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.539	stim	s618
57.816	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
58.321184	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.406	stim	s618
60.424	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
60.93332	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.46	stim	s618
63.037	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
63.548	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.472	stim	s618
65.651	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
66.156864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.358	stim	s618
68.259	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
68.764864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.579	stim	s618
70.867	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
71.372864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.589	stim	s618
73.475	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
73.982	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.604	stim	s618
76.083	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
76.589864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.437	stim	s618
78.695	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
79.20204799999999	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.459	stim	s618
81.304	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
81.810864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.614	stim	s618
83.913	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
84.418592	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.66	stim	s618
86.521	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
87.02604799999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.506	stim	s618
89.129	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
89.63486400000001	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.541	stim	s618
91.737	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
92.24472800000001	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.637	stim	s618
94.346	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
94.85172800000001	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.587	stim	s618
96.953	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
97.46	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.524	stim	s618
99.561	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
100.068	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.465	stim	s618
102.169	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
102.675728	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.884	stim	s618
104.777	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
105.284	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.435	stim	s618
107.385	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
107.892	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.605	stim	s618
109.993	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
110.499728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.378	stim	s618
112.601	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
113.108	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.401	stim	s618
115.209	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
115.715864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.504	stim	s618
117.818	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
118.323728	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.379	stim	s618
120.426	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
120.932	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.367	stim	s618
123.034	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
123.54	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.368	stim	s618
125.646	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
126.154	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.418	stim	s618
128.255	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
128.762	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.358	stim	s618
130.863	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
131.37	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.398	stim	s618
133.471	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
133.978	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.6	stim	s618
136.079	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
136.585728	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.44	stim	s618
138.687	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
139.194864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.508	stim	s618
141.3	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
141.811912	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.591	stim	s618
143.914	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
144.420728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.538	stim	s618
146.522	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
147.028864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.418	stim	s618
149.13	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
149.636864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.413	stim	s618
151.738	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
152.245	1.7	0.0	89.0	n/a	attention_network_task	down	left	congruent	71	0.439	stim	s618
154.347	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
154.856	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.594	stim	s618
156.96	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
157.467	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.441	stim	s618
159.568	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
160.08	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.528	stim	s618
162.182	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
162.687864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.379	stim	s618
164.79	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
165.29972800000002	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.529	stim	s618
167.403	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
167.909864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.592	stim	s618
180.523	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
181.029864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.596	stim	s618
183.131	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
183.638	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.444	stim	s618
185.739	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
186.246	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.574	stim	s618
188.348	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
188.853592	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.432	stim	s618
190.956	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
191.461456	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.459	stim	s618
193.564	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
194.070592	1.7	0.0	71.0	n/a	attention_network_task	up	right	incongruent	89	0.472	stim	s618
196.172	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
196.678	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.425	stim	s618
198.78	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s618
199.285592	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.397	stim	s618
201.388	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
201.894	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.711	stim	s618
203.996	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
204.502592	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.438	stim	s618
206.604	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
207.111	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.383	stim	s618
209.212	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
209.719	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.383	stim	s618
211.82	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s618
212.326592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.656	stim	s618
