onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.62	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.695	blue	6.0	task_switch	color	switch	s605	1
5.866	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	0.564	blue	6.0	cue_stay	color	stay	s605	0
8.658	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.916	orange	8.0	cue_switch	color	stay	s605	0
11.305	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.533	orange	3.0	cue_switch	color	stay	s605	0
13.687	1.0	0.1	False	71.0	Orange-Blue	switch	twobytwo	89.0	0.689	blue	2.0	cue_switch	color	stay	s605	0
16.863	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.48	blue	7.0	task_switch	magnitude	switch	s605	0
20.175	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.534	blue	9.0	cue_stay	magnitude	stay	s605	0
23.216	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.458	blue	9.0	task_switch	color	switch	s605	0
26.397	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.46	blue	4.0	cue_switch	color	stay	s605	0
28.507	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.753	orange	9.0	cue_switch	color	stay	s605	0
30.754	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.605	orange	7.0	cue_stay	color	stay	s605	0
33.932	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.604	orange	6.0	task_switch	magnitude	switch	s605	0
36.836	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.523	blue	8.0	task_switch	color	switch	s605	0
39.624	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.567	orange	4.0	cue_switch	color	stay	s605	0
42.53	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.417	blue	2.0	task_switch	magnitude	switch	s605	0
44.638	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.878	orange	6.0	cue_stay	magnitude	stay	s605	0
47.543	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.779	orange	9.0	task_switch	color	switch	s605	0
50.722	1.0	0.9	False	71.0	High-Low	n/a	twobytwo	89.0	0.821	orange	6.0	task_switch	magnitude	switch	s605	0
52.83	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.885	orange	7.0	task_switch	color	switch	s605	0
54.941	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.754	blue	4.0	task_switch	magnitude	switch	s605	0
57.844	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.488	blue	4.0	cue_stay	magnitude	stay	s605	0
61.432	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.463	blue	2.0	cue_stay	magnitude	stay	s605	0
64.341	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.994	blue	4.0	task_switch	color	switch	s605	0
66.582	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.779	orange	2.0	cue_switch	color	stay	s605	0
69.894	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.36	blue	7.0	cue_stay	color	stay	s605	0
72.133	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.797	blue	2.0	cue_stay	color	stay	s605	0
74.243	1.0	0.1	False	89.0	High-Low	n/a	twobytwo	71.0	0.719	blue	1.0	task_switch	magnitude	switch	s605	0
76.35	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.829	orange	8.0	task_switch	color	switch	s605	0
79.804	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.587	blue	8.0	cue_stay	color	stay	s605	0
82.852	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.578	orange	7.0	cue_stay	color	stay	s605	0
85.504	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.676	orange	2.0	task_switch	magnitude	switch	s605	0
88.292	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.843	blue	1.0	cue_switch	magnitude	stay	s605	0
90.399	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.683	blue	7.0	task_switch	color	switch	s605	0
92.783	1.0	0.1	False	71.0	High-Low	n/a	twobytwo	89.0	0.788	orange	7.0	task_switch	magnitude	switch	s605	0
96.777	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.82	orange	6.0	task_switch	color	switch	s605	0
99.681	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.469	orange	1.0	cue_stay	color	stay	s605	0
101.922	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.956	blue	1.0	task_switch	magnitude	switch	s605	0
104.964	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.533	blue	9.0	cue_stay	magnitude	stay	s605	0
107.071	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.728	orange	1.0	cue_switch	magnitude	stay	s605	0
109.45	1.0	0.1	False	89.0	Color	n/a	twobytwo	71.0	0.675	orange	8.0	task_switch	color	switch	s605	0
111.559	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	1.03	orange	7.0	task_switch	magnitude	switch	s605	0
113.803	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.792	blue	1.0	task_switch	color	switch	s605	0
