onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-53.597	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	16.988	n/a	instructions	s605
3.011	3.297	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	3.297	1,0,0,2,3,0,0,0,0	to_hand	s605
6.31	0.663	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.663	1,0,0,2,3,0,0,0,0	to_board	s605
6.976	0.739	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.739	1,0,0,2,3,0,0,0,0	to_hand	s605
7.717	0.445	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.445	1,0,0,2,3,0,0,0,0	to_board	s605
8.164	0.995	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.995	1,0,0,2,3,0,0,0,0	to_hand	s605
9.161	0.501	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.501	1,0,0,2,3,0,0,0,0	to_board	s605
9.668	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s605
12.17	3.767	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.767	1,2,0,3,0,0,0,0,0	to_hand	s605
15.938	1.578	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.578	1,2,0,3,0,0,0,0,0	to_board	s605
17.518	0.854	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.854	1,2,0,3,0,0,0,0,0	to_hand	s605
18.373	0.59	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.59	1,2,0,3,0,0,0,0,0	to_board	s605
18.964	0.941	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.941	1,2,0,3,0,0,0,0,0	to_hand	s605
19.906	0.391	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.391	1,2,0,3,0,0,0,0,0	to_board	s605
20.303	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s605
21.303	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s605
22.404	2.338	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	2.338	0,0,0,1,2,0,3,0,0	to_hand	s605
24.743	0.718	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.718	0,0,0,1,2,0,3,0,0	to_board	s605
25.464	1.537	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.537	0,0,0,1,2,0,3,0,0	to_hand	s605
27.002	0.815	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.815	0,0,0,1,2,0,3,0,0	to_board	s605
27.82	0.552	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.552	0,0,0,1,2,0,3,0,0	to_hand	s605
28.373	0.347	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.347	0,0,0,1,2,0,3,0,0	to_board	s605
28.726	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s605
29.726	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s605
30.928	2.778	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	2.778	0,0,0,1,2,0,3,0,0	to_hand	s605
33.708	0.404	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.404	0,0,0,1,2,0,3,0,0	to_board	s605
34.114	0.949	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.949	0,0,0,1,2,0,3,0,0	to_hand	s605
35.064	0.294	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.294	0,0,0,1,2,0,3,0,0	to_board	s605
35.361	0.645	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.645	0,0,0,1,2,0,3,0,0	to_hand	s605
36.007	0.237	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.237	0,0,0,1,2,0,3,0,0	to_board	s605
36.248	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s605
37.248	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s605
40.255	5.18	1	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	82.0	0.0	5.18	0,0,0,0,0,0,1,2,3	to_hand	s605
45.437	0.491	0	PA_with_intermediate	3,0,0,0,0,0,1,2,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	89.0	0.0	0.491	0,0,0,0,0,0,1,2,3	to_board	s605
45.93	0.909	0	PA_with_intermediate	3,0,0,0,0,0,1,0,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	82.0	0.0	0.909	0,0,0,0,0,0,1,2,3	to_hand	s605
46.841	0.429	0	PA_with_intermediate	3,0,0,2,0,0,1,0,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	71.0	0.0	0.429	0,0,0,0,0,0,1,2,3	to_board	s605
47.272	0.977	0	PA_with_intermediate	0,0,0,2,0,0,1,0,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	89.0	0.0	0.977	0,0,0,0,0,0,1,2,3	to_hand	s605
48.25	0.815	0	PA_with_intermediate	0,0,0,2,3,0,1,0,0	test	ward_and_allport	0,0,0,2,3,0,1,0,0	71.0	0.0	0.815	0,0,0,0,0,0,1,2,3	to_board	s605
49.069	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s605
50.069	1.408	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s605
51.48	3.682	1	PA_without_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	89.0	1.0	3.682	1,2,3,0,0,0,0,0,0	to_hand	s605
55.164	0.633	0	PA_without_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	82.0	1.0	0.633	1,2,3,0,0,0,0,0,0	to_board	s605
55.799	1.738	0	PA_without_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	89.0	1.0	1.738	1,2,3,0,0,0,0,0,0	to_hand	s605
57.538	0.776	0	PA_without_intermediate	1,0,0,2,0,0,3,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	71.0	1.0	0.776	1,2,3,0,0,0,0,0,0	to_board	s605
58.317	0.633	0	PA_without_intermediate	0,0,0,2,0,0,3,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	89.0	1.0	0.633	1,2,3,0,0,0,0,0,0	to_hand	s605
58.951	0.319	0	PA_without_intermediate	0,0,0,2,0,0,3,1,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	82.0	1.0	0.319	1,2,3,0,0,0,0,0,0	to_board	s605
59.276	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s605
60.276	1.68	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s605
61.959	2.937	1	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	2.0	2.937	0,0,0,0,0,0,1,2,3	to_hand	s605
64.897	1.323	0	PA_with_intermediate	0,0,0,3,0,0,1,2,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	2.0	1.323	0,0,0,0,0,0,1,2,3	to_board	s605
66.223	0.635	0	PA_with_intermediate	0,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	2.0	0.635	0,0,0,0,0,0,1,2,3	to_hand	s605
66.859	0.442	0	PA_with_intermediate	2,0,0,3,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	89.0	2.0	0.442	0,0,0,0,0,0,1,2,3	to_board	s605
67.304	1.445	0	PA_with_intermediate	2,0,0,0,0,0,1,0,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	71.0	2.0	1.445	0,0,0,0,0,0,1,2,3	to_hand	s605
68.75	0.58	0	PA_with_intermediate	2,0,0,0,0,0,1,3,0	test	ward_and_allport	2,0,0,0,0,0,1,3,0	82.0	2.0	0.58	0,0,0,0,0,0,1,2,3	to_board	s605
69.338	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s605
70.338	3.72	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s605
74.061	3.472	1	PA_without_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	0,0,0,3,1,0,2,0,0	89.0	3.0	3.472	1,2,3,0,0,0,0,0,0	to_hand	s605
77.535	1.074	0	PA_without_intermediate	1,2,0,3,0,0,0,0,0	test	ward_and_allport	0,0,0,3,1,0,2,0,0	71.0	3.0	1.074	1,2,3,0,0,0,0,0,0	to_board	s605
78.612	1.102	0	PA_without_intermediate	1,0,0,3,0,0,0,0,0	test	ward_and_allport	0,0,0,3,1,0,2,0,0	89.0	3.0	1.102	1,2,3,0,0,0,0,0,0	to_hand	s605
79.715	0.479	0	PA_without_intermediate	1,0,0,3,0,0,2,0,0	test	ward_and_allport	0,0,0,3,1,0,2,0,0	82.0	3.0	0.479	1,2,3,0,0,0,0,0,0	to_board	s605
