onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.014	0.85	0.4	89.0	stop_signal	89.0	0.475	False	stop_failure	s605
6.087	0.85	0.35	71.0	stop_signal	71.0	0.619	False	stop_failure	s605
8.34	0.85	0.3	71.0	stop_signal	71.0	0.676	False	go	s605
10.728	0.85	0.3	89.0	stop_signal	89.0	0.596	False	stop_failure	s605
13.116	0.85	0.25	89.0	stop_signal	89.0	0.823	False	go	s605
15.642	0.85	0.25	71.0	stop_signal	71.0	0.592	False	go	s605
18.031	0.85	0.25	71.0	stop_signal	71.0	0.56	False	go	s605
20.418	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s605
23.215	0.85	0.3	89.0	stop_signal	89.0	0.565	False	go	s605
25.607	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s605
27.858	0.85	0.35	89.0	stop_signal	89.0	0.572	False	stop_failure	s605
30.383	0.85	0.3	89.0	stop_signal	89.0	0.537	False	stop_failure	s605
32.772	0.85	0.25	71.0	stop_signal	71.0	0.559	False	go	s605
35.16	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s605
37.413	0.85	0.3	71.0	stop_signal	71.0	0.578	False	go	s605
39.8	0.85	0.3	89.0	stop_signal	89.0	0.425	False	go	s605
42.054	0.85	0.3	89.0	stop_signal	89.0	0.476	False	stop_failure	s605
44.306	0.85	0.25	71.0	stop_signal	71.0	0.514	False	go	s605
46.56	0.85	0.25	71.0	stop_signal	71.0	0.485	False	go	s605
48.947	0.85	0.25	71.0	stop_signal	71.0	0.488	False	stop_failure	s605
51.202	0.85	0.2	89.0	stop_signal	89.0	0.64	False	stop_failure	s605
53.455	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s605
55.845	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s605
58.238	0.85	0.25	71.0	stop_signal	71.0	0.367	False	go	s605
60.49	0.85	0.25	89.0	stop_signal	89.0	0.515	False	stop_failure	s605
63.015	0.85	0.2	89.0	stop_signal	71.0	0.747	False	go	s605
65.267	0.85	0.2	71.0	stop_signal	71.0	0.545	False	go	s605
67.656	0.85	0.2	89.0	stop_signal	89.0	0.553	False	go	s605
69.912	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s605
72.165	0.85	0.25	89.0	stop_signal	89.0	0.446	False	go	s605
74.553	0.85	0.25	71.0	stop_signal	71.0	0.469	False	go	s605
77.078	0.85	0.25	89.0	stop_signal	71.0	0.474	False	go	s605
79.47	0.85	0.25	71.0	stop_signal	71.0	0.54	False	go	s605
81.996	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s605
84.931	0.85	0.3	71.0	stop_signal	71.0	0.572	False	go	s605
87.46	0.85	0.3	89.0	stop_signal	89.0	0.679	False	go	s605
89.986	0.85	0.3	89.0	stop_signal	89.0	0.448	False	go	s605
92.238	0.85	0.3	89.0	stop_signal	89.0	0.436	False	stop_failure	s605
94.763	0.85	0.25	71.0	stop_signal	71.0	0.552	False	go	s605
97.151	0.85	0.25	71.0	stop_signal	71.0	0.544	False	go	s605
99.404	0.85	0.25	89.0	stop_signal	89.0	0.539	False	go	s605
112.302	0.85	0.25	89.0	stop_signal	71.0	0.458	False	go	s605
114.556	0.85	0.25	89.0	stop_signal	89.0	0.486	False	stop_failure	s605
116.943	0.85	0.2	71.0	stop_signal	71.0	0.526	False	go	s605
119.467	0.85	0.2	71.0	stop_signal	71.0	0.44	False	stop_failure	s605
121.719	0.85	0.15	89.0	stop_signal	89.0	0.479	False	stop_failure	s605
124.109	0.85	0.1	71.0	stop_signal	71.0	0.59	False	go	s605
126.769	0.85	0.1	71.0	stop_signal	-1.0	n/a	True	stop_success	s605
129.024	0.85	0.15	89.0	stop_signal	89.0	0.6	False	go	s605
132.232	0.85	0.15	71.0	stop_signal	71.0	0.505	False	go	s605
134.621	0.85	0.15	89.0	stop_signal	89.0	0.566	False	go	s605
137.009	0.85	0.15	71.0	stop_signal	71.0	0.522	False	stop_failure	s605
