onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.515	1.5	incongruent	1.0	82.0	stroop	82	0.867	green	blue	incongruent	s591
5.52	1.5	congruent	1.0	82.0	stroop	82	0.599	green	green	congruent	s591
7.525	1.5	incongruent	1.0	82.0	stroop	82	0.568	green	blue	incongruent	s591
9.803	1.5	incongruent	1.0	71.0	stroop	71	0.586	blue	red	incongruent	s591
11.805	1.5	congruent	1.0	82.0	stroop	82	0.703	green	green	congruent	s591
13.947	1.5	congruent	1.0	89.0	stroop	89	0.681	red	red	congruent	s591
15.95	1.5	congruent	1.0	82.0	stroop	82	0.73	green	green	congruent	s591
18.091	1.5	congruent	1.0	82.0	stroop	82	0.737	green	green	congruent	s591
20.096	1.5	congruent	1.0	89.0	stroop	89	0.615	red	red	congruent	s591
22.102	1.5	incongruent	1.0	82.0	stroop	82	0.677	green	blue	incongruent	s591
24.107	1.5	incongruent	1.0	82.0	stroop	82	0.602	green	blue	incongruent	s591
26.385	1.5	incongruent	1.0	89.0	stroop	89	0.645	red	green	incongruent	s591
28.388	1.5	incongruent	1.0	89.0	stroop	89	0.577	red	blue	incongruent	s591
30.526	1.5	congruent	1.0	71.0	stroop	71	0.734	blue	blue	congruent	s591
32.939	1.5	incongruent	1.0	82.0	stroop	82	0.733	green	red	incongruent	s591
35.214	1.5	congruent	1.0	71.0	stroop	71	0.604	blue	blue	congruent	s591
37.9	1.5	congruent	1.0	89.0	stroop	89	0.497	red	red	congruent	s591
39.903	1.5	congruent	1.0	89.0	stroop	89	0.542	red	red	congruent	s591
42.314	1.5	congruent	1.0	71.0	stroop	71	0.62	blue	blue	congruent	s591
44.455	1.5	incongruent	1.0	71.0	stroop	71	0.647	blue	red	incongruent	s591
47.137	1.5	incongruent	1.0	89.0	stroop	89	0.891	red	blue	incongruent	s591
49.14	1.5	incongruent	1.0	82.0	stroop	82	0.692	green	red	incongruent	s591
51.277	1.5	congruent	1.0	82.0	stroop	82	0.725	green	green	congruent	s591
54.234	1.5	incongruent	1.0	89.0	stroop	89	0.496	red	blue	incongruent	s591
56.236	1.5	incongruent	1.0	89.0	stroop	89	0.519	red	green	incongruent	s591
58.514	1.5	incongruent	1.0	89.0	stroop	89	0.452	red	blue	incongruent	s591
60.519	1.5	congruent	1.0	71.0	stroop	71	0.745	blue	blue	congruent	s591
62.525	1.5	congruent	1.0	82.0	stroop	82	0.648	green	green	congruent	s591
64.53	1.5	incongruent	0.0	71.0	stroop	89	0.438	blue	green	incongruent	s591
66.533	1.5	congruent	1.0	82.0	stroop	82	0.644	green	green	congruent	s591
68.674	1.5	congruent	1.0	71.0	stroop	71	0.886	blue	blue	congruent	s591
70.679	1.5	incongruent	1.0	82.0	stroop	82	0.646	green	red	incongruent	s591
72.682	1.5	congruent	1.0	89.0	stroop	89	0.542	red	red	congruent	s591
74.824	1.5	incongruent	1.0	82.0	stroop	82	0.651	green	blue	incongruent	s591
76.828	1.5	incongruent	1.0	89.0	stroop	89	0.648	red	blue	incongruent	s591
78.832	1.5	incongruent	1.0	82.0	stroop	82	0.829	green	blue	incongruent	s591
