onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.621	1.0	0.1	False	89.0	Orange-Blue	switch	twobytwo	71.0	1.102	blue	8.0	cue_switch	color	stay	s614	1
6.668	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.573	blue	1.0	task_switch	magnitude	switch	s614	0
9.052	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.801	orange	3.0	task_switch	color	switch	s614	0
11.297	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	0.65	orange	6.0	cue_stay	color	stay	s614	0
13.673	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.712	blue	3.0	task_switch	magnitude	switch	s614	0
16.581	1.0	0.9	False	71.0	Magnitude	stay	twobytwo	89.0	0.707	blue	7.0	cue_stay	magnitude	stay	s614	0
19.503	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.773	orange	8.0	cue_switch	magnitude	stay	s614	0
22.816	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.762	blue	8.0	cue_stay	magnitude	stay	s614	0
25.726	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.938	orange	4.0	cue_stay	magnitude	stay	s614	0
29.179	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.72	orange	8.0	task_switch	color	switch	s614	0
32.221	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	1.125	blue	8.0	task_switch	magnitude	switch	s614	0
34.328	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.728	blue	4.0	cue_stay	magnitude	stay	s614	0
37.238	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.899	blue	7.0	cue_switch	magnitude	stay	s614	0
39.478	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.769	orange	6.0	cue_stay	magnitude	stay	s614	0
42.52	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.769	orange	6.0	task_switch	color	switch	s614	0
44.896	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.744	blue	2.0	cue_switch	color	stay	s614	0
49.023	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.791	orange	3.0	cue_switch	color	stay	s614	0
51.934	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.768	orange	7.0	task_switch	magnitude	switch	s614	0
54.041	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.598	orange	7.0	task_switch	color	switch	s614	0
57.224	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.821	blue	9.0	task_switch	magnitude	switch	s614	0
59.464	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.869	blue	1.0	cue_switch	magnitude	stay	s614	0
61.572	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	1.098	blue	6.0	cue_stay	magnitude	stay	s614	0
64.479	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.675	blue	4.0	cue_stay	magnitude	stay	s614	0
66.588	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.738	orange	1.0	cue_stay	magnitude	stay	s614	0
69.374	1.0	0.1	False	89.0	Orange-Blue	n/a	twobytwo	71.0	1.2	blue	6.0	task_switch	color	switch	s614	0
71.482	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.71	blue	3.0	task_switch	magnitude	switch	s614	0
74.658	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.612	orange	8.0	task_switch	color	switch	s614	0
76.767	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.874	orange	9.0	cue_switch	color	stay	s614	0
79.143	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.767	blue	8.0	cue_switch	color	stay	s614	0
82.201	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.829	blue	6.0	task_switch	magnitude	switch	s614	0
