onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.527	1.5	incongruent	1.0	82.0	stroop	82	1.456	green	red	incongruent	s644
5.805	1.5	incongruent	1.0	82.0	stroop	82	1.387	green	red	incongruent	s644
7.81	1.5	congruent	1.0	89.0	stroop	89	0.709	red	red	congruent	s644
9.815	1.5	congruent	1.0	89.0	stroop	89	0.528	red	red	congruent	s644
11.821	1.5	incongruent	1.0	71.0	stroop	71	0.688	blue	red	incongruent	s644
13.827	1.5	congruent	1.0	89.0	stroop	89	0.748	red	red	congruent	s644
15.969	1.5	congruent	1.0	82.0	stroop	82	0.984	green	green	congruent	s644
17.973	1.5	incongruent	1.0	71.0	stroop	71	0.69	blue	red	incongruent	s644
19.979	1.5	congruent	1.0	71.0	stroop	71	0.512	blue	blue	congruent	s644
22.12	1.5	incongruent	1.0	71.0	stroop	71	0.607	blue	green	incongruent	s644
24.126	1.5	incongruent	1.0	71.0	stroop	71	0.512	blue	red	incongruent	s644
26.132	1.5	incongruent	1.0	89.0	stroop	89	0.586	red	blue	incongruent	s644
28.273	1.5	congruent	1.0	89.0	stroop	89	0.435	red	red	congruent	s644
30.415	1.5	congruent	1.0	89.0	stroop	89	0.41	red	red	congruent	s644
32.69	1.5	incongruent	0.0	71.0	stroop	82	0.775	blue	red	incongruent	s644
35.374	1.5	congruent	1.0	71.0	stroop	71	0.572	blue	blue	congruent	s644
37.38	1.5	congruent	1.0	82.0	stroop	82	0.647	green	green	congruent	s644
39.386	1.5	incongruent	1.0	89.0	stroop	89	0.535	red	blue	incongruent	s644
41.664	1.5	incongruent	1.0	82.0	stroop	82	0.565	green	red	incongruent	s644
43.669	1.5	congruent	1.0	82.0	stroop	82	0.462	green	green	congruent	s644
45.674	1.5	incongruent	1.0	89.0	stroop	89	0.684	red	blue	incongruent	s644
47.678	1.5	incongruent	0.0	71.0	stroop	82	0.439	blue	green	incongruent	s644
49.68	1.5	incongruent	1.0	89.0	stroop	89	0.992	red	green	incongruent	s644
51.685	1.5	incongruent	1.0	82.0	stroop	82	0.711	green	red	incongruent	s644
53.691	1.5	congruent	1.0	82.0	stroop	82	0.488	green	green	congruent	s644
55.968	1.5	incongruent	1.0	71.0	stroop	71	0.507	blue	green	incongruent	s644
57.975	1.5	congruent	1.0	82.0	stroop	82	0.513	green	green	congruent	s644
60.389	1.5	congruent	1.0	82.0	stroop	82	0.475	green	green	congruent	s644
