onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.023	4.0	false	discount_fixed	-1	79.0	92.0	n/a	20.0	false	s644
7.664	4.0	larger_later	discount_fixed	89	61.0	141.0	0.049	20.0	larger_later	s644
12.238	4.0	smaller_sooner	discount_fixed	71	43.0	38.0	2.004	20.0	smaller_sooner	s644
16.81	4.0	smaller_sooner	discount_fixed	71	66.0	145.0	1.457	20.0	smaller_sooner	s644
21.723	4.0	smaller_sooner	discount_fixed	71	30.0	23.0	2.769	20.0	smaller_sooner	s644
26.57	4.0	smaller_sooner	discount_fixed	71	32.0	57.0	1.291	20.0	smaller_sooner	s644
31.822	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	1.544	20.0	smaller_sooner	s644
36.6	4.0	smaller_sooner	discount_fixed	71	43.0	120.0	1.257	20.0	smaller_sooner	s644
42.601	4.0	larger_later	discount_fixed	89	75.0	60.0	3.352	20.0	larger_later	s644
48.194	4.0	smaller_sooner	discount_fixed	71	34.0	176.0	1.961	20.0	smaller_sooner	s644
52.767	4.0	smaller_sooner	discount_fixed	71	24.0	38.0	1.87	20.0	smaller_sooner	s644
57.885	4.0	larger_later	discount_fixed	89	82.0	74.0	1.747	20.0	larger_later	s644
63.546	4.0	smaller_sooner	discount_fixed	71	58.0	53.0	2.415	20.0	smaller_sooner	s644
68.119	4.0	larger_later	discount_fixed	89	54.0	23.0	1.749	20.0	larger_later	s644
72.897	4.0	smaller_sooner	discount_fixed	71	41.0	55.0	1.954	20.0	smaller_sooner	s644
77.945	4.0	smaller_sooner	discount_fixed	71	77.0	142.0	1.327	20.0	smaller_sooner	s644
82.791	4.0	smaller_sooner	discount_fixed	71	25.0	108.0	0.983	20.0	smaller_sooner	s644
87.976	4.0	smaller_sooner	discount_fixed	71	33.0	163.0	1.651	20.0	smaller_sooner	s644
93.026	4.0	smaller_sooner	discount_fixed	71	29.0	75.0	1.125	20.0	smaller_sooner	s644
98.008	4.0	smaller_sooner	discount_fixed	71	45.0	157.0	1.081	20.0	smaller_sooner	s644
102.99	4.0	smaller_sooner	discount_fixed	71	31.0	74.0	1.408	20.0	smaller_sooner	s644
108.311	4.0	larger_later	discount_fixed	89	80.0	39.0	1.927	20.0	larger_later	s644
112.816	4.0	smaller_sooner	discount_fixed	71	22.0	21.0	0.897	20.0	smaller_sooner	s644
117.866	4.0	smaller_sooner	discount_fixed	71	52.0	139.0	1.131	20.0	smaller_sooner	s644
122.574	4.0	smaller_sooner	discount_fixed	71	54.0	126.0	0.935	20.0	smaller_sooner	s644
127.421	4.0	smaller_sooner	discount_fixed	71	23.0	176.0	3.141	20.0	smaller_sooner	s644
134.169	4.0	smaller_sooner	discount_fixed	71	24.0	87.0	1.412	20.0	smaller_sooner	s644
138.674	4.0	smaller_sooner	discount_fixed	71	36.0	140.0	2.382	20.0	smaller_sooner	s644
143.248	4.0	smaller_sooner	discount_fixed	71	35.0	171.0	1.172	20.0	smaller_sooner	s644
147.958	4.0	smaller_sooner	discount_fixed	71	34.0	43.0	1.28	20.0	smaller_sooner	s644
152.872	4.0	smaller_sooner	discount_fixed	71	74.0	121.0	0.925	20.0	smaller_sooner	s644
157.445	4.0	smaller_sooner	discount_fixed	71	45.0	107.0	1.265	20.0	smaller_sooner	s644
162.222	4.0	larger_later	discount_fixed	89	77.0	24.0	1.906	20.0	larger_later	s644
166.864	4.0	smaller_sooner	discount_fixed	71	39.0	161.0	0.983	20.0	smaller_sooner	s644
171.438	4.0	smaller_sooner	discount_fixed	71	62.0	180.0	1.54	20.0	smaller_sooner	s644
176.895	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	1.02	20.0	smaller_sooner	s644
182.284	4.0	smaller_sooner	discount_fixed	71	58.0	72.0	1.008	20.0	smaller_sooner	s644
186.854	4.0	smaller_sooner	discount_fixed	71	56.0	93.0	0.999	20.0	smaller_sooner	s644
193.127	4.0	larger_later	discount_fixed	89	45.0	26.0	2.197	20.0	larger_later	s644
198.653	4.0	smaller_sooner	discount_fixed	71	23.0	42.0	1.08	20.0	smaller_sooner	s644
203.225	4.0	smaller_sooner	discount_fixed	71	50.0	41.0	2.06	20.0	smaller_sooner	s644
207.867	4.0	smaller_sooner	discount_fixed	71	25.0	176.0	1.447	20.0	smaller_sooner	s644
212.506	4.0	smaller_sooner	discount_fixed	71	54.0	22.0	1.266	20.0	smaller_sooner	s644
217.623	4.0	smaller_sooner	discount_fixed	71	29.0	44.0	1.066	20.0	smaller_sooner	s644
222.945	4.0	smaller_sooner	discount_fixed	71	24.0	89.0	1.68	20.0	smaller_sooner	s644
227.518	4.0	smaller_sooner	discount_fixed	71	23.0	77.0	1.731	20.0	smaller_sooner	s644
232.088	4.0	smaller_sooner	discount_fixed	71	27.0	130.0	1.201	20.0	smaller_sooner	s644
236.662	4.0	smaller_sooner	discount_fixed	71	23.0	134.0	1.107	20.0	smaller_sooner	s644
241.507	4.0	smaller_sooner	discount_fixed	71	55.0	107.0	1.269	20.0	smaller_sooner	s644
246.013	4.0	smaller_sooner	discount_fixed	71	44.0	143.0	0.82	20.0	smaller_sooner	s644
251.675	4.0	smaller_sooner	discount_fixed	71	23.0	110.0	1.008	20.0	smaller_sooner	s644
256.588	4.0	smaller_sooner	discount_fixed	71	65.0	156.0	1.431	20.0	smaller_sooner	s644
261.23	4.0	smaller_sooner	discount_fixed	71	22.0	27.0	0.961	20.0	smaller_sooner	s644
265.734	4.0	smaller_sooner	discount_fixed	71	50.0	59.0	1.468	20.0	smaller_sooner	s644
270.24	4.0	smaller_sooner	discount_fixed	71	85.0	129.0	1.687	20.0	smaller_sooner	s644
275.357	4.0	smaller_sooner	discount_fixed	71	66.0	58.0	2.422	20.0	smaller_sooner	s644
281.495	4.0	smaller_sooner	discount_fixed	71	49.0	172.0	1.283	20.0	smaller_sooner	s644
