onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.009	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
5.262	0.85	0.35	89.0	stop_signal	89.0	0.592	False	go	s648
7.923	0.85	0.35	71.0	stop_signal	71.0	0.585	False	go	s648
10.584	0.85	0.35	71.0	stop_signal	71.0	0.489	False	go	s648
12.836	0.85	0.35	71.0	stop_signal	71.0	0.444	False	go	s648
15.088	0.85	0.35	89.0	stop_signal	89.0	0.554	False	go	s648
17.477	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
20.274	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
22.664	0.85	0.45	71.0	stop_signal	71.0	0.458	False	stop_failure	s648
24.917	0.85	0.4	89.0	stop_signal	89.0	0.622	False	stop_failure	s648
27.17	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
29.422	0.85	0.4	89.0	stop_signal	89.0	0.93	False	go	s648
32.083	0.85	0.4	71.0	stop_signal	71.0	0.671	False	go	s648
34.744	0.85	0.4	89.0	stop_signal	89.0	0.682	False	go	s648
36.996	0.85	0.4	89.0	stop_signal	89.0	0.995	False	go	s648
39.521	0.85	0.4	89.0	stop_signal	89.0	0.563	False	go	s648
41.773	0.85	0.4	89.0	stop_signal	89.0	0.576	False	stop_failure	s648
44.298	0.85	0.35	71.0	stop_signal	71.0	0.531	False	go	s648
46.823	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
49.348	0.85	0.4	71.0	stop_signal	71.0	0.542	False	stop_failure	s648
51.736	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
54.26	0.85	0.4	71.0	stop_signal	71.0	1.41	False	go	s648
56.785	0.85	0.4	89.0	stop_signal	89.0	0.534	False	go	s648
59.174	0.85	0.4	89.0	stop_signal	89.0	0.565	False	go	s648
61.426	0.85	0.4	89.0	stop_signal	89.0	0.609	False	go	s648
63.951	0.85	0.4	71.0	stop_signal	71.0	0.666	False	go	s648
66.747	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
69.272	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
71.66	0.85	0.5	71.0	stop_signal	71.0	0.569	False	go	s648
73.913	0.85	0.5	71.0	stop_signal	71.0	0.493	False	stop_failure	s648
76.165	0.85	0.45	71.0	stop_signal	71.0	0.642	False	stop_failure	s648
78.418	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
80.67	0.85	0.45	89.0	stop_signal	89.0	0.76	False	go	s648
83.195	0.85	0.45	89.0	stop_signal	89.0	0.585	False	go	s648
85.447	0.85	0.45	89.0	stop_signal	89.0	0.567	False	stop_failure	s648
87.699	0.85	0.4	71.0	stop_signal	71.0	0.654	False	go	s648
89.952	0.85	0.4	71.0	stop_signal	71.0	0.622	False	go	s648
92.205	0.85	0.4	71.0	stop_signal	71.0	0.472	False	go	s648
94.593	0.85	0.4	71.0	stop_signal	71.0	0.514	False	go	s648
96.846	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
99.098	0.85	0.45	89.0	stop_signal	89.0	1.183	False	go	s648
111.858	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
114.111	0.85	0.5	71.0	stop_signal	71.0	0.7	False	stop_failure	s648
116.635	0.85	0.45	89.0	stop_signal	89.0	0.585	False	go	s648
119.023	0.85	0.45	71.0	stop_signal	71.0	0.914	False	go	s648
121.548	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
123.8	0.85	0.5	71.0	stop_signal	71.0	1.211	False	go	s648
126.189	0.85	0.5	89.0	stop_signal	89.0	0.961	False	go	s648
128.577	0.85	0.5	89.0	stop_signal	89.0	0.451	False	go	s648
130.829	0.85	0.5	71.0	stop_signal	71.0	0.89	False	go	s648
133.217	0.85	0.5	71.0	stop_signal	71.0	0.981	False	go	s648
135.606	0.85	0.5	71.0	stop_signal	71.0	0.597	False	stop_failure	s648
137.995	0.85	0.45	71.0	stop_signal	71.0	0.676	False	go	s648
140.655	0.85	0.45	89.0	stop_signal	89.0	0.604	False	go	s648
143.18	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
145.433	0.85	0.5	71.0	stop_signal	71.0	0.588	False	stop_failure	s648
148.365	0.85	0.45	71.0	stop_signal	71.0	0.924	False	go	s648
150.618	0.85	0.45	89.0	stop_signal	89.0	0.608	False	go	s648
153.143	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
155.395	0.85	0.5	89.0	stop_signal	89.0	0.635	False	go	s648
157.648	0.85	0.5	71.0	stop_signal	71.0	1.026	False	go	s648
159.901	0.85	0.5	71.0	stop_signal	71.0	0.987	False	go	s648
162.153	0.85	0.5	71.0	stop_signal	71.0	1.077	False	go	s648
164.678	0.85	0.5	71.0	stop_signal	71.0	0.721	False	stop_failure	s648
167.747	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
170.0	0.85	0.5	89.0	stop_signal	89.0	0.83	False	go	s648
172.389	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
174.777	0.85	0.55	71.0	stop_signal	71.0	0.502	False	go	s648
177.302	0.85	0.55	89.0	stop_signal	89.0	0.569	False	go	s648
179.691	0.85	0.55	89.0	stop_signal	89.0	0.926	False	go	s648
182.078	0.85	0.55	89.0	stop_signal	89.0	0.624	False	stop_failure	s648
184.875	0.85	0.5	71.0	stop_signal	71.0	0.827	False	go	s648
187.264	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
189.516	0.85	0.55	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
192.041	0.85	0.6	89.0	stop_signal	89.0	0.855	False	stop_failure	s648
194.43	0.85	0.55	71.0	stop_signal	71.0	1.094	False	go	s648
196.819	0.85	0.55	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
199.072	0.85	0.6	89.0	stop_signal	89.0	1.127	False	go	s648
201.46	0.85	0.6	89.0	stop_signal	89.0	1.096	False	go	s648
203.712	0.85	0.6	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
205.965	0.85	0.65	71.0	stop_signal	71.0	1.032	False	go	s648
208.218	0.85	0.65	89.0	stop_signal	89.0	1.21	False	go	s648
210.606	0.85	0.65	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
223.367	0.85	0.7	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
225.62	0.85	0.75	71.0	stop_signal	71.0	0.874	False	stop_failure	s648
228.008	0.85	0.7	89.0	stop_signal	89.0	0.96	False	stop_failure	s648
230.397	0.85	0.65	89.0	stop_signal	89.0	1.152	False	go	s648
232.649	0.85	0.65	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
235.174	0.85	0.7	89.0	stop_signal	89.0	1.13	False	go	s648
237.427	0.85	0.7	71.0	stop_signal	71.0	1.24	False	go	s648
239.815	0.85	0.7	89.0	stop_signal	89.0	1.054	False	go	s648
242.068	0.85	0.7	89.0	stop_signal	-1.0	n/a	True	stop_success	s648
244.321	0.85	0.75	71.0	stop_signal	71.0	0.66	False	go	s648
246.709	0.85	0.75	89.0	stop_signal	89.0	1.151	False	go	s648
249.233	0.85	0.75	89.0	stop_signal	89.0	1.144	False	go	s648
251.622	0.85	0.75	89.0	stop_signal	89.0	1.091	False	go	s648
254.147	0.85	0.75	89.0	stop_signal	89.0	0.908	False	stop_failure	s648
257.078	0.85	0.7	71.0	stop_signal	71.0	1.119	False	go	s648
259.603	0.85	0.7	89.0	stop_signal	89.0	0.762	False	go	s648
262.128	0.85	0.7	71.0	stop_signal	71.0	1.048	False	go	s648
264.381	0.85	0.7	71.0	stop_signal	71.0	0.587	False	stop_failure	s648
266.905	0.85	0.65	89.0	stop_signal	89.0	0.963	False	go	s648
269.292	0.85	0.65	89.0	stop_signal	89.0	1.11	False	go	s648
271.544	0.85	0.65	89.0	stop_signal	89.0	0.989	False	go	s648
273.933	0.85	0.65	71.0	stop_signal	71.0	1.062	False	go	s648
276.186	0.85	0.65	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
278.574	0.85	0.7	71.0	stop_signal	71.0	0.537	False	go	s648
281.099	0.85	0.7	89.0	stop_signal	89.0	0.684	False	stop_failure	s648
283.352	0.85	0.65	89.0	stop_signal	89.0	0.767	False	stop_failure	s648
285.74	0.85	0.6	89.0	stop_signal	89.0	0.914	False	go	s648
288.402	0.85	0.6	71.0	stop_signal	-1.0	n/a	True	stop_success	s648
