onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
53.558	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.64	71.0	False	crit_go	s592
55.913	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.553	71.0	False	noncrit_signal	s592
58.166	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.547	71.0	False	noncrit_nosignal	s592
60.523	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
62.877	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.555	71.0	False	noncrit_nosignal	s592
65.73	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.653	71.0	False	crit_go	s592
68.182	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.479	71.0	False	noncrit_nosignal	s592
70.538	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.473	71.0	False	noncrit_nosignal	s592
73.193	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.556	71.0	False	noncrit_nosignal	s592
75.445	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.839	71.0	False	noncrit_signal	s592
77.701	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.513	71.0	False	noncrit_nosignal	s592
79.955	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.735	71.0	False	crit_go	s592
82.407	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.526	71.0	False	noncrit_nosignal	s592
84.763	0.85	0.45	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
87.015	0.85	0.5	71.0	motor_selective_stop_signal	89.0	0.615	71.0	False	crit_stop_failure	s592
89.369	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.528	71.0	False	noncrit_signal	s592
91.82	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.517	71.0	False	noncrit_nosignal	s592
94.176	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.727	71.0	False	crit_go	s592
96.432	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.702	71.0	False	noncrit_nosignal	s592
98.685	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.572	71.0	False	noncrit_signal	s592
101.037	0.85	0.45	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
103.389	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.582	71.0	False	noncrit_nosignal	s592
105.743	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.79	71.0	False	crit_go	s592
108.7	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.497	71.0	False	noncrit_nosignal	s592
110.953	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.529	71.0	False	noncrit_nosignal	s592
113.307	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.681	71.0	False	noncrit_nosignal	s592
115.561	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.612	71.0	False	noncrit_signal	s592
118.013	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.605	71.0	False	noncrit_signal	s592
120.368	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.484	71.0	False	noncrit_signal	s592
133.434	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.549	71.0	False	noncrit_nosignal	s592
135.991	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.421	71.0	False	noncrit_nosignal	s592
138.247	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.432	71.0	False	crit_go	s592
140.502	0.85	0.5	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
143.257	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.679	71.0	False	crit_stop_failure	s592
145.613	0.85	0.5	71.0	motor_selective_stop_signal	89.0	0.662	71.0	False	crit_stop_failure	s592
147.866	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.506	71.0	False	noncrit_nosignal	s592
150.322	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.522	71.0	False	noncrit_nosignal	s592
152.574	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.79	71.0	False	crit_go	s592
154.93	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.518	71.0	False	noncrit_nosignal	s592
157.186	0.85	0.45	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
159.442	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.633	71.0	False	crit_stop_failure	s592
161.698	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.668	71.0	False	crit_go	s592
163.954	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.661	71.0	False	noncrit_nosignal	s592
166.209	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.593	71.0	False	noncrit_signal	s592
168.566	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.843	71.0	False	crit_stop_failure	s592
171.121	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.664	71.0	False	noncrit_nosignal	s592
174.077	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
176.329	0.85	0.45	71.0	motor_selective_stop_signal	89.0	0.618	71.0	False	crit_go	s592
178.684	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.856	71.0	False	crit_go	s592
181.239	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.544	71.0	False	noncrit_signal	s592
183.492	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.443	71.0	False	noncrit_signal	s592
185.847	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.499	71.0	False	noncrit_signal	s592
188.4	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.619	71.0	False	noncrit_signal	s592
190.852	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.528	71.0	False	noncrit_nosignal	s592
193.207	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.778	71.0	False	crit_go	s592
195.863	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.954	71.0	False	crit_go	s592
198.415	0.85	0.45	71.0	motor_selective_stop_signal	89.0	1.011	71.0	False	crit_stop_failure	s592
201.168	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.554	71.0	False	crit_stop_failure	s592
203.723	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.928	71.0	False	noncrit_signal	s592
206.175	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.585	71.0	False	noncrit_nosignal	s592
208.927	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.644	71.0	False	crit_go	s592
211.482	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.52	71.0	False	crit_stop_failure	s592
213.838	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.876	71.0	False	crit_go	s592
216.094	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.815	71.0	False	crit_go	s592
218.748	0.85	0.3	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
221.002	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.747	71.0	False	crit_go	s592
223.358	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.754	71.0	False	crit_go	s592
225.613	0.85	0.35	71.0	motor_selective_stop_signal	71.0	1.353	71.0	False	crit_go	s592
227.968	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.557	71.0	False	noncrit_nosignal	s592
230.322	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.973	71.0	False	crit_go	s592
232.578	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.684	71.0	False	noncrit_signal	s592
235.43	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.677	71.0	False	crit_go	s592
237.786	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.613	71.0	False	noncrit_nosignal	s592
240.043	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.601	71.0	False	noncrit_nosignal	s592
242.397	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.709	71.0	False	crit_go	s592
244.853	0.85	0.35	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
247.105	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.525	71.0	False	noncrit_signal	s592
249.36	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.486	71.0	False	noncrit_nosignal	s592
252.113	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.534	71.0	False	noncrit_signal	s592
264.982	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.746	71.0	False	crit_go	s592
267.736	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.604	71.0	False	crit_go	s592
270.192	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.693	71.0	False	crit_go	s592
272.444	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.53	71.0	False	crit_stop_failure	s592
274.798	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.592	71.0	False	noncrit_nosignal	s592
277.453	0.85	0.35	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
279.909	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.592	71.0	False	crit_go	s592
282.162	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.597	71.0	False	noncrit_signal	s592
284.515	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.68	71.0	False	noncrit_signal	s592
287.467	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.516	71.0	False	noncrit_nosignal	s592
289.722	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.735	71.0	False	crit_go	s592
292.675	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.492	71.0	False	noncrit_signal	s592
295.131	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
297.383	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.582	71.0	False	noncrit_nosignal	s592
299.737	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.773	71.0	False	crit_go	s592
302.193	0.85	0.45	71.0	motor_selective_stop_signal	89.0	1.097	71.0	False	crit_stop_failure	s592
304.446	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.612	71.0	False	noncrit_signal	s592
306.898	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.623	71.0	False	noncrit_nosignal	s592
309.654	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.537	71.0	False	noncrit_signal	s592
311.906	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.484	71.0	False	noncrit_nosignal	s592
314.26	0.85	0.4	89.0	motor_selective_stop_signal	89.0	1.245	71.0	False	noncrit_signal	s592
316.712	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.442	71.0	False	noncrit_nosignal	s592
319.068	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.533	71.0	False	noncrit_signal	s592
321.323	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.877	71.0	False	crit_go	s592
323.876	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.462	71.0	False	noncrit_nosignal	s592
326.332	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.448	71.0	False	noncrit_nosignal	s592
328.988	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
331.243	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.519	71.0	False	noncrit_signal	s592
333.897	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.507	71.0	False	noncrit_nosignal	s592
336.252	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.477	71.0	False	noncrit_nosignal	s592
338.508	0.85	0.45	71.0	motor_selective_stop_signal	71.0	1.156	71.0	False	crit_go	s592
340.764	0.85	0.45	71.0	motor_selective_stop_signal	89.0	0.573	71.0	False	crit_go	s592
343.017	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.538	71.0	False	crit_go	s592
345.371	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.519	71.0	False	noncrit_signal	s592
347.923	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.575	71.0	False	noncrit_nosignal	s592
350.277	0.85	0.45	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
352.73	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.56	71.0	False	noncrit_nosignal	s592
355.182	0.85	0.5	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
357.538	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.622	71.0	False	noncrit_signal	s592
359.791	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.789	71.0	False	crit_go	s592
362.348	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.731	71.0	False	noncrit_nosignal	s592
364.904	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.491	71.0	False	noncrit_signal	s592
367.16	0.85	0.55	89.0	motor_selective_stop_signal	89.0	1.014	71.0	False	noncrit_nosignal	s592
369.415	0.85	0.55	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
371.871	0.85	0.6	71.0	motor_selective_stop_signal	71.0	0.489	71.0	False	crit_go	s592
374.227	0.85	0.6	89.0	motor_selective_stop_signal	89.0	0.795	71.0	False	noncrit_nosignal	s592
376.479	0.85	0.6	71.0	motor_selective_stop_signal	71.0	0.619	71.0	False	crit_go	s592
379.635	0.85	0.6	71.0	motor_selective_stop_signal	89.0	0.68	71.0	False	crit_go	s592
382.291	0.85	0.6	89.0	motor_selective_stop_signal	89.0	0.551	71.0	False	noncrit_signal	s592
384.544	0.85	0.6	71.0	motor_selective_stop_signal	71.0	0.591	71.0	False	crit_stop_failure	s592
397.509	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.75	71.0	False	noncrit_signal	s592
400.363	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.509	71.0	False	noncrit_nosignal	s592
402.814	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.863	71.0	False	crit_go	s592
405.066	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.532	71.0	False	noncrit_nosignal	s592
407.32	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.479	71.0	False	noncrit_signal	s592
409.876	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.481	71.0	False	crit_stop_failure	s592
412.128	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.961	71.0	False	crit_go	s592
414.48	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.5	71.0	False	crit_stop_failure	s592
416.836	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.613	71.0	False	crit_go	s592
419.088	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.517	71.0	False	noncrit_signal	s592
421.444	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.725	71.0	False	crit_go	s592
423.698	0.85	0.45	71.0	motor_selective_stop_signal	89.0	0.439	71.0	False	crit_go	s592
426.15	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.696	71.0	False	crit_go	s592
428.405	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.456	71.0	False	crit_go	s592
430.759	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.614	71.0	False	noncrit_signal	s592
433.215	0.85	0.45	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
435.471	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.612	71.0	False	noncrit_nosignal	s592
437.727	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.588	71.0	False	noncrit_nosignal	s592
440.58	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.787	71.0	False	crit_go	s592
442.837	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.546	71.0	False	crit_go	s592
446.293	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.566	71.0	False	noncrit_signal	s592
448.646	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.555	71.0	False	noncrit_signal	s592
450.998	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.663	71.0	False	crit_go	s592
453.352	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.607	71.0	False	crit_stop_failure	s592
455.806	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.557	71.0	False	noncrit_signal	s592
458.358	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.459	71.0	False	noncrit_nosignal	s592
460.714	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.575	71.0	False	crit_stop_failure	s592
462.967	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.5	71.0	False	noncrit_nosignal	s592
465.221	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.771	71.0	False	crit_go	s592
468.275	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.63	71.0	False	crit_go	s592
470.727	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.503	71.0	False	noncrit_nosignal	s592
473.083	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
475.336	0.85	0.45	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
478.591	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.943	71.0	False	crit_go	s592
481.546	0.85	0.5	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
484.098	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.98	71.0	False	crit_go	s592
486.452	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.83	71.0	False	crit_stop_failure	s592
489.004	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.628	71.0	False	noncrit_nosignal	s592
491.361	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.769	71.0	False	crit_go	s592
493.614	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.53	71.0	False	noncrit_signal	s592
496.066	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.674	71.0	False	crit_go	s592
498.422	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.701	71.0	False	noncrit_signal	s592
501.078	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.536	71.0	False	noncrit_nosignal	s592
503.334	0.85	0.5	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
505.588	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.606	71.0	False	noncrit_nosignal	s592
508.044	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.78	71.0	False	crit_go	s592
510.299	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.64	71.0	False	crit_stop_failure	s592
512.853	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.911	71.0	False	crit_go	s592
515.107	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.545	71.0	False	noncrit_signal	s592
517.463	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.582	71.0	False	crit_stop_failure	s592
530.235	0.85	0.45	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
532.79	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.527	71.0	False	noncrit_nosignal	s592
535.342	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.567	71.0	False	noncrit_nosignal	s592
537.694	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.504	71.0	False	noncrit_nosignal	s592
540.05	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.707	71.0	False	crit_go	s592
542.303	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.84	71.0	False	noncrit_signal	s592
544.759	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.65	71.0	False	crit_go	s592
547.013	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.588	71.0	False	noncrit_signal	s592
549.469	0.85	0.5	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
552.122	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.541	71.0	False	noncrit_nosignal	s592
554.574	0.85	0.55	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_go	s592
556.93	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.5	71.0	False	noncrit_signal	s592
559.185	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.484	71.0	False	crit_go	s592
561.738	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.825	71.0	False	noncrit_nosignal	s592
563.992	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.562	71.0	False	crit_go	s592
566.244	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.609	71.0	False	noncrit_nosignal	s592
568.599	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.491	71.0	False	noncrit_nosignal	s592
570.851	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.505	71.0	False	noncrit_signal	s592
573.503	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.655	71.0	False	noncrit_signal	s592
575.856	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.665	71.0	False	crit_go	s592
578.308	0.85	0.55	89.0	motor_selective_stop_signal	89.0	0.542	71.0	False	noncrit_signal	s592
580.662	0.85	0.55	71.0	motor_selective_stop_signal	71.0	0.81	71.0	False	crit_stop_failure	s592
582.915	0.85	0.5	89.0	motor_selective_stop_signal	89.0	0.808	71.0	False	noncrit_nosignal	s592
585.171	0.85	0.5	71.0	motor_selective_stop_signal	71.0	0.743	71.0	False	crit_stop_failure	s592
587.427	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.684	71.0	False	crit_go	s592
589.679	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.538	71.0	False	crit_stop_failure	s592
592.034	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.939	71.0	False	crit_go	s592
595.389	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.579	71.0	False	crit_go	s592
597.941	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
600.693	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.563	71.0	False	noncrit_nosignal	s592
603.448	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.605	71.0	False	noncrit_nosignal	s592
606.103	0.85	0.45	71.0	motor_selective_stop_signal	89.0	0.578	71.0	False	crit_stop_failure	s592
608.558	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.642	71.0	False	crit_go	s592
610.811	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.76	71.0	False	crit_go	s592
613.164	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.588	71.0	False	crit_go	s592
615.62	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.485	71.0	False	noncrit_nosignal	s592
618.672	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.854	71.0	False	crit_go	s592
621.028	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.881	71.0	False	noncrit_signal	s592
623.28	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.657	71.0	False	noncrit_nosignal	s592
625.632	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.79	71.0	False	noncrit_nosignal	s592
627.984	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.514	71.0	False	noncrit_nosignal	s592
630.336	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.614	71.0	False	noncrit_signal	s592
632.688	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.643	71.0	False	crit_go	s592
635.044	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.755	71.0	False	crit_go	s592
637.298	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s592
639.65	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.687	71.0	False	crit_go	s592
642.102	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.747	71.0	False	noncrit_nosignal	s592
644.455	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.425	71.0	False	noncrit_nosignal	s592
647.31	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.506	71.0	False	noncrit_nosignal	s592
649.862	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.519	71.0	False	noncrit_nosignal	s592
