onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-64.772	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	20.587	n/a	instructions	s607
3.014	4.188	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.188	1,0,0,2,3,0,0,0,0	to_hand	s607
7.204	0.439	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.439	1,0,0,2,3,0,0,0,0	to_board	s607
7.644	0.746	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.746	1,0,0,2,3,0,0,0,0	to_hand	s607
8.391	0.583	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.583	1,0,0,2,3,0,0,0,0	to_board	s607
8.976	0.792	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.792	1,0,0,2,3,0,0,0,0	to_hand	s607
9.769	0.436	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.436	1,0,0,2,3,0,0,0,0	to_board	s607
10.209	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s607
12.711	4.41	1	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	4.41	1,2,0,3,0,0,0,0,0	to_hand	s607
17.122	1.284	0	UA_with_intermediate	1,2,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.284	1,2,0,3,0,0,0,0,0	to_board	s607
18.408	0.846	0	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.846	1,2,0,3,0,0,0,0,0	to_hand	s607
19.255	0.5	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.5	1,2,0,3,0,0,0,0,0	to_board	s607
19.757	0.647	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.647	1,2,0,3,0,0,0,0,0	to_hand	s607
20.405	0.359	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.359	1,2,0,3,0,0,0,0,0	to_board	s607
20.766	0.58	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.58	1,2,0,3,0,0,0,0,0	to_hand	s607
21.347	0.305	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.305	1,2,0,3,0,0,0,0,0	to_board	s607
21.656	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s607
22.656	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s607
23.759	2.461	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	2.461	0,0,0,1,2,0,3,0,0	to_hand	s607
26.221	0.407	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.407	0,0,0,1,2,0,3,0,0	to_board	s607
26.631	2.115	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	2.115	0,0,0,1,2,0,3,0,0	to_hand	s607
28.747	0.298	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.298	0,0,0,1,2,0,3,0,0	to_board	s607
29.047	0.636	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.636	0,0,0,1,2,0,3,0,0	to_hand	s607
29.684	0.248	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.248	0,0,0,1,2,0,3,0,0	to_board	s607
29.938	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s607
30.938	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s607
32.14	2.37	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	2.37	0,0,0,1,2,0,3,0,0	to_hand	s607
34.511	1.917	0	UA_without_intermediate	0,0,0,1,2,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	1.917	0,0,0,1,2,0,3,0,0	to_board	s607
36.43	0.893	0	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.893	0,0,0,1,2,0,3,0,0	to_hand	s607
