onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.515	1.5	incongruent	1.0	71.0	stroop	71	0.794	blue	green	incongruent	s612
5.52	1.5	congruent	1.0	82.0	stroop	82	0.895	green	green	congruent	s612
8.066	1.5	congruent	1.0	89.0	stroop	89	0.397	red	red	congruent	s612
10.203	1.5	congruent	1.0	82.0	stroop	82	0.853	green	green	congruent	s612
12.208	1.5	congruent	1.0	71.0	stroop	71	0.512	blue	blue	congruent	s612
14.214	1.5	congruent	1.0	71.0	stroop	71	0.783	blue	blue	congruent	s612
16.491	1.5	incongruent	1.0	71.0	stroop	71	0.522	blue	green	incongruent	s612
18.496	1.5	congruent	1.0	89.0	stroop	89	0.882	red	red	congruent	s612
20.499	1.5	incongruent	0.0	71.0	stroop	82	0.975	blue	red	incongruent	s612
22.638	1.5	incongruent	1.0	71.0	stroop	71	1.698	blue	red	incongruent	s612
24.642	1.5	incongruent	1.0	71.0	stroop	71	1.278	blue	red	incongruent	s612
26.916	1.5	congruent	1.0	71.0	stroop	71	1.013	blue	blue	congruent	s612
29.054	1.5	incongruent	1.0	71.0	stroop	71	1.079	blue	green	incongruent	s612
31.468	1.5	congruent	1.0	82.0	stroop	82	0.973	green	green	congruent	s612
33.473	1.5	congruent	1.0	71.0	stroop	71	0.836	blue	blue	congruent	s612
35.479	1.5	incongruent	1.0	89.0	stroop	89	0.695	red	green	incongruent	s612
38.3	1.5	incongruent	1.0	89.0	stroop	89	0.907	red	green	incongruent	s612
40.305	1.5	incongruent	1.0	82.0	stroop	82	1.03	green	red	incongruent	s612
42.308	1.5	congruent	1.0	82.0	stroop	82	1.209	green	green	congruent	s612
44.45	1.5	congruent	1.0	71.0	stroop	71	0.797	blue	blue	congruent	s612
46.455	1.5	incongruent	1.0	82.0	stroop	82	1.231	green	blue	incongruent	s612
48.46	1.5	congruent	1.0	82.0	stroop	82	0.798	green	green	congruent	s612
50.466	1.5	incongruent	1.0	89.0	stroop	89	0.848	red	green	incongruent	s612
52.471	1.5	congruent	1.0	71.0	stroop	71	0.563	blue	blue	congruent	s612
54.475	1.5	incongruent	1.0	71.0	stroop	71	0.761	blue	red	incongruent	s612
56.477	1.5	congruent	1.0	82.0	stroop	82	0.758	green	green	congruent	s612
58.481	1.5	incongruent	1.0	89.0	stroop	89	0.807	red	blue	incongruent	s612
60.755	1.5	incongruent	1.0	89.0	stroop	89	0.704	red	blue	incongruent	s612
62.756	1.5	congruent	1.0	82.0	stroop	82	1.053	green	green	congruent	s612
64.897	1.5	congruent	1.0	82.0	stroop	82	0.726	green	green	congruent	s612
66.901	1.5	congruent	1.0	71.0	stroop	71	0.813	blue	blue	congruent	s612
69.042	1.5	congruent	1.0	82.0	stroop	82	0.946	green	green	congruent	s612
71.043	1.5	congruent	1.0	89.0	stroop	89	0.733	red	red	congruent	s612
73.048	1.5	incongruent	1.0	71.0	stroop	71	1.009	blue	red	incongruent	s612
75.053	1.5	incongruent	1.0	89.0	stroop	89	0.797	red	blue	incongruent	s612
77.33	1.5	incongruent	0.0	89.0	stroop	71	1.376	red	blue	incongruent	s612
79.333	1.5	incongruent	1.0	82.0	stroop	82	1.188	green	blue	incongruent	s612
81.473	1.5	congruent	0.0	82.0	stroop	-1	n/a	green	green	congruent	s612
83.885	1.5	incongruent	1.0	82.0	stroop	82	0.043	green	red	incongruent	s612
86.161	1.5	congruent	1.0	89.0	stroop	89	1.768	red	red	congruent	s612
88.846	1.5	congruent	1.0	71.0	stroop	71	0.756	blue	blue	congruent	s612
90.848	1.5	congruent	1.0	71.0	stroop	71	0.667	blue	blue	congruent	s612
93.26	1.5	congruent	1.0	82.0	stroop	82	0.814	green	green	congruent	s612
95.398	1.5	incongruent	1.0	82.0	stroop	82	1.576	green	blue	incongruent	s612
98.08	1.5	incongruent	1.0	82.0	stroop	82	1.015	green	red	incongruent	s612
100.083	1.5	incongruent	1.0	82.0	stroop	82	1.356	green	red	incongruent	s612
102.221	1.5	congruent	0.0	89.0	stroop	71	1.409	red	red	congruent	s612
105.177	1.5	incongruent	1.0	89.0	stroop	89	1.041	red	blue	incongruent	s612
107.182	1.5	incongruent	1.0	89.0	stroop	89	0.853	red	blue	incongruent	s612
109.456	1.5	incongruent	1.0	71.0	stroop	71	1.151	blue	green	incongruent	s612
