onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.014	4.0	larger_later	discount_fixed	89	67.0	74.0	1.244	20.0	larger_later	s612
7.653	4.0	larger_later	discount_fixed	89	29.0	58.0	1.301	20.0	larger_later	s612
12.975	4.0	larger_later	discount_fixed	89	39.0	104.0	1.201	20.0	larger_later	s612
17.953	4.0	larger_later	discount_fixed	89	33.0	103.0	0.543	20.0	larger_later	s612
22.527	4.0	larger_later	discount_fixed	89	33.0	78.0	1.552	20.0	larger_later	s612
28.049	4.0	larger_later	discount_fixed	89	74.0	52.0	1.229	20.0	larger_later	s612
33.642	4.0	larger_later	discount_fixed	89	28.0	132.0	1.059	20.0	larger_later	s612
39.437	4.0	larger_later	discount_fixed	89	28.0	59.0	1.265	20.0	larger_later	s612
44.008	4.0	larger_later	discount_fixed	89	28.0	163.0	3.033	20.0	larger_later	s612
49.121	4.0	larger_later	discount_fixed	89	32.0	74.0	1.013	20.0	larger_later	s612
53.624	4.0	larger_later	discount_fixed	89	57.0	89.0	2.036	20.0	larger_later	s612
58.467	4.0	larger_later	discount_fixed	89	70.0	108.0	1.2	20.0	larger_later	s612
63.038	4.0	larger_later	discount_fixed	89	72.0	95.0	0.812	20.0	larger_later	s612
68.423	4.0	larger_later	discount_fixed	89	30.0	36.0	0.832	20.0	larger_later	s612
73.468	4.0	larger_later	discount_fixed	89	41.0	129.0	0.84	20.0	larger_later	s612
78.176	4.0	larger_later	discount_fixed	89	78.0	129.0	0.864	20.0	larger_later	s612
83.088	4.0	larger_later	discount_fixed	89	71.0	88.0	0.729	20.0	larger_later	s612
87.999	4.0	larger_later	discount_fixed	89	65.0	159.0	1.152	20.0	larger_later	s612
92.841	4.0	larger_later	discount_fixed	89	24.0	125.0	1.269	20.0	larger_later	s612
97.957	4.0	larger_later	discount_fixed	89	58.0	36.0	0.903	20.0	larger_later	s612
103.071	4.0	larger_later	discount_fixed	89	63.0	37.0	1.413	20.0	larger_later	s612
107.776	4.0	larger_later	discount_fixed	89	75.0	41.0	0.98	20.0	larger_later	s612
112.619	4.0	larger_later	discount_fixed	89	45.0	72.0	1.584	20.0	larger_later	s612
117.464	4.0	smaller_sooner	discount_fixed	71	25.0	74.0	2.364	20.0	smaller_sooner	s612
124.347	4.0	larger_later	discount_fixed	89	65.0	137.0	0.849	20.0	larger_later	s612
128.917	4.0	larger_later	discount_fixed	89	49.0	140.0	1.074	20.0	larger_later	s612
133.692	4.0	larger_later	discount_fixed	89	67.0	103.0	1.168	20.0	larger_later	s612
140.714	4.0	larger_later	discount_fixed	89	69.0	172.0	0.754	20.0	larger_later	s612
145.421	4.0	larger_later	discount_fixed	89	66.0	71.0	0.772	20.0	larger_later	s612
150.603	4.0	larger_later	discount_fixed	89	71.0	176.0	0.879	20.0	larger_later	s612
155.651	4.0	larger_later	discount_fixed	89	31.0	76.0	1.502	20.0	larger_later	s612
160.973	4.0	larger_later	discount_fixed	89	43.0	19.0	2.262	20.0	larger_later	s612
165.545	4.0	larger_later	discount_fixed	89	60.0	124.0	2.515	20.0	larger_later	s612
170.185	4.0	larger_later	discount_fixed	89	27.0	142.0	2.053	20.0	larger_later	s612
175.095	4.0	smaller_sooner	discount_fixed	71	25.0	70.0	2.247	20.0	smaller_sooner	s612
179.6	4.0	larger_later	discount_fixed	89	44.0	92.0	0.858	20.0	larger_later	s612
184.581	4.0	larger_later	discount_fixed	89	41.0	27.0	0.98	20.0	larger_later	s612
189.491	4.0	larger_later	discount_fixed	89	64.0	89.0	1.104	20.0	larger_later	s612
194.061	4.0	larger_later	discount_fixed	89	78.0	108.0	1.268	20.0	larger_later	s612
