onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.414	1.0	0.9	False	89.0	Color	n/a	twobytwo	71.0	0.992	blue	1.0	task_switch	color	switch	s548	1
6.655	1.0	0.1	False	71.0	Color	stay	twobytwo	89.0	0.856	orange	9.0	cue_stay	color	stay	s548	0
10.24	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.357	orange	9.0	cue_switch	color	stay	s548	0
13.689	1.0	0.9	False	71.0	Color	switch	twobytwo	89.0	0.366	orange	4.0	cue_switch	color	stay	s548	0
16.067	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.815	orange	9.0	cue_switch	color	stay	s548	0
19.245	1.0	0.9	False	71.0	High-Low	n/a	twobytwo	89.0	0.667	blue	1.0	task_switch	magnitude	switch	s548	0
21.757	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	1.027	orange	6.0	cue_stay	magnitude	stay	s548	0
23.997	1.0	0.1	False	89.0	Color	n/a	twobytwo	71.0	0.687	blue	3.0	task_switch	color	switch	s548	0
26.374	1.0	0.1	False	89.0	Orange-Blue	switch	twobytwo	71.0	1.215	blue	3.0	cue_switch	color	stay	s548	0
28.478	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.95	blue	6.0	cue_switch	color	stay	s548	0
30.718	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	0.737	orange	1.0	cue_stay	color	stay	s548	0
33.894	1.0	0.9	False	71.0	High-Low	n/a	twobytwo	89.0	0.863	blue	3.0	task_switch	magnitude	switch	s548	0
36.798	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.623	blue	7.0	task_switch	color	switch	s548	0
39.583	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.051	blue	2.0	cue_switch	color	stay	s548	0
42.489	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.666	orange	7.0	task_switch	magnitude	switch	s548	0
45.393	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.449	orange	2.0	cue_stay	magnitude	stay	s548	0
48.297	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.954	blue	4.0	task_switch	color	switch	s548	0
50.675	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.748	blue	8.0	task_switch	magnitude	switch	s548	0
53.58	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.342	orange	4.0	task_switch	color	switch	s548	0
55.684	1.0	0.1	False	89.0	Magnitude	n/a	twobytwo	71.0	1.249	orange	8.0	task_switch	magnitude	switch	s548	0
