onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.007	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
3.511	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.729	stim	s445
5.614	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
6.118728	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.633	stim	s445
8.222	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
8.724	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.562	stim	s445
10.827	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
11.331864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.511	stim	s445
13.434	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
13.937592	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.559	stim	s445
16.041	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
16.545455999999998	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.665	stim	s445
18.648	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
19.151	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.639	stim	s445
21.253	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
21.756864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.607	stim	s445
23.859	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
24.364864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.57	stim	s445
26.469	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
26.974864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.56	stim	s445
29.077	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
29.580864000000002	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.473	stim	s445
31.684	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
32.187728	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.481	stim	s445
34.291	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
34.793864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.485	stim	s445
36.897	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
37.401591999999994	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.504	stim	s445
39.504	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
40.009	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.647	stim	s445
42.112	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
42.615864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.542	stim	s445
44.72	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
45.223	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.528	stim	s445
47.326	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
47.830864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.747	stim	s445
49.934	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
50.436048	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.604	stim	s445
52.54	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
53.043728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.58	stim	s445
55.147	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
55.650864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.63	stim	s445
57.755	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
58.26	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.567	stim	s445
60.362	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
60.864864000000004	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.578	stim	s445
62.968	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
63.473	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.665	stim	s445
65.576	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
66.080864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.544	stim	s445
68.184	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
68.687728	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.584	stim	s445
70.79	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
71.294728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.7	stim	s445
73.398	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
73.903864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.575	stim	s445
76.006	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
76.511	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.538	stim	s445
78.614	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
79.117864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.543	stim	s445
81.222	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
81.726	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.482	stim	s445
83.829	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
84.331728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.515	stim	s445
86.435	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
86.94	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.55	stim	s445
89.042	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
89.546	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.718	stim	s445
91.649	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
92.151864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.588	stim	s445
94.255	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
94.758728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.538	stim	s445
96.86	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
97.366592	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.638	stim	s445
99.468	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
99.973	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.748	stim	s445
102.076	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
102.580864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.582	stim	s445
104.684	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s445
105.188864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.537	stim	s445
107.292	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
107.797	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.574	stim	s445
109.9	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s445
