onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.013	4.0	larger_later	discount_fixed	89	74.0	121.0	1.77	20.0	larger_later	s609
7.583	4.0	larger_later	discount_fixed	89	45.0	107.0	1.853	20.0	larger_later	s609
12.359	4.0	larger_later	discount_fixed	89	77.0	24.0	1.053	20.0	larger_later	s609
16.997	4.0	larger_later	discount_fixed	89	39.0	161.0	1.473	20.0	larger_later	s609
21.569	4.0	larger_later	discount_fixed	89	62.0	180.0	1.13	20.0	larger_later	s609
27.024	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	1.411	20.0	smaller_sooner	s609
32.411	4.0	larger_later	discount_fixed	89	58.0	72.0	0.953	20.0	larger_later	s609
36.983	4.0	larger_later	discount_fixed	89	56.0	93.0	1.38	20.0	larger_later	s609
43.256	4.0	larger_later	discount_fixed	89	45.0	26.0	2.085	20.0	larger_later	s609
48.779	4.0	smaller_sooner	discount_fixed	71	23.0	42.0	1.424	20.0	smaller_sooner	s609
53.35	4.0	larger_later	discount_fixed	89	50.0	41.0	1.124	20.0	larger_later	s609
57.991	4.0	smaller_sooner	discount_fixed	71	25.0	176.0	1.444	20.0	smaller_sooner	s609
62.629	4.0	larger_later	discount_fixed	89	54.0	22.0	1.188	20.0	larger_later	s609
67.743	4.0	larger_later	discount_fixed	89	29.0	44.0	1.539	20.0	larger_later	s609
73.061	4.0	smaller_sooner	discount_fixed	71	24.0	89.0	1.036	20.0	smaller_sooner	s609
77.632	4.0	smaller_sooner	discount_fixed	71	23.0	77.0	1.373	20.0	smaller_sooner	s609
82.203	4.0	smaller_sooner	discount_fixed	71	27.0	130.0	1.467	20.0	smaller_sooner	s609
86.774	4.0	smaller_sooner	discount_fixed	71	23.0	134.0	1.198	20.0	smaller_sooner	s609
91.62	4.0	larger_later	discount_fixed	89	55.0	107.0	1.502	20.0	larger_later	s609
96.123	4.0	larger_later	discount_fixed	89	44.0	143.0	1.322	20.0	larger_later	s609
101.783	4.0	smaller_sooner	discount_fixed	71	23.0	110.0	0.955	20.0	smaller_sooner	s609
106.695	4.0	larger_later	discount_fixed	89	65.0	156.0	0.949	20.0	larger_later	s609
111.332	4.0	smaller_sooner	discount_fixed	71	22.0	27.0	1.102	20.0	smaller_sooner	s609
115.833	4.0	larger_later	discount_fixed	89	50.0	59.0	1.253	20.0	larger_later	s609
120.336	4.0	larger_later	discount_fixed	89	85.0	129.0	1.253	20.0	larger_later	s609
125.449	4.0	larger_later	discount_fixed	89	66.0	58.0	0.748	20.0	larger_later	s609
131.585	4.0	larger_later	discount_fixed	89	49.0	172.0	1.498	20.0	larger_later	s609
136.427	4.0	larger_later	discount_fixed	89	73.0	44.0	1.232	20.0	larger_later	s609
141.0	4.0	larger_later	discount_fixed	89	58.0	73.0	1.273	20.0	larger_later	s609
145.708	4.0	larger_later	discount_fixed	89	71.0	76.0	1.303	20.0	larger_later	s609
151.569	4.0	larger_later	discount_fixed	89	67.0	74.0	1.07	20.0	larger_later	s609
156.207	4.0	larger_later	discount_fixed	89	29.0	58.0	1.942	20.0	larger_later	s609
161.528	4.0	larger_later	discount_fixed	89	39.0	104.0	1.027	20.0	larger_later	s609
166.506	4.0	larger_later	discount_fixed	89	33.0	103.0	0.622	20.0	larger_later	s609
