onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.507	1.5	incongruent	0.0	71.0	stroop	-1	n/a	blue	green	incongruent	s445
5.51	1.5	congruent	0.0	89.0	stroop	-1	n/a	red	red	congruent	s445
7.513	1.5	incongruent	0.0	89.0	stroop	-1	n/a	red	green	incongruent	s445
9.789	1.5	incongruent	0.0	71.0	stroop	-1	n/a	blue	green	incongruent	s445
11.792	1.5	congruent	0.0	89.0	stroop	-1	n/a	red	red	congruent	s445
13.93	1.5	congruent	0.0	82.0	stroop	-1	n/a	green	green	congruent	s445
15.933	1.5	congruent	0.0	89.0	stroop	-1	n/a	red	red	congruent	s445
18.072	1.5	congruent	0.0	89.0	stroop	-1	n/a	red	red	congruent	s445
20.075	1.5	congruent	0.0	82.0	stroop	-1	n/a	green	green	congruent	s445
22.077	1.5	incongruent	0.0	71.0	stroop	-1	n/a	blue	red	incongruent	s445
24.079	1.5	incongruent	0.0	82.0	stroop	-1	n/a	green	red	incongruent	s445
26.355	1.5	incongruent	0.0	89.0	stroop	-1	n/a	red	blue	incongruent	s445
28.357	1.5	incongruent	0.0	82.0	stroop	-1	n/a	green	red	incongruent	s445
30.496	1.5	congruent	0.0	71.0	stroop	-1	n/a	blue	blue	congruent	s445
32.906	1.5	incongruent	0.0	89.0	stroop	-1	n/a	red	green	incongruent	s445
35.181	1.5	congruent	0.0	82.0	stroop	-1	n/a	green	green	congruent	s445
37.864	1.5	congruent	0.0	71.0	stroop	-1	n/a	blue	blue	congruent	s445
39.867	1.5	congruent	0.0	89.0	stroop	-1	n/a	red	red	congruent	s445
42.278	1.5	congruent	0.0	82.0	stroop	-1	n/a	green	green	congruent	s445
44.417	1.5	incongruent	0.0	82.0	stroop	-1	n/a	green	red	incongruent	s445
47.1	1.5	incongruent	0.0	89.0	stroop	-1	n/a	red	green	incongruent	s445
49.103	1.5	incongruent	0.0	82.0	stroop	71	0.913	green	blue	incongruent	s445
51.243	1.5	congruent	1.0	71.0	stroop	71	0.72	blue	blue	congruent	s445
54.197	1.5	incongruent	1.0	82.0	stroop	82	0.695	green	red	incongruent	s445
56.199	1.5	incongruent	1.0	82.0	stroop	82	0.629	green	blue	incongruent	s445
58.473	1.5	incongruent	1.0	89.0	stroop	89	0.63	red	blue	incongruent	s445
60.476	1.5	congruent	1.0	82.0	stroop	82	0.61	green	green	congruent	s445
62.479	1.5	congruent	1.0	89.0	stroop	89	0.695	red	red	congruent	s445
64.481	1.5	incongruent	1.0	71.0	stroop	71	0.596	blue	red	incongruent	s445
66.484	1.5	congruent	1.0	71.0	stroop	71	0.675	blue	blue	congruent	s445
68.623	1.5	congruent	1.0	82.0	stroop	82	0.74	green	green	congruent	s445
70.625	1.5	incongruent	1.0	89.0	stroop	89	0.658	red	blue	incongruent	s445
72.629	1.5	congruent	1.0	89.0	stroop	89	0.647	red	red	congruent	s445
74.767	1.5	incongruent	1.0	82.0	stroop	82	0.704	green	red	incongruent	s445
76.77	1.5	incongruent	1.0	71.0	stroop	71	0.579	blue	red	incongruent	s445
78.773	1.5	incongruent	1.0	89.0	stroop	89	0.589	red	blue	incongruent	s445
80.911	1.5	congruent	1.0	71.0	stroop	71	0.581	blue	blue	congruent	s445
83.049	1.5	congruent	1.0	71.0	stroop	71	0.625	blue	blue	congruent	s445
85.325	1.5	incongruent	1.0	71.0	stroop	71	0.66	blue	red	incongruent	s445
88.008	1.5	congruent	1.0	82.0	stroop	82	0.799	green	green	congruent	s445
90.011	1.5	congruent	1.0	82.0	stroop	82	0.653	green	green	congruent	s445
92.015	1.5	incongruent	0.0	71.0	stroop	89	0.742	blue	red	incongruent	s445
94.289	1.5	incongruent	1.0	71.0	stroop	71	0.565	blue	red	incongruent	s445
96.292	1.5	congruent	1.0	82.0	stroop	82	0.676	green	green	congruent	s445
98.294	1.5	incongruent	1.0	82.0	stroop	82	0.704	green	blue	incongruent	s445
100.295	1.5	incongruent	1.0	71.0	stroop	71	0.598	blue	red	incongruent	s445
102.297	1.5	incongruent	1.0	89.0	stroop	89	0.481	red	green	incongruent	s445
104.299	1.5	incongruent	1.0	82.0	stroop	82	0.683	green	red	incongruent	s445
106.301	1.5	congruent	1.0	82.0	stroop	82	0.824	green	green	congruent	s445
108.575	1.5	incongruent	1.0	89.0	stroop	89	0.971	red	green	incongruent	s445
110.578	1.5	congruent	1.0	89.0	stroop	89	0.852	red	red	congruent	s445
112.991	1.5	congruent	1.0	82.0	stroop	82	0.643	green	green	congruent	s445
114.992	1.5	congruent	1.0	71.0	stroop	71	0.645	blue	blue	congruent	s445
117.131	1.5	congruent	1.0	89.0	stroop	89	0.78	red	red	congruent	s445
119.135	1.5	congruent	1.0	71.0	stroop	71	1.176	blue	blue	congruent	s445
121.137	1.5	incongruent	1.0	89.0	stroop	89	0.796	red	blue	incongruent	s445
123.139	1.5	congruent	1.0	89.0	stroop	89	0.779	red	red	congruent	s445
125.413	1.5	incongruent	1.0	71.0	stroop	71	1.1	blue	green	incongruent	s445
127.415	1.5	incongruent	1.0	82.0	stroop	82	0.983	green	red	incongruent	s445
129.69	1.5	incongruent	1.0	71.0	stroop	71	0.7	blue	green	incongruent	s445
131.965	1.5	incongruent	1.0	82.0	stroop	82	0.844	green	blue	incongruent	s445
133.968	1.5	congruent	1.0	82.0	stroop	82	0.903	green	green	congruent	s445
136.65	1.5	incongruent	1.0	82.0	stroop	82	0.829	green	blue	incongruent	s445
138.652	1.5	congruent	1.0	71.0	stroop	71	0.605	blue	blue	congruent	s445
140.926	1.5	congruent	1.0	89.0	stroop	89	0.621	red	red	congruent	s445
142.929	1.5	congruent	1.0	71.0	stroop	71	0.544	blue	blue	congruent	s445
144.931	1.5	incongruent	1.0	89.0	stroop	89	0.981	red	blue	incongruent	s445
147.205	1.5	congruent	1.0	71.0	stroop	71	0.815	blue	blue	congruent	s445
149.346	1.5	congruent	1.0	89.0	stroop	89	0.614	red	red	congruent	s445
