onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.52	1.5	congruent	1.0	82.0	stroop	82	0.786	green	green	congruent	s567
5.794	1.5	incongruent	1.0	71.0	stroop	71	0.854	blue	green	incongruent	s567
7.797	1.5	congruent	1.0	82.0	stroop	82	0.701	green	green	congruent	s567
10.21	1.5	congruent	1.0	89.0	stroop	89	0.756	red	red	congruent	s567
12.213	1.5	congruent	1.0	82.0	stroop	82	0.777	green	green	congruent	s567
14.351	1.5	congruent	1.0	71.0	stroop	71	0.761	blue	blue	congruent	s567
16.355	1.5	congruent	1.0	71.0	stroop	71	0.707	blue	blue	congruent	s567
18.36	1.5	incongruent	1.0	71.0	stroop	71	0.52	blue	red	incongruent	s567
20.365	1.5	congruent	1.0	82.0	stroop	82	0.585	green	green	congruent	s567
22.643	1.5	incongruent	1.0	89.0	stroop	89	0.597	red	green	incongruent	s567
24.648	1.5	incongruent	1.0	89.0	stroop	89	0.803	red	blue	incongruent	s567
26.922	1.5	incongruent	1.0	82.0	stroop	82	0.587	green	red	incongruent	s567
29.198	1.5	incongruent	1.0	89.0	stroop	89	0.931	red	blue	incongruent	s567
31.201	1.5	congruent	1.0	82.0	stroop	82	0.635	green	green	congruent	s567
33.886	1.5	incongruent	1.0	71.0	stroop	71	0.896	blue	green	incongruent	s567
35.891	1.5	congruent	1.0	82.0	stroop	82	0.56	green	green	congruent	s567
38.169	1.5	congruent	1.0	82.0	stroop	82	0.612	green	green	congruent	s567
40.171	1.5	congruent	1.0	82.0	stroop	82	0.615	green	green	congruent	s567
42.175	1.5	incongruent	1.0	82.0	stroop	82	0.777	green	red	incongruent	s567
44.449	1.5	congruent	1.0	89.0	stroop	89	0.531	red	red	congruent	s567
46.591	1.5	congruent	1.0	82.0	stroop	82	0.651	green	green	congruent	s567
49.136	1.5	incongruent	1.0	82.0	stroop	82	0.71	green	red	incongruent	s567
51.545	1.5	incongruent	1.0	89.0	stroop	89	0.981	red	blue	incongruent	s567
53.549	1.5	incongruent	1.0	82.0	stroop	82	1.28	green	red	incongruent	s567
