onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-202.678	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	20.685	n/a	instructions	s634
3.005	3.192	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	3.192	1,0,0,2,3,0,0,0,0	to_hand	s634
6.198	0.435	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.435	1,0,0,2,3,0,0,0,0	to_board	s634
6.635	0.953	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.953	1,0,0,2,3,0,0,0,0	to_hand	s634
7.589	0.291	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.291	1,0,0,2,3,0,0,0,0	to_board	s634
7.881	0.464	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.464	1,0,0,2,3,0,0,0,0	to_hand	s634
8.346	0.255	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.255	1,0,0,2,3,0,0,0,0	to_board	s634
8.605	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s634
11.108	3.367	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.367	1,2,0,3,0,0,0,0,0	to_hand	s634
14.476	0.32	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.32	1,2,0,3,0,0,0,0,0	to_board	s634
14.798	0.379	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.379	1,2,0,3,0,0,0,0,0	to_hand	s634
15.178	0.312	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.312	1,2,0,3,0,0,0,0,0	to_board	s634
15.492	0.473	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.473	1,2,0,3,0,0,0,0,0	to_hand	s634
15.966	0.208	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.208	1,2,0,3,0,0,0,0,0	to_board	s634
16.176	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s634
17.176	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s634
18.278	2.831	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	2.831	0,0,0,1,2,0,3,0,0	to_hand	s634
21.11	0.292	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.292	0,0,0,1,2,0,3,0,0	to_board	s634
21.403	0.707	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.707	0,0,0,1,2,0,3,0,0	to_hand	s634
22.112	0.304	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.304	0,0,0,1,2,0,3,0,0	to_board	s634
22.417	0.381	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.381	0,0,0,1,2,0,3,0,0	to_hand	s634
22.8	0.296	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.296	0,0,0,1,2,0,3,0,0	to_board	s634
23.098	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s634
24.098	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s634
25.3	2.943	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	2.943	0,0,0,1,2,0,3,0,0	to_hand	s634
28.244	0.265	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.265	0,0,0,1,2,0,3,0,0	to_board	s634
28.511	0.315	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.315	0,0,0,1,2,0,3,0,0	to_hand	s634
28.827	0.182	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.182	0,0,0,1,2,0,3,0,0	to_board	s634
29.011	0.322	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.322	0,0,0,1,2,0,3,0,0	to_hand	s634
29.334	0.298	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.298	0,0,0,1,2,0,3,0,0	to_board	s634
29.634	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s634
30.634	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s634
33.638	5.267	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	0.0	5.267	1,2,3,0,0,0,0,0,0	to_hand	s634
38.906	0.479	0	PA_with_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	0.0	0.479	1,2,3,0,0,0,0,0,0	to_board	s634
39.387	2.158	0	PA_with_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	89.0	0.0	2.158	1,2,3,0,0,0,0,0,0	to_hand	s634
41.546	0.289	0	PA_with_intermediate	1,0,0,2,0,0,3,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	71.0	0.0	0.289	1,2,3,0,0,0,0,0,0	to_board	s634
41.837	2.243	0	PA_with_intermediate	1,0,0,2,0,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	82.0	0.0	2.243	1,2,3,0,0,0,0,0,0	to_hand	s634
44.081	0.303	0	PA_with_intermediate	1,0,0,2,3,0,0,0,0	test	ward_and_allport	1,0,0,2,3,0,0,0,0	71.0	0.0	0.303	1,2,3,0,0,0,0,0,0	to_board	s634
44.386	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s634
45.386	1.408	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s634
46.796	3.241	1	PA_without_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	89.0	1.0	3.241	1,2,3,0,0,0,0,0,0	to_hand	s634
50.039	0.327	0	PA_without_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	82.0	1.0	0.327	1,2,3,0,0,0,0,0,0	to_board	s634
50.369	1.571	0	PA_without_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	89.0	1.0	1.571	1,2,3,0,0,0,0,0,0	to_hand	s634
51.941	0.276	0	PA_without_intermediate	1,0,0,2,0,0,3,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	71.0	1.0	0.276	1,2,3,0,0,0,0,0,0	to_board	s634
52.22	0.42	0	PA_without_intermediate	0,0,0,2,0,0,3,0,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	89.0	1.0	0.42	1,2,3,0,0,0,0,0,0	to_hand	s634
52.641	0.788	0	PA_without_intermediate	0,0,0,2,0,0,3,1,0	test	ward_and_allport	0,0,0,2,0,0,3,1,0	82.0	1.0	0.788	1,2,3,0,0,0,0,0,0	to_board	s634
