onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.619	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.832	blue	1.0	cue_stay	magnitude	stay	s573	1
6.8	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.616	orange	3.0	task_switch	color	switch	s573	0
9.043	1.0	0.1	False	89.0	Orange-Blue	switch	twobytwo	71.0	1.352	orange	8.0	cue_switch	color	stay	s573	0
11.95	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.563	blue	1.0	task_switch	magnitude	switch	s573	0
14.859	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.584	blue	4.0	task_switch	color	switch	s573	0
17.107	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.256	orange	8.0	task_switch	magnitude	switch	s573	0
19.216	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.762	blue	7.0	task_switch	color	switch	s573	0
22.256	1.0	0.9	False	71.0	Color	stay	twobytwo	89.0	0.773	blue	4.0	cue_stay	color	stay	s573	0
24.771	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.647	orange	2.0	task_switch	magnitude	switch	s573	0
27.016	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.233	orange	3.0	task_switch	color	switch	s573	0
29.126	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.801	blue	1.0	task_switch	magnitude	switch	s573	0
32.169	1.0	0.9	False	71.0	High-Low	stay	twobytwo	89.0	1.038	orange	8.0	cue_stay	magnitude	stay	s573	0
34.544	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.929	orange	1.0	task_switch	color	switch	s573	0
37.452	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.824	orange	7.0	task_switch	magnitude	switch	s573	0
39.966	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.821	orange	3.0	cue_switch	magnitude	stay	s573	0
42.871	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.712	orange	7.0	task_switch	color	switch	s573	0
45.11	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.9	orange	8.0	task_switch	magnitude	switch	s573	0
48.425	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.997	orange	8.0	task_switch	color	switch	s573	0
50.668	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.76	orange	1.0	task_switch	magnitude	switch	s573	0
53.18	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.622	blue	9.0	task_switch	color	switch	s573	0
56.228	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.475	blue	8.0	cue_switch	color	stay	s573	0
59.135	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.668	orange	8.0	cue_stay	color	stay	s573	0
61.514	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.85	orange	4.0	task_switch	magnitude	switch	s573	0
63.62	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.127	blue	8.0	task_switch	color	switch	s573	0
65.999	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.011	orange	6.0	cue_switch	color	stay	s573	0
68.375	1.0	0.1	False	71.0	Color	switch	twobytwo	89.0	0.696	blue	1.0	cue_switch	color	stay	s573	0
72.231	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.644	orange	2.0	cue_stay	color	stay	s573	0
75.015	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.795	orange	1.0	cue_stay	color	stay	s573	0
78.058	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.596	orange	2.0	cue_stay	color	stay	s573	0
81.237	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.981	orange	6.0	cue_switch	color	stay	s573	0
83.618	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.912	blue	6.0	task_switch	magnitude	switch	s573	0
86.658	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.662	orange	3.0	cue_switch	magnitude	stay	s573	0
89.971	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	1.138	blue	4.0	cue_switch	magnitude	stay	s573	0
93.016	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	1.142	blue	4.0	cue_switch	magnitude	stay	s573	0
95.259	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.875	blue	9.0	cue_switch	magnitude	stay	s573	0
98.171	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.586	orange	3.0	cue_stay	magnitude	stay	s573	0
100.277	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.815	blue	6.0	cue_switch	magnitude	stay	s573	0
102.384	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	1.39	orange	7.0	cue_switch	magnitude	stay	s573	0
105.291	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.633	orange	2.0	cue_switch	magnitude	stay	s573	0
107.398	1.0	0.1	False	89.0	High-Low	switch	twobytwo	71.0	0.925	blue	2.0	cue_switch	magnitude	stay	s573	0
109.774	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.716	blue	9.0	cue_switch	magnitude	stay	s573	0
112.288	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.994	orange	8.0	cue_stay	magnitude	stay	s573	0
115.193	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.806	blue	3.0	task_switch	color	switch	s573	0
117.435	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.837	orange	2.0	cue_switch	color	stay	s573	0
119.54	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.731	blue	1.0	task_switch	magnitude	switch	s573	0
121.779	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.054	orange	3.0	task_switch	color	switch	s573	0
125.23	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.69	blue	4.0	task_switch	magnitude	switch	s573	0
128.017	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.958	orange	6.0	cue_switch	magnitude	stay	s573	0
131.215	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	0.81	orange	6.0	cue_switch	magnitude	stay	s573	0
133.457	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.652	orange	9.0	cue_switch	magnitude	stay	s573	0
136.908	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.423	orange	2.0	cue_switch	magnitude	stay	s573	0
139.016	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.587	orange	1.0	task_switch	color	switch	s573	0
142.06	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.803	blue	9.0	task_switch	magnitude	switch	s573	0
