onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.516	1.5	incongruent	1.0	82.0	stroop	82	0.73	green	blue	incongruent	s587
5.521	1.5	congruent	1.0	89.0	stroop	89	0.838	red	red	congruent	s587
7.527	1.5	incongruent	1.0	71.0	stroop	71	0.57	blue	green	incongruent	s587
9.8	1.5	incongruent	1.0	89.0	stroop	89	0.648	red	green	incongruent	s587
11.801	1.5	congruent	1.0	71.0	stroop	71	0.601	blue	blue	congruent	s587
13.943	1.5	congruent	1.0	82.0	stroop	82	0.613	green	green	congruent	s587
15.945	1.5	congruent	1.0	71.0	stroop	71	0.561	blue	blue	congruent	s587
18.085	1.5	congruent	1.0	82.0	stroop	82	0.711	green	green	congruent	s587
20.087	1.5	congruent	1.0	89.0	stroop	89	0.535	red	red	congruent	s587
22.092	1.5	incongruent	1.0	71.0	stroop	71	0.5	blue	green	incongruent	s587
24.098	1.5	incongruent	1.0	71.0	stroop	71	0.588	blue	red	incongruent	s587
26.375	1.5	incongruent	1.0	82.0	stroop	82	0.707	green	red	incongruent	s587
28.378	1.5	incongruent	1.0	89.0	stroop	89	0.72	red	green	incongruent	s587
30.516	1.5	congruent	1.0	82.0	stroop	82	0.664	green	green	congruent	s587
32.927	1.5	incongruent	1.0	89.0	stroop	89	0.601	red	green	incongruent	s587
35.205	1.5	congruent	1.0	89.0	stroop	89	0.55	red	red	congruent	s587
37.887	1.5	congruent	1.0	82.0	stroop	82	0.543	green	green	congruent	s587
39.893	1.5	congruent	1.0	82.0	stroop	82	0.666	green	green	congruent	s587
42.303	1.5	congruent	1.0	89.0	stroop	89	0.529	red	red	congruent	s587
44.442	1.5	incongruent	1.0	82.0	stroop	82	0.583	green	red	incongruent	s587
47.128	1.5	incongruent	1.0	89.0	stroop	89	0.484	red	green	incongruent	s587
49.13	1.5	incongruent	1.0	82.0	stroop	82	0.589	green	red	incongruent	s587
51.269	1.5	congruent	1.0	71.0	stroop	71	0.419	blue	blue	congruent	s587
54.227	1.5	incongruent	1.0	82.0	stroop	82	0.488	green	red	incongruent	s587
56.228	1.5	incongruent	1.0	71.0	stroop	71	0.687	blue	red	incongruent	s587
58.504	1.5	incongruent	1.0	82.0	stroop	82	0.646	green	blue	incongruent	s587
60.509	1.5	congruent	1.0	71.0	stroop	71	0.657	blue	blue	congruent	s587
62.515	1.5	congruent	1.0	82.0	stroop	82	0.594	green	green	congruent	s587
64.52	1.5	incongruent	1.0	82.0	stroop	82	0.622	green	blue	incongruent	s587
66.523	1.5	congruent	1.0	82.0	stroop	82	0.601	green	green	congruent	s587
68.664	1.5	congruent	1.0	89.0	stroop	89	0.541	red	red	congruent	s587
70.67	1.5	incongruent	1.0	71.0	stroop	71	0.638	blue	green	incongruent	s587
72.673	1.5	congruent	1.0	82.0	stroop	82	0.799	green	green	congruent	s587
74.814	1.5	incongruent	1.0	71.0	stroop	71	0.763	blue	red	incongruent	s587
76.819	1.5	incongruent	1.0	89.0	stroop	89	0.861	red	blue	incongruent	s587
78.822	1.5	incongruent	1.0	82.0	stroop	82	0.743	green	red	incongruent	s587
80.961	1.5	congruent	1.0	89.0	stroop	89	0.586	red	red	congruent	s587
83.101	1.5	congruent	1.0	71.0	stroop	71	0.574	blue	blue	congruent	s587
85.377	1.5	incongruent	1.0	71.0	stroop	71	0.639	blue	red	incongruent	s587
88.062	1.5	congruent	1.0	82.0	stroop	82	0.655	green	green	congruent	s587
90.068	1.5	congruent	1.0	71.0	stroop	71	0.594	blue	blue	congruent	s587
92.073	1.5	incongruent	1.0	89.0	stroop	89	0.629	red	green	incongruent	s587
94.35	1.5	incongruent	1.0	89.0	stroop	89	0.614	red	blue	incongruent	s587
96.356	1.5	congruent	1.0	71.0	stroop	71	0.671	blue	blue	congruent	s587
98.361	1.5	incongruent	1.0	71.0	stroop	71	0.751	blue	red	incongruent	s587
100.367	1.5	incongruent	1.0	71.0	stroop	71	0.689	blue	green	incongruent	s587
102.372	1.5	incongruent	1.0	89.0	stroop	89	0.675	red	blue	incongruent	s587
104.377	1.5	incongruent	1.0	71.0	stroop	71	0.595	blue	red	incongruent	s587
106.383	1.5	congruent	1.0	89.0	stroop	89	0.664	red	red	congruent	s587
108.66	1.5	incongruent	1.0	71.0	stroop	71	0.649	blue	green	incongruent	s587
110.663	1.5	congruent	1.0	71.0	stroop	71	0.545	blue	blue	congruent	s587
113.076	1.5	congruent	1.0	89.0	stroop	89	0.541	red	red	congruent	s587
115.079	1.5	congruent	1.0	82.0	stroop	82	0.597	green	green	congruent	s587
117.22	1.5	congruent	1.0	71.0	stroop	71	0.565	blue	blue	congruent	s587
119.226	1.5	congruent	1.0	71.0	stroop	71	0.552	blue	blue	congruent	s587
121.231	1.5	incongruent	1.0	82.0	stroop	82	0.796	green	blue	incongruent	s587
123.237	1.5	congruent	1.0	82.0	stroop	82	0.808	green	green	congruent	s587
125.513	1.5	incongruent	1.0	71.0	stroop	71	0.481	blue	green	incongruent	s587
127.517	1.5	incongruent	1.0	89.0	stroop	89	0.583	red	green	incongruent	s587
129.792	1.5	incongruent	1.0	89.0	stroop	89	0.605	red	blue	incongruent	s587
132.069	1.5	incongruent	1.0	82.0	stroop	82	0.692	green	red	incongruent	s587
134.072	1.5	congruent	1.0	82.0	stroop	82	0.648	green	green	congruent	s587
136.756	1.5	incongruent	1.0	71.0	stroop	71	0.662	blue	red	incongruent	s587
138.762	1.5	congruent	1.0	71.0	stroop	71	0.691	blue	blue	congruent	s587
141.04	1.5	congruent	1.0	89.0	stroop	89	0.71	red	red	congruent	s587
143.045	1.5	congruent	1.0	71.0	stroop	71	0.889	blue	blue	congruent	s587
145.051	1.5	incongruent	1.0	71.0	stroop	71	0.675	blue	green	incongruent	s587
147.324	1.5	congruent	1.0	82.0	stroop	82	0.7	green	green	congruent	s587
149.461	1.5	congruent	1.0	89.0	stroop	89	0.647	red	red	congruent	s587
152.008	1.5	incongruent	1.0	71.0	stroop	71	0.705	blue	green	incongruent	s587
154.418	1.5	incongruent	1.0	82.0	stroop	82	0.803	green	blue	incongruent	s587
156.422	1.5	incongruent	1.0	82.0	stroop	82	0.77	green	red	incongruent	s587
158.427	1.5	incongruent	1.0	89.0	stroop	89	0.552	red	blue	incongruent	s587
160.432	1.5	congruent	1.0	71.0	stroop	71	0.546	blue	blue	congruent	s587
162.979	1.5	congruent	1.0	82.0	stroop	82	0.625	green	green	congruent	s587
165.121	1.5	congruent	1.0	89.0	stroop	89	0.637	red	red	congruent	s587
167.126	1.5	congruent	1.0	89.0	stroop	89	0.693	red	red	congruent	s587
169.131	1.5	congruent	1.0	71.0	stroop	71	0.687	blue	blue	congruent	s587
171.404	1.5	incongruent	1.0	82.0	stroop	82	0.752	green	blue	incongruent	s587
173.409	1.5	congruent	1.0	82.0	stroop	82	0.696	green	green	congruent	s587
175.412	1.5	incongruent	1.0	89.0	stroop	89	0.701	red	blue	incongruent	s587
177.551	1.5	incongruent	1.0	89.0	stroop	89	0.697	red	green	incongruent	s587
179.553	1.5	incongruent	1.0	71.0	stroop	71	0.667	blue	red	incongruent	s587
181.828	1.5	congruent	1.0	89.0	stroop	89	0.63	red	red	congruent	s587
183.966	1.5	incongruent	1.0	89.0	stroop	89	0.612	red	green	incongruent	s587
186.378	1.5	congruent	1.0	71.0	stroop	71	0.505	blue	blue	congruent	s587
188.38	1.5	congruent	1.0	89.0	stroop	89	0.645	red	red	congruent	s587
190.385	1.5	incongruent	1.0	82.0	stroop	82	0.661	green	red	incongruent	s587
193.207	1.5	incongruent	1.0	82.0	stroop	82	0.761	green	blue	incongruent	s587
195.211	1.5	incongruent	1.0	89.0	stroop	89	0.781	red	blue	incongruent	s587
197.215	1.5	congruent	1.0	89.0	stroop	89	0.66	red	red	congruent	s587
199.356	1.5	congruent	1.0	82.0	stroop	82	0.618	green	green	congruent	s587
201.362	1.5	incongruent	1.0	89.0	stroop	89	0.908	red	blue	incongruent	s587
203.363	1.5	congruent	1.0	89.0	stroop	89	0.714	red	red	congruent	s587
205.367	1.5	incongruent	1.0	82.0	stroop	82	0.805	green	blue	incongruent	s587
207.372	1.5	congruent	1.0	71.0	stroop	71	0.677	blue	blue	congruent	s587
