onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.515	1.5	congruent	1.0	89.0	stroop	89	0.573	red	red	congruent	s628
5.789	1.5	incongruent	1.0	89.0	stroop	89	0.681	red	blue	incongruent	s628
7.79	1.5	congruent	1.0	71.0	stroop	71	0.654	blue	blue	congruent	s628
10.202	1.5	congruent	1.0	71.0	stroop	71	0.574	blue	blue	congruent	s628
12.206	1.5	congruent	1.0	89.0	stroop	89	0.579	red	red	congruent	s628
14.343	1.5	congruent	1.0	71.0	stroop	71	0.524	blue	blue	congruent	s628
16.347	1.5	congruent	1.0	82.0	stroop	82	0.486	green	green	congruent	s628
18.349	1.5	incongruent	1.0	89.0	stroop	89	0.579	red	blue	incongruent	s628
20.352	1.5	congruent	1.0	82.0	stroop	82	0.627	green	green	congruent	s628
22.627	1.5	incongruent	1.0	71.0	stroop	71	0.674	blue	green	incongruent	s628
24.63	1.5	incongruent	1.0	71.0	stroop	71	0.659	blue	red	incongruent	s628
26.905	1.5	incongruent	1.0	89.0	stroop	89	0.679	red	green	incongruent	s628
29.18	1.5	incongruent	1.0	89.0	stroop	89	0.485	red	green	incongruent	s628
31.181	1.5	congruent	1.0	71.0	stroop	71	0.521	blue	blue	congruent	s628
33.866	1.5	incongruent	1.0	82.0	stroop	82	0.628	green	red	incongruent	s628
35.867	1.5	congruent	1.0	82.0	stroop	82	0.552	green	green	congruent	s628
38.14	1.5	congruent	1.0	71.0	stroop	71	0.621	blue	blue	congruent	s628
40.144	1.5	congruent	1.0	89.0	stroop	89	0.444	red	red	congruent	s628
42.147	1.5	incongruent	1.0	71.0	stroop	71	0.617	blue	red	incongruent	s628
44.424	1.5	congruent	1.0	71.0	stroop	71	0.535	blue	blue	congruent	s628
46.565	1.5	congruent	1.0	89.0	stroop	89	0.462	red	red	congruent	s628
49.11	1.5	incongruent	1.0	71.0	stroop	71	0.559	blue	green	incongruent	s628
51.523	1.5	incongruent	1.0	82.0	stroop	82	0.63	green	blue	incongruent	s628
53.528	1.5	incongruent	1.0	89.0	stroop	89	0.642	red	blue	incongruent	s628
55.531	1.5	incongruent	1.0	89.0	stroop	89	0.591	red	green	incongruent	s628
57.535	1.5	congruent	1.0	82.0	stroop	82	0.554	green	green	congruent	s628
60.084	1.5	congruent	1.0	89.0	stroop	89	0.467	red	red	congruent	s628
62.223	1.5	congruent	1.0	89.0	stroop	89	0.445	red	red	congruent	s628
64.225	1.5	congruent	1.0	89.0	stroop	89	0.571	red	red	congruent	s628
66.228	1.5	congruent	1.0	89.0	stroop	89	0.477	red	red	congruent	s628
68.503	1.5	incongruent	1.0	71.0	stroop	71	1.181	blue	green	incongruent	s628
70.506	1.5	congruent	1.0	82.0	stroop	82	0.56	green	green	congruent	s628
72.511	1.5	incongruent	1.0	71.0	stroop	71	0.686	blue	green	incongruent	s628
74.65	1.5	incongruent	1.0	82.0	stroop	82	0.701	green	red	incongruent	s628
76.653	1.5	incongruent	1.0	71.0	stroop	71	0.592	blue	red	incongruent	s628
78.926	1.5	congruent	1.0	71.0	stroop	71	0.587	blue	blue	congruent	s628
81.068	1.5	incongruent	1.0	89.0	stroop	89	0.387	red	green	incongruent	s628
83.478	1.5	congruent	1.0	89.0	stroop	89	0.559	red	red	congruent	s628
85.48	1.5	congruent	1.0	82.0	stroop	82	0.589	green	green	congruent	s628
87.485	1.5	incongruent	1.0	71.0	stroop	71	0.797	blue	red	incongruent	s628
90.303	1.5	incongruent	1.0	82.0	stroop	82	0.61	green	blue	incongruent	s628
92.306	1.5	incongruent	1.0	82.0	stroop	82	0.725	green	red	incongruent	s628
94.312	1.5	congruent	1.0	89.0	stroop	89	0.54	red	red	congruent	s628
96.452	1.5	congruent	1.0	82.0	stroop	82	0.533	green	green	congruent	s628
98.457	1.5	incongruent	1.0	82.0	stroop	82	0.828	green	blue	incongruent	s628
100.461	1.5	congruent	1.0	82.0	stroop	82	0.463	green	green	congruent	s628
102.464	1.5	incongruent	1.0	82.0	stroop	82	0.444	green	red	incongruent	s628
104.466	1.5	congruent	1.0	71.0	stroop	71	0.553	blue	blue	congruent	s628
106.468	1.5	incongruent	1.0	71.0	stroop	71	0.458	blue	red	incongruent	s628
108.472	1.5	congruent	1.0	71.0	stroop	71	0.447	blue	blue	congruent	s628
110.474	1.5	incongruent	1.0	71.0	stroop	71	0.614	blue	red	incongruent	s628
112.751	1.5	incongruent	1.0	82.0	stroop	82	0.546	green	blue	incongruent	s628
114.754	1.5	congruent	1.0	82.0	stroop	82	0.467	green	green	congruent	s628
116.893	1.5	congruent	1.0	71.0	stroop	71	0.466	blue	blue	congruent	s628
118.899	1.5	congruent	1.0	82.0	stroop	82	0.508	green	green	congruent	s628
121.037	1.5	congruent	1.0	71.0	stroop	71	0.628	blue	blue	congruent	s628
123.039	1.5	congruent	1.0	82.0	stroop	82	0.417	green	green	congruent	s628
125.042	1.5	incongruent	1.0	89.0	stroop	89	0.78	red	green	incongruent	s628
127.045	1.5	incongruent	1.0	82.0	stroop	82	0.849	green	red	incongruent	s628
129.32	1.5	incongruent	1.0	82.0	stroop	82	0.58	green	red	incongruent	s628
131.325	1.5	incongruent	1.0	89.0	stroop	89	0.591	red	blue	incongruent	s628
133.463	1.5	congruent	1.0	89.0	stroop	89	0.485	red	red	congruent	s628
135.873	1.5	incongruent	1.0	82.0	stroop	82	0.593	green	blue	incongruent	s628
138.147	1.5	congruent	1.0	82.0	stroop	82	0.431	green	green	congruent	s628
140.829	1.5	congruent	1.0	89.0	stroop	89	0.593	red	red	congruent	s628
142.831	1.5	congruent	1.0	82.0	stroop	82	0.502	green	green	congruent	s628
145.243	1.5	congruent	1.0	89.0	stroop	89	0.504	red	red	congruent	s628
147.383	1.5	incongruent	1.0	71.0	stroop	71	0.807	blue	green	incongruent	s628
150.064	1.5	incongruent	1.0	71.0	stroop	71	0.688	blue	green	incongruent	s628
152.069	1.5	incongruent	1.0	82.0	stroop	82	0.565	green	blue	incongruent	s628
154.209	1.5	congruent	1.0	82.0	stroop	82	0.582	green	green	congruent	s628
157.162	1.5	incongruent	1.0	89.0	stroop	89	0.704	red	blue	incongruent	s628
159.167	1.5	incongruent	1.0	71.0	stroop	71	0.649	blue	red	incongruent	s628
161.444	1.5	incongruent	1.0	71.0	stroop	71	0.502	blue	green	incongruent	s628
163.448	1.5	congruent	1.0	89.0	stroop	89	0.611	red	red	congruent	s628
165.451	1.5	congruent	1.0	71.0	stroop	71	0.605	blue	blue	congruent	s628
167.453	1.5	incongruent	1.0	89.0	stroop	89	0.683	red	blue	incongruent	s628
169.459	1.5	congruent	1.0	89.0	stroop	89	0.684	red	red	congruent	s628
171.597	1.5	congruent	1.0	71.0	stroop	71	0.574	blue	blue	congruent	s628
173.599	1.5	incongruent	1.0	89.0	stroop	89	0.6	red	green	incongruent	s628
175.601	1.5	congruent	1.0	71.0	stroop	71	0.597	blue	blue	congruent	s628
177.738	1.5	incongruent	1.0	89.0	stroop	89	0.653	red	green	incongruent	s628
179.741	1.5	incongruent	1.0	82.0	stroop	82	0.633	green	blue	incongruent	s628
181.746	1.5	incongruent	1.0	89.0	stroop	89	0.659	red	blue	incongruent	s628
183.888	1.5	congruent	1.0	82.0	stroop	82	0.615	green	green	congruent	s628
186.027	1.5	congruent	1.0	89.0	stroop	89	0.583	red	red	congruent	s628
188.301	1.5	incongruent	1.0	82.0	stroop	82	0.705	green	blue	incongruent	s628
190.983	1.5	congruent	1.0	71.0	stroop	71	0.709	blue	blue	congruent	s628
192.987	1.5	congruent	1.0	82.0	stroop	82	0.578	green	green	congruent	s628
194.989	1.5	incongruent	1.0	89.0	stroop	89	0.66	red	blue	incongruent	s628
197.262	1.5	incongruent	1.0	71.0	stroop	71	0.714	blue	green	incongruent	s628
199.266	1.5	congruent	1.0	71.0	stroop	71	0.759	blue	blue	congruent	s628
201.268	1.5	incongruent	1.0	82.0	stroop	82	0.78	green	red	incongruent	s628
203.271	1.5	incongruent	1.0	82.0	stroop	82	0.489	green	red	incongruent	s628
205.273	1.5	incongruent	1.0	71.0	stroop	71	0.572	blue	red	incongruent	s628
207.279	1.5	incongruent	1.0	89.0	stroop	89	0.582	red	green	incongruent	s628
