onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.611	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.639	blue	9.0	cue_stay	magnitude	stay	s524	1
5.988	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.815	blue	6.0	task_switch	color	switch	s524	0
8.229	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.762	blue	2.0	cue_switch	color	stay	s524	0
11.133	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.413	blue	2.0	task_switch	magnitude	switch	s524	0
13.238	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.682	orange	1.0	task_switch	color	switch	s524	0
16.279	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.505	orange	9.0	task_switch	magnitude	switch	s524	0
19.182	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.476	orange	9.0	task_switch	color	switch	s524	0
22.222	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.41	blue	6.0	cue_stay	color	stay	s524	0
25.534	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.627	blue	4.0	task_switch	magnitude	switch	s524	0
27.775	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	1.414	orange	7.0	task_switch	color	switch	s524	0
30.68	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.575	orange	2.0	task_switch	magnitude	switch	s524	0
33.72	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.461	orange	6.0	cue_stay	magnitude	stay	s524	0
36.897	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.396	blue	7.0	task_switch	color	switch	s524	0
39.8	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.519	blue	6.0	task_switch	magnitude	switch	s524	0
42.313	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.713	blue	1.0	cue_switch	magnitude	stay	s524	0
44.417	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.692	blue	9.0	task_switch	color	switch	s524	0
46.657	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.737	blue	9.0	task_switch	magnitude	switch	s524	0
49.168	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.614	orange	8.0	task_switch	color	switch	s524	0
52.209	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.554	orange	4.0	task_switch	magnitude	switch	s524	0
55.523	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.439	blue	9.0	task_switch	color	switch	s524	0
58.563	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.464	orange	9.0	cue_switch	color	stay	s524	0
60.667	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.698	blue	8.0	cue_stay	color	stay	s524	0
63.043	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.998	orange	6.0	task_switch	magnitude	switch	s524	0
65.147	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	0.584	blue	3.0	task_switch	color	switch	s524	0
68.323	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.529	orange	1.0	cue_switch	color	stay	s524	0
71.5	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.442	blue	1.0	cue_switch	color	stay	s524	0
75.356	1.0	0.9	False	71.0	Color	stay	twobytwo	89.0	0.645	blue	1.0	cue_stay	color	stay	s524	0
78.943	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.487	orange	1.0	cue_stay	color	stay	s524	0
81.983	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.473	blue	9.0	cue_stay	color	stay	s524	0
84.358	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.737	blue	3.0	cue_switch	color	stay	s524	0
86.734	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.709	orange	2.0	task_switch	magnitude	switch	s524	0
89.776	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.478	orange	3.0	cue_switch	magnitude	stay	s524	0
93.088	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.602	blue	7.0	cue_switch	magnitude	stay	s524	0
95.329	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.626	blue	7.0	cue_switch	magnitude	stay	s524	0
97.569	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.724	blue	2.0	cue_switch	magnitude	stay	s524	0
99.673	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	1.001	blue	6.0	cue_stay	magnitude	stay	s524	0
