onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.021	0.85	0.2	89.0	stop_signal	89.0	0.353	False	stop_failure	s641
5.277	0.85	0.15	71.0	stop_signal	71.0	0.375	False	go	s641
7.941	0.85	0.15	71.0	stop_signal	71.0	0.431	False	go	s641
10.606	0.85	0.15	71.0	stop_signal	71.0	0.409	False	go	s641
12.862	0.85	0.15	71.0	stop_signal	71.0	0.401	False	go	s641
15.117	0.85	0.15	89.0	stop_signal	71.0	0.411	False	go	s641
17.508	0.85	0.15	71.0	stop_signal	71.0	0.507	False	stop_failure	s641
20.309	0.85	0.1	89.0	stop_signal	-1.0	n/a	True	stop_success	s641
22.703	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s641
24.955	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s641
27.211	0.85	0.25	89.0	stop_signal	89.0	0.505	False	stop_failure	s641
29.467	0.85	0.2	89.0	stop_signal	89.0	0.484	False	go	s641
32.131	0.85	0.2	71.0	stop_signal	71.0	0.51	False	go	s641
34.796	0.85	0.2	89.0	stop_signal	89.0	0.482	False	go	s641
37.052	0.85	0.2	89.0	stop_signal	89.0	0.591	False	go	s641
39.58	0.85	0.2	71.0	stop_signal	71.0	0.444	False	go	s641
41.834	0.85	0.2	89.0	stop_signal	89.0	0.384	False	stop_failure	s641
44.362	0.85	0.15	89.0	stop_signal	89.0	0.449	False	go	s641
46.89	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s641
49.417	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s641
51.809	0.85	0.25	89.0	stop_signal	89.0	0.454	False	stop_failure	s641
54.337	0.85	0.2	89.0	stop_signal	89.0	0.465	False	go	s641
56.864	0.85	0.2	89.0	stop_signal	89.0	0.465	False	go	s641
59.256	0.85	0.2	71.0	stop_signal	71.0	0.462	False	go	s641
61.51	0.85	0.2	71.0	stop_signal	71.0	0.346	False	go	s641
64.039	0.85	0.2	89.0	stop_signal	89.0	0.412	False	go	s641
66.836	0.85	0.2	71.0	stop_signal	71.0	0.455	False	stop_failure	s641
69.363	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s641
71.754	0.85	0.2	71.0	stop_signal	71.0	0.423	False	go	s641
74.01	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s641
76.267	0.85	0.25	89.0	stop_signal	89.0	0.416	False	stop_failure	s641
78.522	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s641
