onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.415	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.43	orange	9.0	cue_switch	magnitude	stay	s647	1
7.457	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.47	blue	3.0	task_switch	color	switch	s647	0
9.834	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.668	orange	2.0	task_switch	magnitude	switch	s647	0
12.877	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.442	orange	6.0	cue_stay	magnitude	stay	s647	0
16.054	1.0	0.9	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.572	orange	3.0	task_switch	color	switch	s647	0
18.159	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.517	orange	6.0	cue_stay	color	stay	s647	0
21.88	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.422	orange	4.0	cue_switch	color	stay	s647	0
24.394	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.726	blue	8.0	cue_stay	color	stay	s647	0
26.5	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.547	blue	1.0	cue_stay	color	stay	s647	0
29.947	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.496	blue	1.0	task_switch	magnitude	switch	s647	0
32.989	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.77	blue	3.0	task_switch	color	switch	s647	0
35.095	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.506	blue	2.0	cue_stay	color	stay	s647	0
37.199	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.866	blue	8.0	cue_switch	color	stay	s647	0
40.241	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.445	blue	8.0	cue_stay	color	stay	s647	0
42.482	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.859	orange	7.0	task_switch	magnitude	switch	s647	0
45.658	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.487	orange	1.0	cue_switch	magnitude	stay	s647	0
49.788	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.491	orange	3.0	cue_switch	magnitude	stay	s647	0
51.891	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.911	orange	9.0	task_switch	color	switch	s647	0
53.996	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.873	orange	7.0	task_switch	magnitude	switch	s647	0
56.373	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.775	blue	7.0	task_switch	color	switch	s647	0
58.615	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.77	orange	1.0	cue_switch	color	stay	s647	0
60.72	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.972	blue	4.0	cue_stay	color	stay	s647	0
62.824	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.607	orange	9.0	cue_stay	color	stay	s647	0
65.73	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.704	blue	8.0	cue_stay	color	stay	s647	0
69.315	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.448	orange	9.0	task_switch	magnitude	switch	s647	0
72.222	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.59	blue	1.0	task_switch	color	switch	s647	0
