onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-53.064	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	17.267	n/a	instructions	s647
3.009	3.4	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	3.4	1,0,0,2,3,0,0,0,0	to_hand	s647
6.412	5.751	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	5.751	1,0,0,2,3,0,0,0,0	to_board	s647
12.165	0.43	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.43	1,0,0,2,3,0,0,0,0	to_hand	s647
12.596	0.949	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.949	1,0,0,2,3,0,0,0,0	to_board	s647
13.547	1.367	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.367	1,0,0,2,3,0,0,0,0	to_hand	s647
14.915	0.417	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.417	1,0,0,2,3,0,0,0,0	to_board	s647
15.339	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s647
17.842	2.921	1	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	2.921	1,2,0,3,0,0,0,0,0	to_hand	s647
20.763	1.046	0	UA_with_intermediate	1,2,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.046	1,2,0,3,0,0,0,0,0	to_board	s647
21.811	0.442	0	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.442	1,2,0,3,0,0,0,0,0	to_hand	s647
22.255	1.803	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.803	1,2,0,3,0,0,0,0,0	to_board	s647
24.061	0.407	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.407	1,2,0,3,0,0,0,0,0	to_hand	s647
24.469	0.599	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.599	1,2,0,3,0,0,0,0,0	to_board	s647
25.07	0.872	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.872	1,2,0,3,0,0,0,0,0	to_hand	s647
