onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.01	0.85	0.2	89.0	stop_signal	89.0	0.535	False	go	s647
5.535	0.85	0.2	89.0	stop_signal	89.0	0.316	False	go	s647
7.787	0.85	0.2	71.0	stop_signal	71.0	0.371	False	stop_failure	s647
10.039	0.85	0.15	89.0	stop_signal	89.0	0.383	False	go	s647
12.291	0.85	0.15	89.0	stop_signal	89.0	0.342	False	go	s647
14.544	0.85	0.15	89.0	stop_signal	89.0	0.467	False	go	s647
16.932	0.85	0.15	89.0	stop_signal	89.0	0.348	False	go	s647
19.185	0.85	0.15	71.0	stop_signal	71.0	0.474	False	stop_failure	s647
21.438	0.85	0.1	89.0	stop_signal	89.0	0.379	False	go	s647
23.69	0.85	0.1	89.0	stop_signal	71.0	0.438	False	stop_failure	s647
25.943	0.85	0.05	89.0	stop_signal	89.0	0.527	False	stop_failure	s647
28.469	0.85	0.0	89.0	stop_signal	89.0	0.551	False	go	s647
30.857	0.85	0.0	71.0	stop_signal	71.0	0.499	False	go	s647
33.381	0.85	0.0	89.0	stop_signal	-1.0	n/a	True	stop_success	s647
35.634	0.85	0.05	89.0	stop_signal	89.0	0.558	False	go	s647
38.023	0.85	0.05	89.0	stop_signal	89.0	0.385	False	go	s647
40.412	0.85	0.05	71.0	stop_signal	71.0	0.557	False	go	s647
42.664	0.85	0.05	71.0	stop_signal	71.0	0.339	False	go	s647
45.052	0.85	0.05	71.0	stop_signal	71.0	0.314	False	go	s647
47.441	0.85	0.05	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
49.829	0.85	0.1	71.0	stop_signal	71.0	0.314	False	go	s647
52.49	0.85	0.1	89.0	stop_signal	89.0	0.435	False	go	s647
55.014	0.85	0.1	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
57.266	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
60.198	0.85	0.2	89.0	stop_signal	89.0	0.463	False	go	s647
62.451	0.85	0.2	89.0	stop_signal	89.0	0.527	False	go	s647
64.975	0.85	0.2	71.0	stop_signal	71.0	0.616	False	stop_failure	s647
67.227	0.85	0.15	71.0	stop_signal	71.0	0.571	False	go	s647
69.479	0.85	0.15	89.0	stop_signal	89.0	0.459	False	go	s647
71.731	0.85	0.15	89.0	stop_signal	89.0	0.497	False	go	s647
73.984	0.85	0.15	71.0	stop_signal	71.0	0.446	False	go	s647
76.509	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s647
79.577	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s647
81.829	0.85	0.25	89.0	stop_signal	89.0	0.457	False	go	s647
84.218	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s647
86.607	0.85	0.3	89.0	stop_signal	89.0	0.588	False	go	s647
89.132	0.85	0.3	89.0	stop_signal	89.0	0.547	False	go	s647
91.52	0.85	0.3	71.0	stop_signal	71.0	0.595	False	go	s647
93.909	0.85	0.3	89.0	stop_signal	89.0	0.515	False	stop_failure	s647
96.705	0.85	0.25	89.0	stop_signal	89.0	0.556	False	go	s647
99.094	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
111.855	0.85	0.3	71.0	stop_signal	71.0	0.529	False	stop_failure	s647
114.379	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
116.768	0.85	0.3	89.0	stop_signal	89.0	0.435	False	go	s647
119.156	0.85	0.3	89.0	stop_signal	71.0	0.43	False	stop_failure	s647
121.41	0.85	0.25	89.0	stop_signal	89.0	0.573	False	go	s647
123.799	0.85	0.25	71.0	stop_signal	71.0	0.489	False	go	s647
126.052	0.85	0.25	71.0	stop_signal	71.0	0.375	False	stop_failure	s647
128.304	0.85	0.2	71.0	stop_signal	89.0	0.41	False	go	s647
130.556	0.85	0.2	71.0	stop_signal	71.0	0.573	False	go	s647
132.945	0.85	0.2	71.0	stop_signal	71.0	0.442	False	stop_failure	s647
135.197	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s647
137.45	0.85	0.2	89.0	stop_signal	89.0	0.452	False	stop_failure	s647
139.839	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s647
142.228	0.85	0.2	71.0	stop_signal	71.0	0.61	False	go	s647
144.481	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
147.005	0.85	0.25	89.0	stop_signal	89.0	0.52	False	go	s647
149.256	0.85	0.25	71.0	stop_signal	71.0	0.602	False	go	s647
151.645	0.85	0.25	89.0	stop_signal	89.0	0.712	False	go	s647
153.898	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s647
156.151	0.85	0.3	89.0	stop_signal	89.0	0.804	False	go	s647
158.539	0.85	0.3	71.0	stop_signal	71.0	0.742	False	go	s647
161.064	0.85	0.3	89.0	stop_signal	89.0	0.487	False	go	s647
163.453	0.85	0.3	71.0	stop_signal	71.0	0.508	False	go	s647
165.977	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
168.91	0.85	0.35	71.0	stop_signal	71.0	0.61	False	go	s647
171.435	0.85	0.35	71.0	stop_signal	71.0	0.64	False	go	s647
173.959	0.85	0.35	71.0	stop_signal	71.0	0.561	False	go	s647
176.212	0.85	0.35	71.0	stop_signal	71.0	0.519	False	stop_failure	s647
178.736	0.85	0.3	89.0	stop_signal	89.0	0.7	False	go	s647
181.125	0.85	0.3	71.0	stop_signal	71.0	0.742	False	go	s647
183.378	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	go	s647
185.767	0.85	0.3	71.0	stop_signal	71.0	0.534	False	go	s647
188.019	0.85	0.3	89.0	stop_signal	89.0	0.608	False	stop_failure	s647
190.408	0.85	0.25	89.0	stop_signal	89.0	0.588	False	go	s647
192.933	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
195.185	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s647
197.574	0.85	0.35	71.0	stop_signal	71.0	0.594	False	go	s647
200.234	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s647
202.486	0.85	0.4	71.0	stop_signal	71.0	1.041	False	go	s647
205.689	0.85	0.4	71.0	stop_signal	71.0	0.358	False	go	s647
208.078	0.85	0.4	89.0	stop_signal	89.0	0.571	False	go	s647
210.467	0.85	0.4	71.0	stop_signal	71.0	0.572	False	stop_failure	s647
223.497	0.85	0.35	89.0	stop_signal	89.0	0.48	False	go	s647
225.749	0.85	0.35	71.0	stop_signal	71.0	0.42	False	stop_failure	s647
