onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-64.581	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	22.888	n/a	instructions	s616
3.014	5.895	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	5.895	1,0,0,2,3,0,0,0,0	to_hand	s616
8.91	0.563	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.563	1,0,0,2,3,0,0,0,0	to_board	s616
9.475	0.838	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.838	1,0,0,2,3,0,0,0,0	to_hand	s616
10.314	0.961	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.961	1,0,0,2,3,0,0,0,0	to_board	s616
11.277	0.564	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.564	1,0,0,2,3,0,0,0,0	to_hand	s616
11.842	0.411	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.411	1,0,0,2,3,0,0,0,0	to_board	s616
12.258	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s616
14.759	7.829	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	7.829	1,2,0,3,0,0,0,0,0	to_hand	s616
22.589	0.335	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.335	1,2,0,3,0,0,0,0,0	to_board	s616
22.926	0.693	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.693	1,2,0,3,0,0,0,0,0	to_hand	s616
23.619	0.267	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.267	1,2,0,3,0,0,0,0,0	to_board	s616
23.888	0.612	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.612	1,2,0,3,0,0,0,0,0	to_hand	s616
24.5	0.284	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.284	1,2,0,3,0,0,0,0,0	to_board	s616
24.79	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s616
25.79	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s616
26.891	9.014	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	9.014	0,0,0,1,2,0,3,0,0	to_hand	s616
35.907	0.253	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.253	0,0,0,1,2,0,3,0,0	to_board	s616
36.161	0.355	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.355	0,0,0,1,2,0,3,0,0	to_hand	s616
36.517	0.305	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.305	0,0,0,1,2,0,3,0,0	to_board	s616
36.823	0.386	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.386	0,0,0,1,2,0,3,0,0	to_hand	s616
37.211	0.281	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.281	0,0,0,1,2,0,3,0,0	to_board	s616
37.496	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s616
38.496	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s616
39.698	6.605	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	6.605	0,0,0,1,2,0,3,0,0	to_hand	s616
46.304	0.344	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.344	0,0,0,1,2,0,3,0,0	to_board	s616
46.651	0.434	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.434	0,0,0,1,2,0,3,0,0	to_hand	s616
47.086	0.378	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.378	0,0,0,1,2,0,3,0,0	to_board	s616
47.466	0.371	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.371	0,0,0,1,2,0,3,0,0	to_hand	s616
47.838	0.299	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.299	0,0,0,1,2,0,3,0,0	to_board	s616
48.144	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s616
49.144	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s616
52.15	10.303	1	PA_with_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	0,0,0,1,0,0,2,3,0	71.0	0.0	10.303	0,0,0,1,2,3,0,0,0	to_hand	s616
62.453	0.357	0	PA_with_intermediate	3,0,0,1,2,0,0,0,0	test	ward_and_allport	0,0,0,1,0,0,2,3,0	89.0	0.0	0.357	0,0,0,1,2,3,0,0,0	to_board	s616
62.811	0.788	0	PA_with_intermediate	3,0,0,1,0,0,0,0,0	test	ward_and_allport	0,0,0,1,0,0,2,3,0	71.0	0.0	0.788	0,0,0,1,2,3,0,0,0	to_hand	s616
63.601	0.319	0	PA_with_intermediate	3,0,0,1,0,0,2,0,0	test	ward_and_allport	0,0,0,1,0,0,2,3,0	82.0	0.0	0.319	0,0,0,1,2,3,0,0,0	to_board	s616
63.921	0.807	0	PA_with_intermediate	0,0,0,1,0,0,2,0,0	test	ward_and_allport	0,0,0,1,0,0,2,3,0	89.0	0.0	0.807	0,0,0,1,2,3,0,0,0	to_hand	s616
64.729	0.527	0	PA_with_intermediate	0,0,0,1,0,0,2,3,0	test	ward_and_allport	0,0,0,1,0,0,2,3,0	82.0	0.0	0.527	0,0,0,1,2,3,0,0,0	to_board	s616
65.259	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s616
66.259	3.176	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s616
69.436	9.765	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	89.0	1.0	9.765	1,2,3,0,0,0,0,0,0	to_hand	s616
79.202	0.495	0	PA_with_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	82.0	1.0	0.495	1,2,3,0,0,0,0,0,0	to_board	s616
79.699	1.741	0	PA_with_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	89.0	1.0	1.741	1,2,3,0,0,0,0,0,0	to_hand	s616
81.44	0.44	0	PA_with_intermediate	1,0,0,2,0,0,3,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	71.0	1.0	0.44	1,2,3,0,0,0,0,0,0	to_board	s616
81.883	1.269	0	PA_with_intermediate	1,0,0,2,0,0,0,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	82.0	1.0	1.269	1,2,3,0,0,0,0,0,0	to_hand	s616
83.153	0.261	0	PA_with_intermediate	1,3,0,2,0,0,0,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	89.0	1.0	0.261	1,2,3,0,0,0,0,0,0	to_board	s616
83.419	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s616
84.419	2.36	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s616
86.78	18.646	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	89.0	2.0	18.646	1,2,3,0,0,0,0,0,0	to_hand	s616
