onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.526	1.5	incongruent	1.0	82.0	stroop	82	0.723	green	red	incongruent	s647
5.803	1.5	incongruent	1.0	71.0	stroop	71	0.357	blue	green	incongruent	s647
7.808	1.5	congruent	1.0	82.0	stroop	82	0.548	green	green	congruent	s647
9.814	1.5	congruent	1.0	71.0	stroop	71	0.603	blue	blue	congruent	s647
11.819	1.5	incongruent	1.0	71.0	stroop	71	0.674	blue	green	incongruent	s647
13.822	1.5	congruent	1.0	89.0	stroop	89	0.44	red	red	congruent	s647
15.962	1.5	congruent	1.0	82.0	stroop	82	0.463	green	green	congruent	s647
17.968	1.5	incongruent	1.0	89.0	stroop	89	0.539	red	blue	incongruent	s647
19.971	1.5	congruent	1.0	71.0	stroop	71	0.495	blue	blue	congruent	s647
22.111	1.5	incongruent	1.0	71.0	stroop	71	0.453	blue	red	incongruent	s647
24.117	1.5	incongruent	1.0	82.0	stroop	82	0.59	green	blue	incongruent	s647
26.12	1.5	incongruent	1.0	71.0	stroop	71	0.459	blue	red	incongruent	s647
28.263	1.5	congruent	1.0	82.0	stroop	82	0.375	green	green	congruent	s647
30.4	1.5	congruent	1.0	82.0	stroop	82	0.907	green	green	congruent	s647
32.678	1.5	incongruent	1.0	82.0	stroop	82	0.513	green	red	incongruent	s647
35.365	1.5	congruent	1.0	71.0	stroop	71	0.377	blue	blue	congruent	s647
37.37	1.5	congruent	1.0	82.0	stroop	82	0.514	green	green	congruent	s647
39.376	1.5	incongruent	1.0	89.0	stroop	89	0.387	red	green	incongruent	s647
41.653	1.5	incongruent	1.0	89.0	stroop	89	0.323	red	green	incongruent	s647
43.658	1.5	congruent	1.0	71.0	stroop	71	0.386	blue	blue	congruent	s647
45.663	1.5	incongruent	1.0	82.0	stroop	82	0.496	green	red	incongruent	s647
47.666	1.5	incongruent	1.0	71.0	stroop	71	0.544	blue	red	incongruent	s647
49.673	1.5	incongruent	1.0	82.0	stroop	82	0.509	green	red	incongruent	s647
51.679	1.5	incongruent	1.0	89.0	stroop	89	0.575	red	blue	incongruent	s647
53.684	1.5	congruent	1.0	71.0	stroop	71	0.317	blue	blue	congruent	s647
55.962	1.5	incongruent	1.0	71.0	stroop	71	0.869	blue	green	incongruent	s647
57.964	1.5	congruent	1.0	82.0	stroop	82	0.442	green	green	congruent	s647
60.378	1.5	congruent	1.0	89.0	stroop	89	0.602	red	red	congruent	s647
62.38	1.5	congruent	1.0	71.0	stroop	71	0.333	blue	blue	congruent	s647
64.521	1.5	congruent	1.0	71.0	stroop	71	0.527	blue	blue	congruent	s647
66.527	1.5	congruent	1.0	71.0	stroop	71	0.453	blue	blue	congruent	s647
68.532	1.5	incongruent	1.0	82.0	stroop	82	0.766	green	blue	incongruent	s647
70.537	1.5	congruent	1.0	89.0	stroop	89	0.512	red	red	congruent	s647
72.81	1.5	incongruent	1.0	71.0	stroop	71	0.407	blue	green	incongruent	s647
74.814	1.5	incongruent	1.0	89.0	stroop	89	0.591	red	green	incongruent	s647
77.092	1.5	incongruent	1.0	82.0	stroop	82	0.397	green	blue	incongruent	s647
79.369	1.5	incongruent	1.0	89.0	stroop	89	0.509	red	blue	incongruent	s647
81.374	1.5	congruent	1.0	82.0	stroop	82	0.524	green	green	congruent	s647
84.06	1.5	incongruent	1.0	89.0	stroop	89	0.5	red	blue	incongruent	s647
86.066	1.5	congruent	1.0	89.0	stroop	89	0.502	red	red	congruent	s647
88.345	1.5	congruent	1.0	89.0	stroop	89	0.493	red	red	congruent	s647
90.35	1.5	congruent	1.0	82.0	stroop	82	0.574	green	green	congruent	s647
92.355	1.5	incongruent	1.0	71.0	stroop	71	0.349	blue	green	incongruent	s647
94.632	1.5	congruent	1.0	71.0	stroop	71	0.334	blue	blue	congruent	s647
96.771	1.5	congruent	1.0	82.0	stroop	82	0.46	green	green	congruent	s647
99.317	1.5	incongruent	1.0	82.0	stroop	82	0.637	green	blue	incongruent	s647
101.731	1.5	incongruent	1.0	82.0	stroop	82	0.536	green	blue	incongruent	s647
103.736	1.5	incongruent	1.0	71.0	stroop	71	0.528	blue	green	incongruent	s647
105.741	1.5	incongruent	1.0	71.0	stroop	71	0.434	blue	red	incongruent	s647
107.746	1.5	congruent	1.0	89.0	stroop	89	0.402	red	red	congruent	s647
110.293	1.5	congruent	1.0	71.0	stroop	71	0.502	blue	blue	congruent	s647
112.435	1.5	congruent	1.0	71.0	stroop	71	0.492	blue	blue	congruent	s647
114.44	1.5	congruent	1.0	71.0	stroop	71	0.358	blue	blue	congruent	s647
116.445	1.5	congruent	1.0	89.0	stroop	89	0.522	red	red	congruent	s647
118.722	1.5	incongruent	1.0	89.0	stroop	89	0.507	red	blue	incongruent	s647
